	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000894.1_1	QGNH01000894.1	QGNH01000894.1	1	420	1643	1	D			YP_009290935.1	YP_009290935.1 site-specific integrase [Propionibacterium phage PFR2]	False	0.202	76.0	3.024e-13	Phage integrase family [PF00589.25]; Arm DNA-binding domain [PF13356.9]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
QGNH01000894.1_2	QGNH01000894.1	QGNH01000894.1	2	1841	2107	1	E													0	False	F
QGNH01000894.1_3	QGNH01000894.1	QGNH01000894.1	3	2214	2414	1	E													0	False	F
QGNH01000894.1_4	QGNH01000894.1	QGNH01000894.1	4	2505	2714	1	E													0	False	F
QGNH01000894.1_5	QGNH01000894.1	QGNH01000894.1	5	2770	3027	1	E													0	False	F
QGNH01000894.1_6	QGNH01000894.1	QGNH01000894.1	6	3024	4019	1	D									Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]				0	False	F
QGNH01000894.1_7	QGNH01000894.1	QGNH01000894.1	7	4012	5430	1	C	K06919	putative DNA primase/helicase	YP_009829914.1	YP_009829914.1 DNA primase [Bacillus phage phi105]	False	0.412	320.0	4.5289999999999997e-94	D5 N terminal like [PF08706.14]; Family of unknown function (DUF5906) [PF19263.2]	VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	F
QGNH01000894.1_8	QGNH01000894.1	QGNH01000894.1	8	5840	6460	1	C	K14060	putative DNA-invertase from lambdoid prophage Rac	YP_009323520.1	YP_009323520.1 integrase [Streptococcus phage phiARI0468-1]	False	0.403	109.0	1.0800000000000002e-25	Resolvase, N terminal domain [PF00239.24]				0	False	
QGNH01000894.1_9	QGNH01000894.1	QGNH01000894.1	9	7096	7311	-1	D									Type VI secretion system effector, Hcp [PF05638.15]				0	False	
QGNH01000894.1_10	QGNH01000894.1	QGNH01000894.1	10	7387	7611	-1	E													0	False	
QGNH01000894.1_11	QGNH01000894.1	QGNH01000894.1	11	7726	7956	1	E													0	False	
QGNH01000894.1_12	QGNH01000894.1	QGNH01000894.1	12	8024	8614	1	E													0	False	
QGNH01000894.1_13	QGNH01000894.1	QGNH01000894.1	13	8601	10763	1	D			YP_009600147.1	YP_009600147.1 terminase large subunit [Dinoroseobacter phage vB_DshS-R5C]	False	0.419	314.0	6.044e-89	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000894.1_14	QGNH01000894.1	QGNH01000894.1	14	10760	11023	1	E													0	False	F
QGNH01000894.1_15	QGNH01000894.1	QGNH01000894.1	15	11020	11718	1	E													0	False	F
QGNH01000894.1_16	QGNH01000894.1	QGNH01000894.1	16	11940	12596	1	E													0	False	F
QGNH01000894.1_17	QGNH01000894.1	QGNH01000894.1	17	12673	13320	1	E													0	False	F
QGNH01000894.1_18	QGNH01000894.1	QGNH01000894.1	18	14128	14334	-1	E													0	False	F
QGNH01000894.1_19	QGNH01000894.1	QGNH01000894.1	19	14331	14729	-1	E													0	False	F
QGNH01000894.1_20	QGNH01000894.1	QGNH01000894.1	20	14826	15074	-1	E													0	False	F
QGNH01000894.1_21	QGNH01000894.1	QGNH01000894.1	21	15345	15518	-1	E													0	False	F
