	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
NC_055011_1	NC_055011	NC_055011	1	443	640	-1	E			YP_010081264.1	YP_010081264.1 hypothetical protein KMD00_gp01 [Lactococcus phage CHPC1020]	False	0.885	122	6.224e-33						VOG20492	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_055011_2	NC_055011	NC_055011	2	643	1017	-1	E			YP_010081265.1	YP_010081265.1 hypothetical protein KMD00_gp02 [Lactococcus phage CHPC1020]	False	0.956	252	1.006e-76						VOG06390	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_055011_3	NC_055011	NC_055011	3	1038	1253	-1	E			YP_010081266.1	YP_010081266.1 hypothetical protein KMD00_gp03 [Lactococcus phage CHPC1020]	False	0.949	144	2.285e-40						VOG20494	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_055011_4	NC_055011	NC_055011	4	1246	1569	-1	E			YP_010081267.1	YP_010081267.1 hypothetical protein KMD00_gp04 [Lactococcus phage CHPC1020]	False	0.957	218	2.7810000000000002e-65						VOG20496	sp|Q38278|GP19_BPLC2 Gene product 19; Xh	Xh	0	False	F
NC_055011_5	NC_055011	NC_055011	5	1570	2070	-1	E			YP_010081268.1	YP_010081268.1 hypothetical protein KMD00_gp05 [Lactococcus phage CHPC1020]	False	0.959	337	1.836e-105						VOG14487	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_055011_6	NC_055011	NC_055011	6	2067	2231	-1	E			YP_010081269.1	YP_010081269.1 hypothetical protein KMD00_gp06 [Lactococcus phage CHPC1020]	False	0.945	109	9.041999999999999e-29						VOG06209	sp|Q09YD1|GP38_BPLP0 Gene product 38; Xh	Xh	0	False	F
NC_055011_7	NC_055011	NC_055011	7	2243	2614	-1	D			YP_010081270.1	YP_010081270.1 single strand DNA binding protein [Lactococcus phage CHPC1020]	False	0.99	259	1.7300000000000003e-79	Lactococcus phage single-stranded DNA binding protein [PF16773.8]								0	False	F
NC_055011_8	NC_055011	NC_055011	8	2680	3219	-1	D			YP_010081271.1	YP_010081271.1 Erf-like ssDNA annealing protein [Lactococcus phage CHPC1020]	True	0.93	351	5.450000000000001e-110	ERF superfamily [PF04404.15]					VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	F
NC_055011_9	NC_055011	NC_055011	9	3209	3526	-1	D			YP_010081272.1	YP_010081272.1 hypothetical protein KMD00_gp09 [Lactococcus phage CHPC1020]	False	0.981	220	5.192999999999999e-66	HNH endonuclease [PF13392.9]					VOG01254	sp|P34081|HMUI_BPSP1 DNA endonuclease I-HmuI; Xh	Xh	0	False	F
NC_055011_10	NC_055011	NC_055011	10	3526	3678	-1	E			YP_010081273.1	YP_010081273.1 hypothetical protein KMD00_gp10 [Lactococcus phage CHPC1020]	False	0.975	105	2.407e-27						VOG20495	REFSEQ hypothetical protein; Xu	Xu	0	False	F
NC_055011_11	NC_055011	NC_055011	11	3748	3951	-1	E			YP_010081274.1	YP_010081274.1 hypothetical protein KMD00_gp11 [Lactococcus phage CHPC1020]	False	0.954	137	5.584e-38						VOG00195	REFSEQ hypothetical protein; Xu	Xu	0	False	F
