	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000168.1_1	QGNH01000168.1	QGNH01000168.1	1	1	696	1	E																	0	False	F
QGNH01000168.1_2	QGNH01000168.1	QGNH01000168.1	2	746	1435	1	E																	0	False	F
QGNH01000168.1_3	QGNH01000168.1	QGNH01000168.1	3	1445	2449	1	E			YP_009796840.1	YP_009796840.1 major head protein [Streptomyces phage Rowa]	False	0.294	139.0	2.247e-34						VOG02257	REFSEQ major head protein; Xu	Xu	0	False	F
QGNH01000168.1_4	QGNH01000168.1	QGNH01000168.1	4	2459	2869	1	E																	0	False	F
QGNH01000168.1_5	QGNH01000168.1	QGNH01000168.1	5	2927	3676	1	D									Glycosyltransferase like family 2 [PF13641.9]					VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000168.1_6	QGNH01000168.1	QGNH01000168.1	6	3673	4530	1	E																	0	False	F
QGNH01000168.1_7	QGNH01000168.1	QGNH01000168.1	7	4728	5072	1	E																	0	False	F
QGNH01000168.1_8	QGNH01000168.1	QGNH01000168.1	8	5073	5861	1	E																	0	False	
QGNH01000168.1_9	QGNH01000168.1	QGNH01000168.1	9	5862	8471	1	E																	0	False	
QGNH01000168.1_10	QGNH01000168.1	QGNH01000168.1	10	8440	8904	1	E																	0	False	
QGNH01000168.1_11	QGNH01000168.1	QGNH01000168.1	11	8901	9248	1	E														VOG00069	sp|Q7Y5D9|FIBL2_BPT5 Collar protein p132; XhXs	Xh;Xs	0	False	V
QGNH01000168.1_12	QGNH01000168.1	QGNH01000168.1	12	9249	10745	1	E																	0	False	
QGNH01000168.1_13	QGNH01000168.1	QGNH01000168.1	13	10749	11429	1	E																	0	False	
QGNH01000168.1_14	QGNH01000168.1	QGNH01000168.1	14	11440	12087	1	C	K07273	lysozyme	YP_009600073.1	YP_009600073.1 endolysin [Geobacillus phage TP-84]	False	0.321	105.0	3.254e-24	Glycosyl hydrolases family 25 [PF01183.23]	GH25	GH25 lysozyme (EC 3.2.1.17)	3.2.1.17	GH25.hmm				0	False	
QGNH01000168.1_15	QGNH01000168.1	QGNH01000168.1	15	12096	12248	1	E																	0	False	
QGNH01000168.1_16	QGNH01000168.1	QGNH01000168.1	16	12235	12453	1	E																	0	False	
QGNH01000168.1_17	QGNH01000168.1	QGNH01000168.1	17	12428	12682	-1	E																	0	False	
QGNH01000168.1_18	QGNH01000168.1	QGNH01000168.1	18	12684	13061	-1	E																	0	False	
QGNH01000168.1_19	QGNH01000168.1	QGNH01000168.1	19	13054	13353	-1	E																	0	False	
QGNH01000168.1_20	QGNH01000168.1	QGNH01000168.1	20	13350	15068	-1	D			YP_874046.1	YP_874046.1 DNA polymerase [Thermus phage phiYS40]	False	0.243	139.0	1.935e-32	DNA polymerase family A [PF00476.23]; 3'-5' exonuclease [PF01612.23]					VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
