	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
MZ334498.1_1	MZ334498	MZ334498.1	1	312	863	-1	D			YP_010358446.1	YP_010358446.1 HalOD1 domain-containing protein [Halorubrum sodomense tailed virus 4]	True	0.987	383.0	2.793e-121								Halobacterial output domain 1 [PF18545.4]	VOG23910	REFSEQ HalOD1 domain-containing protein; Xu	Xu	0	False	F
MZ334498.1_2	MZ334498	MZ334498.1	2	1272	2048	1	E			YP_010358447.1	YP_010358447.1 terminase small subunit [Halorubrum sodomense tailed virus 4]	True	0.956	521.0	2.119e-167									VOG05559	REFSEQ terminase small subunit; Xu	Xu	0	False	F
MZ334498.1_3	MZ334498	MZ334498.1	3	2193	2300	1	E			YP_010358448.1	YP_010358448.1 hypothetical protein M1M41_gp003 [Halorubrum sodomense tailed virus 4]	False	0.898	68.0	1.013e-14									VOG23911	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334498.1_4	MZ334498	MZ334498.1	4	2303	2497	1	E			YP_010358449.1	YP_010358449.1 hypothetical protein M1M41_gp004 [Halorubrum sodomense tailed virus 4]	False	1.0	141.0	1.072e-39									VOG23913	REFSEQ hypothetical protein; Xu	Xu	0	False	F
MZ334498.1_5	MZ334498	MZ334498.1	5	2833	4524	1	E			YP_010358451.1	YP_010358451.1 terminase large subunit [Halorubrum sodomense tailed virus 4]	True	0.948	1122.0	0.0									VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
MZ334498.1_6	MZ334498	MZ334498.1	6	4539	5978	1	E			YP_010358452.1	YP_010358452.1 portal protein [Halorubrum sodomense tailed virus 4]	True	0.959	968.0	5.817e-318									VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	F
MZ334498.1_7	MZ334498	MZ334498.1	7	5978	6268	1	E			YP_010358453.1	YP_010358453.1 hypothetical protein M1M41_gp116 [Halorubrum sodomense tailed virus 4]	False	0.893	181.0	9.526999999999998e-53									VOG23915	REFSEQ hypothetical protein; Xu	Xu	0	False	
MZ334498.1_8	MZ334498	MZ334498.1	8	6265	7029	1	E			YP_010358454.1	YP_010358454.1 head maturation protease [Halorubrum sodomense tailed virus 4]	True	0.965	518.0	1.5940000000000002e-166									VOG14382	REFSEQ head maturation protease; Xu	Xu	0	False	
MZ334498.1_9	MZ334498	MZ334498.1	9	7036	7461	1	E			YP_010358455.1	YP_010358455.1 hypothetical protein M1M41_gp114 [Halorubrum sodomense tailed virus 4]	False	0.88	260.0	2.189e-79												0	False	
MZ334498.1_10	MZ334498	MZ334498.1	10	7484	7999	1	E			YP_010358456.1	YP_010358456.1 putative lambda gpD-like head decoration protein [Halorubrum sodomense tailed virus 4]	False	0.952	344.0	5.802e-108									VOG14381	REFSEQ hypothetical protein; Xu	Xu	0	False	
