locus_tag	ftype	length_bp	gene	EC_number	COG	product
AINHDAKA_00001	CDS	330				Chromosomal protein MC1
AINHDAKA_00002	CDS	204				hypothetical protein
AINHDAKA_00003	CDS	1059	pyrD	1.3.5.2		Dihydroorotate dehydrogenase (quinone)
AINHDAKA_00004	CDS	2646	ileS_1	6.1.1.5	COG0060	Isoleucine--tRNA ligase
AINHDAKA_00005	CDS	678	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
AINHDAKA_00006	CDS	441				hypothetical protein
AINHDAKA_00007	CDS	636				hypothetical protein
AINHDAKA_00008	CDS	573				hypothetical protein
AINHDAKA_00009	CDS	579				hypothetical protein
AINHDAKA_00010	CDS	840				hypothetical protein
AINHDAKA_00011	CDS	99				hypothetical protein
AINHDAKA_00012	CDS	399				hypothetical protein
AINHDAKA_00013	CDS	981				hypothetical protein
AINHDAKA_00014	CDS	171				hypothetical protein
AINHDAKA_00015	CDS	822				hypothetical protein
AINHDAKA_00016	CDS	285				hypothetical protein
AINHDAKA_00017	CDS	1050				hypothetical protein
AINHDAKA_00018	CDS	174				hypothetical protein
AINHDAKA_00019	CDS	675				hypothetical protein
AINHDAKA_00020	CDS	939				hypothetical protein
AINHDAKA_00021	CDS	912			COG0491	Metallo-beta-lactamase fold-containing protein
AINHDAKA_00022	CDS	606				hypothetical protein
AINHDAKA_00023	CDS	513				hypothetical protein
AINHDAKA_00024	CDS	633				hypothetical protein
AINHDAKA_00025	CDS	1617				hypothetical protein
AINHDAKA_00026	CDS	1773	mutL_1			DNA mismatch repair protein MutL
AINHDAKA_00027	CDS	2967	mutS_1			DNA mismatch repair protein MutS
AINHDAKA_00028	CDS	546	dnaJ_1			Chaperone protein DnaJ
AINHDAKA_00029	CDS	678	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
AINHDAKA_00030	CDS	909	pdxS	4.3.3.6	COG0214	Pyridoxal 5'-phosphate synthase subunit PdxS
AINHDAKA_00031	CDS	201				hypothetical protein
AINHDAKA_00032	CDS	216				hypothetical protein
AINHDAKA_00033	CDS	678	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
AINHDAKA_00034	CDS	219				hypothetical protein
AINHDAKA_00035	CDS	1284	thrC_1	4.2.3.1	COG0498	Threonine synthase
AINHDAKA_00036	CDS	1182		2.7.2.4	COG0527	putative aspartokinase
AINHDAKA_00037	CDS	720				hypothetical protein
AINHDAKA_00038	CDS	408				hypothetical protein
AINHDAKA_00039	CDS	642	era			GTPase Era
AINHDAKA_00040	CDS	432				hypothetical protein
AINHDAKA_00041	CDS	1095				hypothetical protein
AINHDAKA_00042	CDS	1062				hypothetical protein
AINHDAKA_00043	CDS	888		4.2.1.141		putative 2-keto-3-deoxyxylonate dehydratase
AINHDAKA_00044	CDS	1356	dadD_1	3.5.4.41	COG0402	5'-deoxyadenosine deaminase
AINHDAKA_00045	CDS	684				hypothetical protein
