	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_011289_NC_011289_1	NC_011289	NC_011289	1	2	373	1	E											0
NC_011289_NC_011289_2	NC_011289	NC_011289	2	445	699	1	E											0
NC_011289_NC_011289_3	NC_011289	NC_011289	3	671	2158	1	E											0
NC_011289_NC_011289_4	NC_011289	NC_011289	4	2199	3620	1	D										Phage portal protein, SPP1 Gp6-like [PF05133.17]	0
NC_011289_NC_011289_5	NC_011289	NC_011289	5	3604	4329	1	E											0
NC_011289_NC_011289_6	NC_011289	NC_011289	6	4408	4944	1	D										Domain of unknown function (DUF4355) [PF14265.9]	0
NC_011289_NC_011289_7	NC_011289	NC_011289	7	5007	5915	1	D										Phage capsid family [PF05065.16]	0
NC_011289_NC_011289_8	NC_011289	NC_011289	8	5927	6298	1	E											0
NC_011289_NC_011289_9	NC_011289	NC_011289	9	6295	6624	1	E											0
NC_011289_NC_011289_10	NC_011289	NC_011289	10	6631	6957	1	D										Bacteriophage HK97-gp10, putative tail-component [PF04883.15]	0
NC_011289_NC_011289_11	NC_011289	NC_011289	11	6947	7351	1	E											0
NC_011289_NC_011289_12	NC_011289	NC_011289	12	7460	8269	1	E											0
NC_011289_NC_011289_13	NC_011289	NC_011289	13	8388	8939	1	E											0
NC_011289_NC_011289_14	NC_011289	NC_011289	14	8890	9324	1	E											0
NC_011289_NC_011289_15	NC_011289	NC_011289	15	9342	13040	1	D										Transglycosylase-like domain [PF06737.17]; Tape measure protein [PF20155.2]	0
NC_011289_NC_011289_16	NC_011289	NC_011289	16	13041	14750	1	E											0
NC_011289_NC_011289_17	NC_011289	NC_011289	17	14835	16544	1	E											0
NC_011289_NC_011289_18	NC_011289	NC_011289	18	16602	17432	1	E											0
NC_011289_NC_011289_19	NC_011289	NC_011289	19	17429	19966	1	E											0
NC_011289_NC_011289_20	NC_011289	NC_011289	20	19963	21849	1	C	K01286	D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]	MER0137893	S12	MER0137893 - family S12 unassigned peptidases () [S12.UPW]#S12#{peptidase unit: 77-416}~source YP_002241807~	True	724.0	2.193e-230	1.0	Beta-lactamase [PF00144.27]	0
NC_011289_NC_011289_21	NC_011289	NC_011289	21	21852	23012	1	E											0
NC_011289_NC_011289_22	NC_011289	NC_011289	22	23030	23371	1	E											0
NC_011289_NC_011289_23	NC_011289	NC_011289	23	23394	23648	1	E											0
NC_011289_NC_011289_24	NC_011289	NC_011289	24	23662	24300	1	E											0
NC_011289_NC_011289_25	NC_011289	NC_011289	25	24297	25121	1	E											0
NC_011289_NC_011289_26	NC_011289	NC_011289	26	25126	25323	-1	E											0
NC_011289_NC_011289_27	NC_011289	NC_011289	27	25472	25756	1	E											0
NC_011289_NC_011289_28	NC_011289	NC_011289	28	25906	26058	1	E											0
NC_011289_NC_011289_29	NC_011289	NC_011289	29	26130	26351	1	E											0
NC_011289_NC_011289_30	NC_011289	NC_011289	30	26348	26521	1	E											0
NC_011289_NC_011289_31	NC_011289	NC_011289	31	26518	27765	1	C	K01447	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]									0
NC_011289_NC_011289_32	NC_011289	NC_011289	32	27848	28345	1	D										HNH endonuclease [PF13392.9]; NUMOD4 motif [PF07463.14]	1
NC_011289_NC_011289_33	NC_011289	NC_011289	33	28342	29358	1	D										Cutinase [PF01083.25]; PE-PPE domain [PF08237.14]	0
NC_011289_NC_011289_34	NC_011289	NC_011289	34	29367	29600	1	D										Putative lactococcus lactis phage r1t holin [PF16945.8]	0
NC_011289_NC_011289_35	NC_011289	NC_011289	35	29597	29971	1	D										Protein of unknown function (DUF2746) [PF10874.11]	0
NC_011289_NC_011289_36	NC_011289	NC_011289	36	29996	30229	1	E											0
NC_011289_NC_011289_37	NC_011289	NC_011289	37	30216	31037	1	D										RNase_H superfamily [PF13482.9]	0
NC_011289_NC_011289_38	NC_011289	NC_011289	38	31092	31343	1	E											0
NC_011289_NC_011289_39	NC_011289	NC_011289	39	31475	31636	1	E											0
NC_011289_NC_011289_40	NC_011289	NC_011289	40	31751	31963	-1	E											0
NC_011289_NC_011289_41	NC_011289	NC_011289	41	32055	32213	1	E											0
NC_011289_NC_011289_42	NC_011289	NC_011289	42	32395	33696	1	D										Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF14659.9]	0
NC_011289_NC_011289_43	NC_011289	NC_011289	43	33774	34190	-1	E											0
NC_011289_NC_011289_44	NC_011289	NC_011289	44	34492	34995	-1	E											0
NC_011289_NC_011289_45	NC_011289	NC_011289	45	35242	35484	1	E											0
NC_011289_NC_011289_46	NC_011289	NC_011289	46	35503	36480	1	E											0
NC_011289_NC_011289_47	NC_011289	NC_011289	47	36477	37286	1	D										Family of unknown function (DUF6551) [PF20188.1]	0
NC_011289_NC_011289_48	NC_011289	NC_011289	48	37283	37501	1	E											0
NC_011289_NC_011289_49	NC_011289	NC_011289	49	37587	37784	1	E											0
NC_011289_NC_011289_50	NC_011289	NC_011289	50	37825	38238	1	E											0
