	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000141.1_1	QGNH01000141.1	QGNH01000141.1	1	389	637	-1	E																	0	False	F
QGNH01000141.1_2	QGNH01000141.1	QGNH01000141.1	2	832	1026	-1	E																	0	False	F
QGNH01000141.1_3	QGNH01000141.1	QGNH01000141.1	3	1321	1536	-1	E																	0	False	F
QGNH01000141.1_4	QGNH01000141.1	QGNH01000141.1	4	1533	2192	-1	E																	0	False	F
QGNH01000141.1_5	QGNH01000141.1	QGNH01000141.1	5	2189	2926	-1	D			YP_001285627.1	YP_001285627.1 CI-like repressor [Aeromonas phage phiO18P]	False	0.227	68.0	1.182e-11	Peptidase S24-like [PF00717.26]								0	False	F
QGNH01000141.1_6	QGNH01000141.1	QGNH01000141.1	6	3271	3711	1	E														VOG10169	REFSEQ transcriptional regulator; Xu	Xu	0	False	F
QGNH01000141.1_7	QGNH01000141.1	QGNH01000141.1	7	3713	6103	1	D			YP_009276812.1	YP_009276812.1 transposase [Bacillus phage BalMu-1]	False	0.247	135.0	1.24e-30	Bacteriophage Mu transposase [PF02914.18]; Integrase core domain [PF00665.29]; Mu transposase, C-terminal [PF09299.14]					VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	VF
QGNH01000141.1_8	QGNH01000141.1	QGNH01000141.1	8	6140	7300	1	D			YP_009196053.1	YP_009196053.1 DNA transposition protein [Mannheimia phage vB_MhM_3927AP2]	False	0.302	76.0	3.442e-13	AAA domain [PF13401.9]					VOG02271	sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B; XhXr	Xr;Xh	0	False	V
QGNH01000141.1_9	QGNH01000141.1	QGNH01000141.1	9	7362	7610	1	E																	0	False	
QGNH01000141.1_10	QGNH01000141.1	QGNH01000141.1	10	7615	7803	1	E																	0	False	
QGNH01000141.1_11	QGNH01000141.1	QGNH01000141.1	11	7781	8068	1	E																	0	False	
QGNH01000141.1_12	QGNH01000141.1	QGNH01000141.1	12	8084	8569	1	E																	0	False	
QGNH01000141.1_13	QGNH01000141.1	QGNH01000141.1	13	8566	8778	1	E																	0	False	
QGNH01000141.1_14	QGNH01000141.1	QGNH01000141.1	14	8775	9275	1	E																	0	False	
QGNH01000141.1_15	QGNH01000141.1	QGNH01000141.1	15	9305	9421	1	E																	0	False	
QGNH01000141.1_16	QGNH01000141.1	QGNH01000141.1	16	9449	10255	1	E																	0	False	
QGNH01000141.1_17	QGNH01000141.1	QGNH01000141.1	17	10271	10480	1	E																	0	False	
QGNH01000141.1_18	QGNH01000141.1	QGNH01000141.1	18	10477	10671	1	E																	0	False	
QGNH01000141.1_19	QGNH01000141.1	QGNH01000141.1	19	10678	11184	1	E																	0	False	
QGNH01000141.1_20	QGNH01000141.1	QGNH01000141.1	20	11248	11607	1	E			YP_008241323.1	YP_008241323.1 hypothetical protein Phi17:1_gp7 [Cellulophaga phage phi17:1]	False	0.398	79.0	7.319e-17						VOG04080	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000141.1_21	QGNH01000141.1	QGNH01000141.1	21	11609	11806	1	E																	0	False	
QGNH01000141.1_22	QGNH01000141.1	QGNH01000141.1	22	12336	12821	1	E																	0	False	
QGNH01000141.1_23	QGNH01000141.1	QGNH01000141.1	23	13017	13364	1	E																	0	False	
QGNH01000141.1_24	QGNH01000141.1	QGNH01000141.1	24	13486	14154	1	C	K02395	peptidoglycan hydrolase FlgJ	YP_009277337.1	YP_009277337.1 endolysin (endogenous virus) [Clostridium phage phiCT19406A]	False	0.333	81.0	5.984e-16	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	VOG12059	sp|Q9I4P4|FLGJ_PSEAE Peptidoglycan hydrolase FlgJ; Xh	Xh	0	False	MK
QGNH01000141.1_25	QGNH01000141.1	QGNH01000141.1	25	14158	14460	1	E																	0	False	
QGNH01000141.1_26	QGNH01000141.1	QGNH01000141.1	26	14465	14755	1	E																	0	False	
QGNH01000141.1_27	QGNH01000141.1	QGNH01000141.1	27	14755	15363	1	E																	0	False	
QGNH01000141.1_28	QGNH01000141.1	QGNH01000141.1	28	15387	16892	1	E			YP_164067.1	YP_164067.1 terminase family protein [Pseudomonas phage B3]	False	0.329	250.0	5.665e-70						VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	V
QGNH01000141.1_29	QGNH01000141.1	QGNH01000141.1	29	16913	18394	1	D			YP_009797325.1	YP_009797325.1 portal protein [Faecalibacterium phage FP_Mushu]	False	0.272	147.0	1.123e-35	Protein of unknown function (DUF935) [PF06074.15]					VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01000141.1_30	QGNH01000141.1	QGNH01000141.1	30	18397	19296	1	D			YP_009797326.1	YP_009797326.1 minor head protein and DNA pilot [Faecalibacterium phage FP_Mushu]	False	0.365	121.0	1.602e-28	Phage Mu protein F like protein [PF04233.17]					VOG10177	sp|P44226|VPF_HAEIN Mu-like prophage FluMu F protein; Xu	Xu	0	False	
QGNH01000141.1_31	QGNH01000141.1	QGNH01000141.1	31	19312	19548	1	D									Probable zinc-ribbon domain [PF13451.9]								0	False	
QGNH01000141.1_32	QGNH01000141.1	QGNH01000141.1	32	19706	20836	1	E														VOG01958	sp|Q01267|PRO_BPMU Protease I; XhXs	Xs;Xh	0	False	V
QGNH01000141.1_33	QGNH01000141.1	QGNH01000141.1	33	20929	21660	1	E																	0	False	
QGNH01000141.1_34	QGNH01000141.1	QGNH01000141.1	34	21754	22674	1	E			YP_024707.1	YP_024707.1 major head protein [Burkholderia phage BcepMu]	False	0.239	75.0	2.672e-13						VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000141.1_35	QGNH01000141.1	QGNH01000141.1	35	22799	23227	1	D			YP_009152222.1	YP_009152222.1 head-tail adaptor [Shigella phage SfMu]	False	0.331	64.0	3.583e-11	Bacteriophage Mu, Gp36 [PF07030.15]					VOG01664	sp|Q9T1V9|GPJ_BPMU Gene product J; Xh	Xh	0	False	
QGNH01000141.1_36	QGNH01000141.1	QGNH01000141.1	36	23288	23824	1	D			YP_009797331.1	YP_009797331.1 tail completion or Neck1 protein [Faecalibacterium phage FP_Mushu]	False	0.346	75.0	1.817e-14	Phage virion morphogenesis family [PF05069.16]					VOG00556	sp|P36934|VPS_BPP2 Tail completion protein S; Xu	Xu	0	False	
QGNH01000141.1_37	QGNH01000141.1	QGNH01000141.1	37	23849	24340	1	D									Bacteriophage Mu, Gp37 [PF08873.14]								0	False	
QGNH01000141.1_38	QGNH01000141.1	QGNH01000141.1	38	24351	25610	1	E																	0	False	
QGNH01000141.1_39	QGNH01000141.1	QGNH01000141.1	39	25720	26523	1	E																	0	False	
QGNH01000141.1_40	QGNH01000141.1	QGNH01000141.1	40	26604	26981	1	E																	0	False	
QGNH01000141.1_41	QGNH01000141.1	QGNH01000141.1	41	26991	28505	1	E																	0	False	
QGNH01000141.1_42	QGNH01000141.1	QGNH01000141.1	42	28523	28927	1	E																	0	False	
QGNH01000141.1_43	QGNH01000141.1	QGNH01000141.1	43	28973	29260	1	E																	0	False	
QGNH01000141.1_44	QGNH01000141.1	QGNH01000141.1	44	29270	30115	1	E																	0	False	
QGNH01000141.1_45	QGNH01000141.1	QGNH01000141.1	45	30153	30893	1	E																	0	False	
QGNH01000141.1_46	QGNH01000141.1	QGNH01000141.1	46	31117	31428	1	E																	0	False	
QGNH01000141.1_47	QGNH01000141.1	QGNH01000141.1	47	31483	35439	1	E			YP_009600187.1	YP_009600187.1 tail length tape measure protein [Dinoroseobacter phage vB_DshS-R5C]	False	0.22	78.0	7.545e-13									0	False	F
QGNH01000141.1_48	QGNH01000141.1	QGNH01000141.1	48	35439	36203	1	E																	0	False	F
QGNH01000141.1_49	QGNH01000141.1	QGNH01000141.1	49	36210	39032	1	E			YP_010669919.1	YP_010669919.1 short tail fiber protein [Synechococcus phage S-SCSM1]	False	0.235	101.0	4.035e-20									0	False	F
QGNH01000141.1_50	QGNH01000141.1	QGNH01000141.1	50	39211	39387	-1	E																	0	False	F
