locus_tag	ftype	length_bp	gene	EC_number	COG	product
DHKIHLFG_00001	CDS	123				hypothetical protein
DHKIHLFG_00002	CDS	285				hypothetical protein
DHKIHLFG_00003	CDS	1044				hypothetical protein
DHKIHLFG_00004	CDS	1167				hypothetical protein
DHKIHLFG_00005	CDS	309				hypothetical protein
DHKIHLFG_00006	CDS	237				hypothetical protein
DHKIHLFG_00007	CDS	633				hypothetical protein
DHKIHLFG_00008	tRNA	75				tRNA-Asn(gtt)
DHKIHLFG_00009	tRNA	77				tRNA-Pro(tgg)
DHKIHLFG_00010	tRNA	74				tRNA-Met(cat)
DHKIHLFG_00011	tRNA	73				tRNA-Cys(gca)
DHKIHLFG_00012	CDS	615				hypothetical protein
DHKIHLFG_00013	tRNA	83				tRNA-Tyr(gta)
DHKIHLFG_00014	tRNA	89				tRNA-His(gtg)
DHKIHLFG_00015	CDS	765				hypothetical protein
DHKIHLFG_00016	CDS	255				hypothetical protein
DHKIHLFG_00017	CDS	153				hypothetical protein
DHKIHLFG_00018	CDS	603				hypothetical protein
DHKIHLFG_00019	CDS	768				hypothetical protein
DHKIHLFG_00020	CDS	1671				hypothetical protein
DHKIHLFG_00021	CDS	288				hypothetical protein
DHKIHLFG_00022	CDS	948				hypothetical protein
DHKIHLFG_00023	CDS	1473				hypothetical protein
DHKIHLFG_00024	CDS	402				hypothetical protein
DHKIHLFG_00025	CDS	999				hypothetical protein
DHKIHLFG_00026	CDS	396				hypothetical protein
DHKIHLFG_00027	CDS	324				hypothetical protein
DHKIHLFG_00028	CDS	486				hypothetical protein
DHKIHLFG_00029	CDS	630				hypothetical protein
DHKIHLFG_00030	CDS	447				hypothetical protein
DHKIHLFG_00031	CDS	1059				hypothetical protein
DHKIHLFG_00032	CDS	492				hypothetical protein
DHKIHLFG_00033	CDS	240				hypothetical protein
DHKIHLFG_00034	CDS	5163				hypothetical protein
DHKIHLFG_00035	CDS	621				hypothetical protein
DHKIHLFG_00036	CDS	936				hypothetical protein
