	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000129.1_1	QGNH01000129.1	QGNH01000129.1	1	279	620	-1	E																	VOG00561	REFSEQ Holliday junction resolvase; Xu	Xu	0	False	F
QGNH01000129.1_2	QGNH01000129.1	QGNH01000129.1	2	595	894	-1	E																				0	False	F
QGNH01000129.1_3	QGNH01000129.1	QGNH01000129.1	3	881	1081	-1	E																				0	False	F
QGNH01000129.1_4	QGNH01000129.1	QGNH01000129.1	4	1081	2895	-1	C	K03553	recombination protein RecA	YP_009216474.1	YP_009216474.1 hypothetical protein ALICE_239 [Mycobacterium phage Alice]	False	0.338	154.0	4.542e-37								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	VF
QGNH01000129.1_5	QGNH01000129.1	QGNH01000129.1	5	2895	3107	-1	E																				0	False	F
QGNH01000129.1_6	QGNH01000129.1	QGNH01000129.1	6	3097	3375	-1	E																				0	False	F
QGNH01000129.1_7	QGNH01000129.1	QGNH01000129.1	7	3365	3805	-1	E																				0	False	F
QGNH01000129.1_8	QGNH01000129.1	QGNH01000129.1	8	3789	7097	-1	D			YP_009273562.1	YP_009273562.1 DNA polymerase [Gordonia phage GMA6]	True	0.284	365.0	2.27e-102								Bacterial DNA polymerase III alpha NTPase domain [PF07733.15]; Bacterial DNA polymerase III alpha subunit finger domain [PF17657.4]; PHP domain [PF02811.22]; Helix-hairpin-helix motif [PF14579.9]	VOG07446	sp|O67125|DPO3A_AQUAE DNA polymerase III subunit alpha; XhXr	Xr;Xh	0	False	VF
QGNH01000129.1_9	QGNH01000129.1	QGNH01000129.1	9	7100	7537	-1	D																Bacterial DNA-binding protein [PF00216.24]				0	False	
QGNH01000129.1_10	QGNH01000129.1	QGNH01000129.1	10	7568	8881	-1	E																				0	False	
QGNH01000129.1_11	QGNH01000129.1	QGNH01000129.1	11	8881	10884	-1	C	K02316	DNA primase [EC:2.7.7.101]	YP_003084253.1	YP_003084253.1 DNA primase [Cyanophage PSS2]	False	0.304	85.0	1.913e-15								Toprim-like [PF13155.9]	VOG00694	REFSEQ DNA primase; Xu	Xu	0	False	
QGNH01000129.1_12	QGNH01000129.1	QGNH01000129.1	12	10874	11071	-1	E																				0	False	
QGNH01000129.1_13	QGNH01000129.1	QGNH01000129.1	13	11258	12616	-1	D			YP_010676621.1	YP_010676621.1 DnaB-like replicative helicase [Brevibacterium phage Cantare]	False	0.226	116.0	1.046e-25								DnaB-like helicase C terminal domain [PF03796.18]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
QGNH01000129.1_14	QGNH01000129.1	QGNH01000129.1	14	12613	13041	-1	E																	VOG01567	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000129.1_15	QGNH01000129.1	QGNH01000129.1	15	13205	13561	-1	E																				0	False	
QGNH01000129.1_16	QGNH01000129.1	QGNH01000129.1	16	13724	14014	-1	E			YP_009887295.1	YP_009887295.1 membrane protein [Arthrobacter phage Abba]	False	0.4	67.0	3.723e-13									VOG22803	REFSEQ membrane protein; Xu	Xu	0	False	
QGNH01000129.1_17	QGNH01000129.1	QGNH01000129.1	17	14052	14636	-1	E																				0	False	
QGNH01000129.1_18	QGNH01000129.1	QGNH01000129.1	18	14732	14884	-1	E																				0	False	
QGNH01000129.1_19	QGNH01000129.1	QGNH01000129.1	19	14887	15555	-1	E																				0	False	
QGNH01000129.1_20	QGNH01000129.1	QGNH01000129.1	20	15569	16156	-1	E																				0	False	
QGNH01000129.1_21	QGNH01000129.1	QGNH01000129.1	21	16169	16882	-1	E																				0	False	
QGNH01000129.1_22	QGNH01000129.1	QGNH01000129.1	22	16872	17042	-1	E																				0	False	
QGNH01000129.1_23	QGNH01000129.1	QGNH01000129.1	23	17061	17816	-1	E																				0	False	
QGNH01000129.1_24	QGNH01000129.1	QGNH01000129.1	24	17833	18450	-1	E																				0	False	
QGNH01000129.1_25	QGNH01000129.1	QGNH01000129.1	25	18459	19874	-1	D			YP_009884007.1	YP_009884007.1 baseplate J protein [Arthrobacter phage Vibaki]	False	0.246	63.0	3.485e-09								Baseplate J-like protein [PF04865.17]	VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xs;Xh	0	False	V
QGNH01000129.1_26	QGNH01000129.1	QGNH01000129.1	26	19884	20285	-1	E																				0	False	
QGNH01000129.1_27	QGNH01000129.1	QGNH01000129.1	27	20292	20630	-1	E																				0	False	
QGNH01000129.1_28	QGNH01000129.1	QGNH01000129.1	28	20633	22819	-1	D			YP_009226587.1	YP_009226587.1 C40 family peptidase [Clostridium phage phiCDHM13]	False	0.283	100.0	3.353e-20	MER0721131	C40	MER0721131 - family C40 unassigned peptidases (Clostridium saccharoperbutylacetonicum) [C40.UPW]#C40#{peptidase unit: 81-196}~source M1N6E9~	False	110.0	7.798e-23	0.501	NlpC/P60 family [PF00877.22]				0	False	P
QGNH01000129.1_29	QGNH01000129.1	QGNH01000129.1	29	22971	23678	-1	E																				0	False	
QGNH01000129.1_30	QGNH01000129.1	QGNH01000129.1	30	23678	25819	-1	E																				0	False	
QGNH01000129.1_31	QGNH01000129.1	QGNH01000129.1	31	26002	26592	-1	E																				0	False	
QGNH01000129.1_32	QGNH01000129.1	QGNH01000129.1	32	26579	26923	-1	E																				0	False	
QGNH01000129.1_33	QGNH01000129.1	QGNH01000129.1	33	26943	27344	-1	E																				0	False	
QGNH01000129.1_34	QGNH01000129.1	QGNH01000129.1	34	27353	28483	-1	E																				0	False	
QGNH01000129.1_35	QGNH01000129.1	QGNH01000129.1	35	28511	29074	-1	E																				0	False	
QGNH01000129.1_36	QGNH01000129.1	QGNH01000129.1	36	29079	29630	-1	E																				0	False	
QGNH01000129.1_37	QGNH01000129.1	QGNH01000129.1	37	30156	31502	-1	E			YP_005098347.1	YP_005098347.1 tail fiber protein [Synechococcus phage S-CBS4]	False	0.369	75.0	6.856e-13												0	False	
QGNH01000129.1_38	QGNH01000129.1	QGNH01000129.1	38	31499	32188	-1	E																				0	False	
QGNH01000129.1_39	QGNH01000129.1	QGNH01000129.1	39	32188	33069	-1	E																				0	False	
QGNH01000129.1_40	QGNH01000129.1	QGNH01000129.1	40	33090	33560	-1	E			YP_009818448.1	YP_009818448.1 hypothetical protein HOU95_gp012 [Streptomyces phage Hiyaa]	False	0.345	90.0	4.52e-20												0	False	
QGNH01000129.1_41	QGNH01000129.1	QGNH01000129.1	41	33662	34714	-1	E			YP_002290883.1	YP_002290883.1 hypothetical protein phiCD27_gp07 [Clostridioides phage phiCD27]	False	0.384	191.0	7.502e-52									VOG13273	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000129.1_42	QGNH01000129.1	QGNH01000129.1	42	34737	35486	-1	E																				0	False	
QGNH01000129.1_43	QGNH01000129.1	QGNH01000129.1	43	35504	35962	-1	E																				0	False	
QGNH01000129.1_44	QGNH01000129.1	QGNH01000129.1	44	35973	37070	-1	E			YP_009276834.1	YP_009276834.1 hypothetical protein BH791_gp28 [Bacillus phage BalMu-1]	False	0.206	78.0	6.822e-14									VOG13271	REFSEQ hypothetical protein; Xu	Xu	0	False	
