	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001270.1_1	QGNH01001270.1	QGNH01001270.1	1	70	1005	1	E																	0	False	F
QGNH01001270.1_2	QGNH01001270.1	QGNH01001270.1	2	1010	2425	1	E			YP_009221523.1	YP_009221523.1 tail fiber protein (endogenous virus) [Sinorhizobium phage phiLM21]	False	0.505	74.0	2.375e-12									0	False	F
QGNH01001270.1_3	QGNH01001270.1	QGNH01001270.1	3	2448	2780	1	E																	0	False	F
QGNH01001270.1_4	QGNH01001270.1	QGNH01001270.1	4	2782	3102	1	E																	0	False	F
QGNH01001270.1_5	QGNH01001270.1	QGNH01001270.1	5	3104	3424	1	E																	0	False	F
QGNH01001270.1_6	QGNH01001270.1	QGNH01001270.1	6	3432	3803	1	E																	0	False	F
QGNH01001270.1_7	QGNH01001270.1	QGNH01001270.1	7	3811	4077	1	E																	0	False	F
QGNH01001270.1_8	QGNH01001270.1	QGNH01001270.1	8	4094	4450	1	E																	0	False	F
QGNH01001270.1_9	QGNH01001270.1	QGNH01001270.1	9	4450	5043	1	E																	0	False	F
QGNH01001270.1_10	QGNH01001270.1	QGNH01001270.1	10	5045	5215	1	E																	0	False	
QGNH01001270.1_11	QGNH01001270.1	QGNH01001270.1	11	5225	6403	1	E																	0	False	
QGNH01001270.1_12	QGNH01001270.1	QGNH01001270.1	12	6417	7277	1	E																	0	False	
QGNH01001270.1_13	QGNH01001270.1	QGNH01001270.1	13	7277	7696	1	E																	0	False	
QGNH01001270.1_14	QGNH01001270.1	QGNH01001270.1	14	7923	8036	-1	E																	0	False	
QGNH01001270.1_15	QGNH01001270.1	QGNH01001270.1	15	8060	8176	1	E																	0	False	
