	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000759.1_1	QGNH01000759.1	QGNH01000759.1	1	70	792	1	E											0	False	F
QGNH01000759.1_2	QGNH01000759.1	QGNH01000759.1	2	807	1448	1	E											0	False	F
QGNH01000759.1_3	QGNH01000759.1	QGNH01000759.1	3	1453	4047	1	E											0	False	F
QGNH01000759.1_4	QGNH01000759.1	QGNH01000759.1	4	4047	4496	1	E											0	False	F
QGNH01000759.1_5	QGNH01000759.1	QGNH01000759.1	5	4503	7538	1	E	YP_006561138.1	YP_006561138.1 tail length tape measure protein [Burkholderia phage vB_BceS_AH2]	False	0.464	114.0	4.994e-24		VOG01992	REFSEQ head protein; Xu	Xu	0	False	F
QGNH01000759.1_6	QGNH01000759.1	QGNH01000759.1	6	7538	9463	1	E											0	False	
QGNH01000759.1_7	QGNH01000759.1	QGNH01000759.1	7	9460	11955	1	E	YP_009020993.1	YP_009020993.1 virion structural protein [Dunaliella viridis virus SI2]	False	0.215	205.0	1.644e-52		VOG09681	REFSEQ virion structural protein; Xu	Xu	0	False	
QGNH01000759.1_8	QGNH01000759.1	QGNH01000759.1	8	12001	14205	1	D							Pectate lyase superfamily protein [PF12708.10]				0	False	
QGNH01000759.1_9	QGNH01000759.1	QGNH01000759.1	9	14207	14710	1	E											0	False	
QGNH01000759.1_10	QGNH01000759.1	QGNH01000759.1	10	14710	14805	1	E											0	False	
QGNH01000759.1_11	QGNH01000759.1	QGNH01000759.1	11	14802	15473	1	D							Domain of unknown function (DUF1906) [PF08924.14]				0	False	
QGNH01000759.1_12	QGNH01000759.1	QGNH01000759.1	12	15484	15762	1	E											0	False	
QGNH01000759.1_13	QGNH01000759.1	QGNH01000759.1	13	15759	15953	1	E											0	False	
QGNH01000759.1_14	QGNH01000759.1	QGNH01000759.1	14	15950	16531	1	E											0	False	
QGNH01000759.1_15	QGNH01000759.1	QGNH01000759.1	15	16531	17184	1	D	YP_010668208.1	YP_010668208.1 esterase/lipase [Burkholderia phage BgManors32]	False	0.276	72.0	5.946e-13	Lipase (class 3) [PF01764.28]	VOG00670	REFSEQ class 3 lipase; Xu	Xu	0	False	
QGNH01000759.1_16	QGNH01000759.1	QGNH01000759.1	16	17228	17545	1	E											0	False	
QGNH01000759.1_17	QGNH01000759.1	QGNH01000759.1	17	17633	18229	-1	E	YP_006988335.1	YP_006988335.1 hypothetical protein CcrColossus_gp101 [Caulobacter phage CcrColossus]	False	0.528	78.0	3.708e-15		VOG25858	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000759.1_18	QGNH01000759.1	QGNH01000759.1	18	18226	18525	-1	E											0	False	F
QGNH01000759.1_19	QGNH01000759.1	QGNH01000759.1	19	18522	18911	-1	E											0	False	F
QGNH01000759.1_20	QGNH01000759.1	QGNH01000759.1	20	18985	19989	-1	D	YP_009304080.1	YP_009304080.1 AAA family ATPase [Brucella phage BiPBO1]	False	0.331	136.0	2.601e-33	AAA domain [PF13479.9]	VOG01067	sp|P44662|Y361_HAEIN Probable iron transport system ATP-binding protein HI_0361; Xh	Xh	0	False	F
QGNH01000759.1_21	QGNH01000759.1	QGNH01000759.1	21	20173	21090	-1	D	YP_009596961.1	YP_009596961.1 PD-(D/E)XK nuclease-like domain-containing protein [Propionibacterium phage Doucette]	False	0.267	105.0	2.681e-23	PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]				0	False	F
QGNH01000759.1_22	QGNH01000759.1	QGNH01000759.1	22	21087	21359	-1	E											0	False	F
QGNH01000759.1_23	QGNH01000759.1	QGNH01000759.1	23	21356	21763	-1	E											0	False	F
QGNH01000759.1_24	QGNH01000759.1	QGNH01000759.1	24	21760	22050	-1	E											0	False	F
QGNH01000759.1_25	QGNH01000759.1	QGNH01000759.1	25	22050	22193	-1	E											0	False	F
QGNH01000759.1_26	QGNH01000759.1	QGNH01000759.1	26	22190	22453	-1	E											0	False	F
QGNH01000759.1_27	QGNH01000759.1	QGNH01000759.1	27	22450	22755	-1	E											0	False	F
QGNH01000759.1_28	QGNH01000759.1	QGNH01000759.1	28	22758	22844	-1	E											0	False	F
