	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001121.1_1	QGNH01001121.1	QGNH01001121.1	1	2	2416	1	C	K01187	alpha-glucosidase [EC:3.2.1.20]							Glycosyl hydrolases family 31 [PF01055.29]; Galactose mutarotase-like [PF13802.9]; Domain of unknown function (DUF5110) [PF17137.7]; Alpha-glucosidase, N-terminal [PF16338.8]	GH31	GH31 alpha-glucosidase (EC 3.2.1.20); alpha-galactosidase (EC 3.2.1.22); alpha-mannosidase (EC 3.2.1.24); alpha-1,3-glucosidase (EC 3.2.1.84); sucrase-isomaltase (EC 3.2.1.48) (EC 3.2.1.10); alpha-xylosidase (EC 3.2.1.177); alpha-glucan lyase (EC 4.2.2.13); isomaltosyltransferase (EC 2.4.1.387); oligosaccharide alpha-1,4-glucosyltransferase (EC 2.4.1.161); sulfoquinovosidase (EC 3.2.1.199); alpha-6-glucosyltransferase (EC 2.4.1.24); alpha-3-isomaltosyltransferase / cycloalternan-forming enzyme (EC 2.4.1.387); exo-acting protein-Î±-N-acetylgalactosaminidase (EC 3.2.1.217)	2.4.1.161,2.4.1.24,2.4.1.387,3.2.1.10,3.2.1.11,3.2.1.177,3.2.1.199,3.2.1.20,3.2.1.204,3.2.1.22,3.2.1.48,3.2.1.84,4.2.2.13,3.2.1.207,3.2.1.24	GH31.hmm				0	False	MF
QGNH01001121.1_2	QGNH01001121.1	QGNH01001121.1	2	2478	4199	1	D									Glycosyl hydrolase family 99 [PF16317.8]								1	False	F
QGNH01001121.1_3	QGNH01001121.1	QGNH01001121.1	3	4164	4418	-1	E																	0	False	F
QGNH01001121.1_4	QGNH01001121.1	QGNH01001121.1	4	4754	6502	-1	C	K06400	site-specific DNA recombinase	YP_007010946.1	YP_007010946.1 integrase [Deep-sea thermophilic phage D6E]	False	0.332	161.0	1.374e-39	Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]					VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	VF
QGNH01001121.1_5	QGNH01001121.1	QGNH01001121.1	5	6499	6954	-1	D									Protein of unknown function (DUF2924) [PF11149.11]								0	False	
QGNH01001121.1_6	QGNH01001121.1	QGNH01001121.1	6	7377	7970	1	E																	0	False	F
QGNH01001121.1_7	QGNH01001121.1	QGNH01001121.1	7	8143	9624	1	D			YP_007673350.1	YP_007673350.1 DNA methyltransferase [Psychrobacter phage pOW20-A]	False	0.336	232.0	6.26e-64	DNA methylase [PF01555.21]; ParB/Sulfiredoxin domain [PF02195.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xp;Xh	0	False	F
QGNH01001121.1_8	QGNH01001121.1	QGNH01001121.1	8	9617	10087	1	D									Family of unknown function (DUF5681) [PF18932.3]								0	False	F
QGNH01001121.1_9	QGNH01001121.1	QGNH01001121.1	9	10032	11321	1	C	K06909	phage terminase large subunit	NP_958579.1	NP_958579.1 terminase large subunit [Lactobacillus prophage Lj965]	False	0.369	249.0	2.104e-70	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001121.1_10	QGNH01001121.1	QGNH01001121.1	10	11398	11607	1	E																	0	False	F
QGNH01001121.1_11	QGNH01001121.1	QGNH01001121.1	11	11731	12063	-1	E																	0	False	F
