locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_024383_81_344_+					phrog_10046	VOG12541	VOG:VOG12541	87	2.5e-63	203.6		REFSEQ hypothetical protein
NC_024383_428_703_+												Hypothetical
NC_024383_779_1231_+												Hypothetical
NC_024383_1386_2039_+		K21527			phrog_1384	VOG04476	PHROG:phrog_1384	217	3.7e-75	246.0		Mom-like DNA modification protein
NC_024383_2056_2283_+					phrog_13948	VOG12544	VOG:VOG12544	75	2.3e-52	168.7		REFSEQ hypothetical protein
NC_024383_2357_2554_+					phrog_14860	VOG12679	VOG:VOG12679	65	9.5e-39	124.7		REFSEQ hypothetical protein
NC_024383_2573_2779_+												Hypothetical
NC_024383_2912_3055_+												Hypothetical
NC_024383_3258_3599_+												Hypothetical
NC_024383_3719_4168_+												Hypothetical
NC_024383_4270_4812_+					phrog_17618	VOG12546	VOG:VOG12546	180	1.5e-123	403.3		REFSEQ hypothetical protein
NC_024383_4837_5115_+					phrog_10501	VOG12550	VOG:VOG12550	92	3.2e-61	196.9		REFSEQ hypothetical protein
NC_024383_5714_5968_+												Hypothetical
NC_024383_5968_6225_+					phrog_9566	VOG12489	VOG:VOG12489	85	1.5e-55	178.9		REFSEQ hypothetical protein
NC_024383_6249_6434_+												Hypothetical
NC_024383_6453_6626_+					phrog_10584	VOG12488	VOG:VOG12488	57	2.6e-39	126.7		REFSEQ hypothetical protein
NC_024383_6768_7043_+					phrog_9527	VOG12490	VOG:VOG12490	91	9.7e-62	198.5		REFSEQ hypothetical protein
NC_024383_7057_7344_+					phrog_9852	VOG12491	VOG:VOG12491	95	1.1e-67	217.6		REFSEQ hypothetical protein
NC_024383_7499_7771_+												Hypothetical
NC_024383_7788_7985_+												Hypothetical
NC_024383_8088_8216_+												Hypothetical
NC_024383_8519_8923_+					phrog_98	VOG01096	VOG:VOG01096	134	6.1e-50	162.9		REFSEQ hypothetical protein
NC_024383_8926_9144_+												Hypothetical
NC_024383_9146_9367_+												Hypothetical
NC_024383_9480_9746_+					phrog_12028	VOG12674	VOG:VOG12674	88	1.3e-59	194.4		REFSEQ hypothetical protein
NC_024383_9739_10230_+												Hypothetical
NC_024383_10233_10739_+												Hypothetical
NC_024383_10750_11934_+												Hypothetical
NC_024383_12097_12522_+												Hypothetical
NC_024383_12540_12830_+												Hypothetical
NC_024383_13012_13359_+												Hypothetical
NC_024383_13391_13651_+												Hypothetical
NC_024383_13731_14063_+					phrog_9112	VOG12496	VOG:VOG12496	110	3.5e-76	245.7		REFSEQ hypothetical protein
NC_024383_14094_14459_+												Hypothetical
NC_024383_14524_14703_+												Hypothetical
NC_024383_14711_15088_+					phrog_10101	VOG12499	VOG:VOG12499	125	9.1e-77	248.4		REFSEQ hypothetical protein
NC_024383_15088_15447_+					phrog_10214	VOG12501	VOG:VOG12501	119	3.8e-83	268.6		REFSEQ hypothetical protein
NC_024383_15491_16264_-	K07313	K07313	COG0639		phrog_246	VOG00333	FOAM:K07313	257	6.2e-59	192.7	3.1.3.16	pphA; serine/threonine protein phosphatase 1
NC_024383_16277_16597_-												Hypothetical
NC_024383_16590_16898_-					phrog_9952	VOG12502	VOG:VOG12502	102	2.1e-61	198.5		REFSEQ hypothetical protein
NC_024383_16912_17433_-												Hypothetical
NC_024383_17443_17634_-					phrog_6414	VOG12616	VOG:VOG12616	63	7.6e-37	118.8		REFSEQ hypothetical protein
NC_024383_17640_17924_-												Hypothetical
NC_024383_18114_18395_-					phrog_9517	VOG12504	VOG:VOG12504	93	4.5e-68	219.1		REFSEQ hypothetical protein
NC_024383_18455_18679_-					phrog_14763	VOG12506	VOG:VOG12506	74	9.9e-54	173.0		REFSEQ hypothetical protein
NC_024383_18680_19222_-												Hypothetical
NC_024383_19449_20702_-												Hypothetical
NC_024383_20704_21126_-												Hypothetical
NC_024383_21191_21679_-					phrog_10442	VOG12675	VOG:VOG12675	162	5.6e-116	377.3		REFSEQ hypothetical protein
NC_024383_21685_22317_-												Hypothetical
NC_024383_22507_22926_-												Hypothetical
NC_024383_23099_23716_-		K07099	COG4186		phrog_547		PHROG:phrog_547	198	1.5e-51	167.9		phosphoesterase
NC_024383_23713_23931_-					phrog_9695	VOG12509	VOG:VOG12509	72	1.6e-54	175.4		REFSEQ hypothetical protein
NC_024383_23948_24325_-		K05967	COG0561		phrog_1238	VOG01378	PHROG:phrog_1238	125	5.5e-42	136.7		phosphoheptose isomerase
NC_024383_24328_24684_-												Hypothetical
NC_024383_24764_25705_-			COG1423		phrog_548	VOG00459	PHROG:phrog_548	313	9.8e-72	235.2		RNA ligase
NC_024383_25719_26255_-		K09117	COG1610		phrog_1460	VOG00720	PHROG:phrog_1460	178	1e-33	109.5		tRNA amidotransferase
NC_024383_26444_26947_-												Hypothetical
NC_024383_26949_27218_-					phrog_9717	VOG12510	VOG:VOG12510	89	1.4e-64	207.9		REFSEQ hypothetical protein
NC_024383_27265_28476_-		K14415	COG1690		phrog_1075	VOG00184, VOG00184	PHROG:phrog_1075	403	4.1e-147	484.1		tRNA splicing ligase
NC_024383_28781_29212_-					phrog_990	VOG00925	PHROG:phrog_990	143	6e-34	110.7		metal-dependent phosphohydrolase
NC_024383_29226_29450_-												Hypothetical
NC_024383_29464_29706_-		K22299	COG1476		phrog_3	VOG00002	PHROG:phrog_3	80	8.5e-17	54.5		transcriptional repressor
NC_024383_29809_31332_-			COG2425		phrog_850	VOG01989	VOG:VOG01989	507	5.5e-176	579.3		sp|Q5UNY4|YL728_MIMIV Uncharacterized protein L728
NC_024383_31727_31939_-					phrog_1257	VOG07378	VOG:VOG07378	70	2.3e-30	97.8		REFSEQ ribosome associated inhibitor A; zinc finger domain
NC_024383_32040_32258_-												Hypothetical
NC_024383_32456_32617_+												Hypothetical
NC_024383_32852_33022_-												Hypothetical
NC_024383_33329_33736_-					phrog_9386	VOG12515	VOG:VOG12515	135	5.4e-96	311.4		REFSEQ hypothetical protein
