	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001778.1_1	QGNH01001778.1	QGNH01001778.1	1	3	206	-1	E											0	False	F
QGNH01001778.1_2	QGNH01001778.1	QGNH01001778.1	2	486	650	-1	E											0	False	F
QGNH01001778.1_3	QGNH01001778.1	QGNH01001778.1	3	1138	1890	1	E											0	False	F
QGNH01001778.1_4	QGNH01001778.1	QGNH01001778.1	4	2274	3650	1	D	YP_009819675.1	YP_009819675.1 terminase large subunit [Arthrobacter phage Sonali]	False	0.288	173.0	1.446e-44	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]				0	False	F
QGNH01001778.1_5	QGNH01001778.1	QGNH01001778.1	5	4214	5614	1	D	YP_009600161.1	YP_009600161.1 portal protein [Dinoroseobacter phage vB_DshS-R5C]	False	0.336	259.0	2.987e-73	Domain of unknown function (DUF4055) [PF13264.9]	VOG00109	sp|Q05220|PORTL_BPML5 Portal protein; XpXrXs	Xs;Xp;Xr	0	False	VF
QGNH01001778.1_6	QGNH01001778.1	QGNH01001778.1	6	5611	5925	1	E	YP_239277.1	YP_239277.1 putative phage structural protein [Xanthomonas phage Xp15]	False	0.411	63.0	1.229e-11					0	False	
QGNH01001778.1_7	QGNH01001778.1	QGNH01001778.1	7	5922	6290	1	E	YP_239277.1	YP_239277.1 putative phage structural protein [Xanthomonas phage Xp15]	False	0.476	87.0	1.094e-19					0	False	
QGNH01001778.1_8	QGNH01001778.1	QGNH01001778.1	8	6390	7589	1	D	YP_009598624.1	YP_009598624.1 major head protein [Vibrio phage SSP002]	False	0.37	245.0	1.731e-69	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	VF
QGNH01001778.1_9	QGNH01001778.1	QGNH01001778.1	9	7654	8193	1	E	YP_010078155.1	YP_010078155.1 hypothetical protein KMC43_gp31 [Ralstonia phage Raharianne]	False	0.558	98.0	2.679e-22					0	False	F
QGNH01001778.1_10	QGNH01001778.1	QGNH01001778.1	10	8195	8845	1	E											0	False	F
QGNH01001778.1_11	QGNH01001778.1	QGNH01001778.1	11	8845	9846	1	E											0	False	F
QGNH01001778.1_12	QGNH01001778.1	QGNH01001778.1	12	9846	10616	1	E											0	False	F
QGNH01001778.1_13	QGNH01001778.1	QGNH01001778.1	13	11097	11453	1	E											0	False	F
