	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001773.1_1	QGNH01001773.1	QGNH01001773.1	1	1	1128	1	E	NP_852525.1	NP_852525.1 hypothetical protein BC1891 [Bacillus phage phBC6A51]	False	0.238	84.0	7.399e-16					0	False	F
QGNH01001773.1_2	QGNH01001773.1	QGNH01001773.1	2	1133	1399	1	E											0	False	F
QGNH01001773.1_3	QGNH01001773.1	QGNH01001773.1	3	1401	1940	1	E	YP_005098315.1	YP_005098315.1 SAM-dependent methyltransferase [Synechococcus phage S-CBS4]	False	0.336	98.0	1.4339999999999998e-22		VOG04786	REFSEQ SAM-dependent methyltransferase; Xu	Xu	0	False	F
QGNH01001773.1_4	QGNH01001773.1	QGNH01001773.1	4	1906	2508	1	E											0	False	F
QGNH01001773.1_5	QGNH01001773.1	QGNH01001773.1	5	2465	3058	1	D	YP_009223806.1	YP_009223806.1 HNH endonuclease [Geobacillus virus E3]	False	0.296	68.0	4.237e-12	HNH endonuclease [PF13392.9]	VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	F
QGNH01001773.1_6	QGNH01001773.1	QGNH01001773.1	6	3055	3843	1	D	YP_005098314.1	YP_005098314.1 galactosyl transferase [Synechococcus phage S-CBS4]	False	0.242	60.0	1.043e-08	Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]				0	False	F
QGNH01001773.1_7	QGNH01001773.1	QGNH01001773.1	7	3848	4048	1	E											0	False	F
QGNH01001773.1_8	QGNH01001773.1	QGNH01001773.1	8	3996	4940	1	E											0	False	F
QGNH01001773.1_9	QGNH01001773.1	QGNH01001773.1	9	4940	5644	1	E											0	False	F
QGNH01001773.1_10	QGNH01001773.1	QGNH01001773.1	10	5646	5879	1	E											0	False	
QGNH01001773.1_11	QGNH01001773.1	QGNH01001773.1	11	5879	6238	1	E											0	False	
QGNH01001773.1_12	QGNH01001773.1	QGNH01001773.1	12	6235	6831	1	E											0	False	F
QGNH01001773.1_13	QGNH01001773.1	QGNH01001773.1	13	6788	7120	1	E											0	False	F
QGNH01001773.1_14	QGNH01001773.1	QGNH01001773.1	14	7158	9575	1	D	YP_002300346.1	YP_002300346.1 portal protein [Bacillus phage SPO1]	False	0.215	113.0	5.667e-24	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xs;Xh;Xp	0	False	VF
QGNH01001773.1_15	QGNH01001773.1	QGNH01001773.1	15	9580	9870	1	E											0	False	F
QGNH01001773.1_16	QGNH01001773.1	QGNH01001773.1	16	9875	10135	1	E											0	False	F
QGNH01001773.1_17	QGNH01001773.1	QGNH01001773.1	17	10139	11566	1	E	YP_214529.1	YP_214529.1 tail spike protein [Prochlorococcus phage P-SSM2]	False	0.298	77.0	2.552e-13					0	False	F
