	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000581.1_1	QGNH01000581.1	QGNH01000581.1	1	385	954	1	E																	0	False	F
QGNH01000581.1_2	QGNH01000581.1	QGNH01000581.1	2	1046	1303	1	E																	0	False	F
QGNH01000581.1_3	QGNH01000581.1	QGNH01000581.1	3	1860	2498	1	E																	0	False	F
QGNH01000581.1_4	QGNH01000581.1	QGNH01000581.1	4	2440	2709	1	E																	0	False	F
QGNH01000581.1_5	QGNH01000581.1	QGNH01000581.1	5	2775	2975	1	E																	0	False	F
QGNH01000581.1_6	QGNH01000581.1	QGNH01000581.1	6	3031	3276	1	E																	0	False	F
QGNH01000581.1_7	QGNH01000581.1	QGNH01000581.1	7	3276	3572	1	E																	0	False	F
QGNH01000581.1_8	QGNH01000581.1	QGNH01000581.1	8	3569	3856	1	E																	0	False	F
QGNH01000581.1_9	QGNH01000581.1	QGNH01000581.1	9	3853	4068	1	E																	0	False	F
QGNH01000581.1_10	QGNH01000581.1	QGNH01000581.1	10	4113	4487	1	E																	0	False	F
QGNH01000581.1_11	QGNH01000581.1	QGNH01000581.1	11	4484	5395	1	E																	0	False	F
QGNH01000581.1_12	QGNH01000581.1	QGNH01000581.1	12	5392	5628	1	E																	0	False	
QGNH01000581.1_13	QGNH01000581.1	QGNH01000581.1	13	5625	5831	1	E																	0	False	
QGNH01000581.1_14	QGNH01000581.1	QGNH01000581.1	14	5828	6688	1	D									AAA domain [PF13479.9]								0	False	
QGNH01000581.1_15	QGNH01000581.1	QGNH01000581.1	15	6734	7186	1	E																	0	False	
QGNH01000581.1_16	QGNH01000581.1	QGNH01000581.1	16	7236	7403	1	E																	0	False	
QGNH01000581.1_17	QGNH01000581.1	QGNH01000581.1	17	7406	7759	1	E																	0	False	
QGNH01000581.1_18	QGNH01000581.1	QGNH01000581.1	18	7753	7899	1	E																	0	False	
QGNH01000581.1_19	QGNH01000581.1	QGNH01000581.1	19	7854	7973	1	E																	0	False	
