	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000389.1_1	QGNH01000389.1	QGNH01000389.1	1	238	1008	-1	E			YP_010671432.1	YP_010671432.1 hypothetical protein PQC17_gp358 [Rhizobium phage RHph_Y65]	False	0.333	133.0	3.203e-33									VOG21426	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000389.1_2	QGNH01000389.1	QGNH01000389.1	2	1669	2118	-1	D																Protein of unknown function (DUF1353) [PF07087.14]	VOG00916	REFSEQ tail assembly chaperone; Xu	Xu	0	False	F
QGNH01000389.1_3	QGNH01000389.1	QGNH01000389.1	3	2801	3115	-1	E																				0	False	F
QGNH01000389.1_4	QGNH01000389.1	QGNH01000389.1	4	3648	3983	-1	E																				0	False	F
QGNH01000389.1_5	QGNH01000389.1	QGNH01000389.1	5	4427	6496	-1	C	K01972	DNA ligase (NAD+) [EC:6.5.1.2]	YP_009849422.1	YP_009849422.1 NAD-dependent DNA ligase [Serratia phage Moabite]	False	0.324	338.0	2.092e-97								NAD-dependent DNA ligase adenylation domain [PF01653.21]; NAD-dependent DNA ligase OB-fold domain [PF03120.19]; NAD-dependent DNA ligase C4 zinc finger domain [PF03119.19]	VOG07820	sp|A6LN55|DNLJ_THEM4 DNA ligase; XhXr	Xh;Xr	0	False	VF
QGNH01000389.1_6	QGNH01000389.1	QGNH01000389.1	6	6667	7041	1	E																				0	False	
QGNH01000389.1_7	QGNH01000389.1	QGNH01000389.1	7	7038	8147	-1	E																				0	False	
QGNH01000389.1_8	QGNH01000389.1	QGNH01000389.1	8	8415	11705	-1	D			YP_009099134.1	YP_009099134.1 DNA polymerase [Bacillus phage CP-51]	False	0.197	203.0	4.935e-51								DNA polymerase family A [PF00476.23]	VOG00075	sp|O64235|DPOL_BPMD2 DNA polymerase; XhXr	Xh;Xr	0	False	V
QGNH01000389.1_9	QGNH01000389.1	QGNH01000389.1	9	11735	12781	1	E																				0	False	
QGNH01000389.1_10	QGNH01000389.1	QGNH01000389.1	10	12810	13418	1	E			YP_010651214.1	YP_010651214.1 hypothetical protein PP453_gp192 [Streptomyces phage Tomas]	False	0.369	90.0	2.869e-19												0	False	
QGNH01000389.1_11	QGNH01000389.1	QGNH01000389.1	11	13425	14849	1	D			YP_009099093.1	YP_009099093.1 helicase DnaB-like [Bacillus phage CP-51]	False	0.233	128.0	1.595e-29								DnaB-like helicase C terminal domain [PF03796.18]; AAA domain [PF13481.9]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xh;Xr	0	False	V
QGNH01000389.1_12	QGNH01000389.1	QGNH01000389.1	12	14846	15664	-1	D			YP_010356577.1	YP_010356577.1 peptidase [Cellulophaga phage Calle_1]	False	0.333	132.0	7.222e-33	MER0840216	M20X	MER0840216 - family M20 non-peptidase homologues (Bacteroides cellulosilyticus) [M20.UNW]#M20X#{peptidase unit: 5-172}~source I9Q493~	False	107.0	6.637e-24	0.378		VOG12793	REFSEQ peptidase; Xu	Xu	0	False	
QGNH01000389.1_13	QGNH01000389.1	QGNH01000389.1	13	15730	16275	-1	E																				0	False	
