	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000074.1_1	QGNH01000074.1	QGNH01000074.1	1	2	1147	-1	D	NP_543090.1	NP_543090.1 portal protein [Enterobacteria phage phiP27]	False	0.27	139.0	7.085e-34	Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xs;Xh;Xp;Xr	0	False	VF
QGNH01000074.1_2	QGNH01000074.1	QGNH01000074.1	2	1167	1523	-1	E											0	False	F
QGNH01000074.1_3	QGNH01000074.1	QGNH01000074.1	3	1520	3256	-1	D	YP_010082063.1	YP_010082063.1 terminase large subunit [Ralstonia phage Dina]	False	0.297	245.0	3.3169999999999995e-67	Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000074.1_4	QGNH01000074.1	QGNH01000074.1	4	3405	3626	-1	E											0	False	F
QGNH01000074.1_5	QGNH01000074.1	QGNH01000074.1	5	3667	4539	-1	E											0	False	F
QGNH01000074.1_6	QGNH01000074.1	QGNH01000074.1	6	4667	5245	-1	D							Glycosyltransferase like family 2 [PF13641.9]				0	False	F
QGNH01000074.1_7	QGNH01000074.1	QGNH01000074.1	7	5307	5702	-1	E	NP_061497.1	NP_061497.1 terminase small subunit [Pseudomonas phage D3]	False	0.32	62.0	8.655e-11					0	False	
QGNH01000074.1_8	QGNH01000074.1	QGNH01000074.1	8	5873	6553	-1	E	YP_009835590.1	YP_009835590.1 terminase small subunit [Lactobacillus phage LJ]	False	0.3	103.0	1.582e-23					1	False	
QGNH01000074.1_9	QGNH01000074.1	QGNH01000074.1	9	6636	6770	-1	E											0	False	
QGNH01000074.1_10	QGNH01000074.1	QGNH01000074.1	10	6770	7030	-1	E											0	False	
QGNH01000074.1_11	QGNH01000074.1	QGNH01000074.1	11	7027	7392	-1	E											0	False	
QGNH01000074.1_12	QGNH01000074.1	QGNH01000074.1	12	8017	8952	-1	E											0	False	F
QGNH01000074.1_13	QGNH01000074.1	QGNH01000074.1	13	8966	9391	-1	D							Helix-turn-helix domain [PF13730.9]				0	False	F
QGNH01000074.1_14	QGNH01000074.1	QGNH01000074.1	14	9388	10197	-1	E											0	False	F
QGNH01000074.1_15	QGNH01000074.1	QGNH01000074.1	15	10591	10980	1	E											0	False	F
QGNH01000074.1_16	QGNH01000074.1	QGNH01000074.1	16	10977	11159	1	E											0	False	F
QGNH01000074.1_17	QGNH01000074.1	QGNH01000074.1	17	11156	11362	1	E											1	False	F
QGNH01000074.1_18	QGNH01000074.1	QGNH01000074.1	18	11416	11634	1	E											0	False	F
QGNH01000074.1_19	QGNH01000074.1	QGNH01000074.1	19	11676	12551	-1	E											0	False	F
QGNH01000074.1_20	QGNH01000074.1	QGNH01000074.1	20	12541	12663	-1	E											0	False	F
