	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001463.1_1	QGNH01001463.1	QGNH01001463.1	1	522	2885	-1	D			YP_010684650.1	YP_010684650.1 DUF5906 domain-containing protein [Escherichia phage ZCEC13]	True	0.459	633.0	1.245e-196	Family of unknown function (DUF5906) [PF19263.2]					VOG02035	REFSEQ DNA primase; Xu	Xu	0	False	F
QGNH01001463.1_2	QGNH01001463.1	QGNH01001463.1	2	2997	3317	-1	E														VOG04139	REFSEQ TetR family transcriptional regulator; Xu	Xu	0	False	F
QGNH01001463.1_3	QGNH01001463.1	QGNH01001463.1	3	3314	4018	-1	C	K06223	DNA adenine methylase [EC:2.1.1.72]	YP_008241728.1	YP_008241728.1 DNA methylase [Cellulophaga phage phi19:1]	False	0.345	136.0	1.273e-34	D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]								0	False	F
QGNH01001463.1_4	QGNH01001463.1	QGNH01001463.1	4	4019	4462	-1	E			YP_010684647.1	YP_010684647.1 nuclease [Escherichia phage ZCEC13]	False	0.588	140.0	1.368e-37									0	False	F
QGNH01001463.1_5	QGNH01001463.1	QGNH01001463.1	5	4494	4775	-1	D			YP_010754924.1	YP_010754924.1 hypothetical protein QEH39_gp36 [Mycobacterium phage MalagasyRose]	False	0.583	106.0	7.776999999999999e-27	Domain of unknown function (DUF4406) [PF14359.9]								0	False	F
QGNH01001463.1_6	QGNH01001463.1	QGNH01001463.1	6	4799	6541	-1	D			YP_007348968.1	YP_007348968.1 putative helicase [Edwardsiella phage MSW-3]	True	0.501	516.0	9.699999999999999e-160	Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					VOG25107	REFSEQ DNA helicase; Xu	Xu	0	False	F
QGNH01001463.1_7	QGNH01001463.1	QGNH01001463.1	7	6681	7382	1	E														VOG04155	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001463.1_8	QGNH01001463.1	QGNH01001463.1	8	7379	8509	1	D			YP_010684780.1	YP_010684780.1 exonuclease [Klebsiella phage vB_KpnM_FZ14]	False	0.299	166.0	8.328e-43	Protein of unknown function (DUF2800) [PF10926.11]					VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	
QGNH01001463.1_9	QGNH01001463.1	QGNH01001463.1	9	8605	9558	1	E			YP_007006392.1	YP_007006392.1 Gp2.5-like ssDNA binding protein and ssDNA annealing protein [Vibrio phage vB_VchM-138]	False	0.474	202.0	5.588e-56						VOG00262	sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein; Xr	Xr	0	False	V
QGNH01001463.1_10	QGNH01001463.1	QGNH01001463.1	10	9819	10658	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein												VOG01350	REFSEQ ParB-like partition protein; Xu	Xu	0	False	
QGNH01001463.1_11	QGNH01001463.1	QGNH01001463.1	11	10658	12652	1	E			YP_010719494.1	YP_010719494.1 putative DNA polymerase B [Pseudomonas phage JG054]	True	0.426	492.0	4.307e-150						VOG02494	REFSEQ DNA polymerase; Xu	Xu	0	False	
QGNH01001463.1_12	QGNH01001463.1	QGNH01001463.1	12	12868	13569	-1	E																	0	False	
QGNH01001463.1_13	QGNH01001463.1	QGNH01001463.1	13	13569	13961	-1	E																	0	False	
QGNH01001463.1_14	QGNH01001463.1	QGNH01001463.1	14	13988	14233	-1	E																	0	False	
