	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000511.1_1	QGNH01000511.1	QGNH01000511.1	1	2	421	-1	E																	0	False	F
QGNH01000511.1_2	QGNH01000511.1	QGNH01000511.1	2	418	756	-1	E																	0	False	F
QGNH01000511.1_3	QGNH01000511.1	QGNH01000511.1	3	753	968	-1	E																	0	False	F
QGNH01000511.1_4	QGNH01000511.1	QGNH01000511.1	4	959	1261	-1	E																	0	False	F
QGNH01000511.1_5	QGNH01000511.1	QGNH01000511.1	5	1262	1552	-1	E																	0	False	F
QGNH01000511.1_6	QGNH01000511.1	QGNH01000511.1	6	1553	1984	-1	E																	0	False	F
QGNH01000511.1_7	QGNH01000511.1	QGNH01000511.1	7	1986	2591	-1	D			YP_010059727.1	YP_010059727.1 integrase [Mycobacterium phage Phrappuccino]	False	0.294	69.0	3.443e-12	Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xh;Xr	0	False	VF
QGNH01000511.1_8	QGNH01000511.1	QGNH01000511.1	8	2858	3157	-1	E																	0	False	F
QGNH01000511.1_9	QGNH01000511.1	QGNH01000511.1	9	3411	5489	-1	D			YP_010655260.1	YP_010655260.1 putative bifunctional DNA primase/polymerase [Pseudoalteromonas phage vB_PspS-H40/1]	False	0.374	120.0	2.6130000000000003e-26	Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]; DnaB-like helicase C terminal domain [PF03796.18]					VOG03721	REFSEQ DNA primase/polymerase; Xu	Xu	0	False	F
QGNH01000511.1_10	QGNH01000511.1	QGNH01000511.1	10	5489	7516	-1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	YP_009637308.1	YP_009637308.1 DNA methyltransferase [Mycobacterium phage Museum]	False	0.248	215.0	1.583e-56	DNA methylase [PF01555.21]; N-6 DNA Methylase [PF02384.19]					VOG00517	sp|A9M916|CCRM_BRUC2 DNA methyltransferase CcrM; XhXr	Xh;Xr	0	False	V
QGNH01000511.1_11	QGNH01000511.1	QGNH01000511.1	11	7546	8058	-1	D									Protein of unknown function (DUF1353) [PF07087.14]					VOG00916	REFSEQ tail assembly chaperone; Xu	Xu	0	False	
QGNH01000511.1_12	QGNH01000511.1	QGNH01000511.1	12	8039	8230	-1	E																	0	False	
QGNH01000511.1_13	QGNH01000511.1	QGNH01000511.1	13	8208	8426	-1	E																	0	False	
QGNH01000511.1_14	QGNH01000511.1	QGNH01000511.1	14	8423	8584	-1	E																	0	False	
QGNH01000511.1_15	QGNH01000511.1	QGNH01000511.1	15	8581	8784	-1	E																	0	False	
QGNH01000511.1_16	QGNH01000511.1	QGNH01000511.1	16	8781	9416	-1	E																	0	False	
QGNH01000511.1_17	QGNH01000511.1	QGNH01000511.1	17	9413	9568	-1	E																	0	False	
QGNH01000511.1_18	QGNH01000511.1	QGNH01000511.1	18	9565	9891	-1	E																	0	False	
QGNH01000511.1_19	QGNH01000511.1	QGNH01000511.1	19	9888	10475	-1	E																	0	False	
QGNH01000511.1_20	QGNH01000511.1	QGNH01000511.1	20	10472	13051	-1	D									Glycosyl hydrolases family 32 N-terminal domain [PF00251.23]; BNR repeat-like domain [PF13088.9]								0	False	
QGNH01000511.1_21	QGNH01000511.1	QGNH01000511.1	21	13048	13671	-1	E																	0	False	
QGNH01000511.1_22	QGNH01000511.1	QGNH01000511.1	22	13668	14135	-1	E			YP_008240864.1	YP_008240864.1 Holliday junction resolvase [Cellulophaga phage phi19:3]	False	0.401	109.0	1.683e-26						VOG05773	REFSEQ Holliday junction resolvase; Xu	Xu	0	False	
QGNH01000511.1_23	QGNH01000511.1	QGNH01000511.1	23	14198	14653	-1	E																	0	False	
QGNH01000511.1_24	QGNH01000511.1	QGNH01000511.1	24	14666	15442	-1	D			YP_007674992.1	YP_007674992.1 exonuclease VIII [Cyanophage KBS-S-2A]	False	0.313	115.0	5.22e-27	PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]								0	False	
QGNH01000511.1_25	QGNH01000511.1	QGNH01000511.1	25	15446	15901	-1	E																	0	False	
QGNH01000511.1_26	QGNH01000511.1	QGNH01000511.1	26	15902	16444	-1	D			YP_009818291.1	YP_009818291.1 endonuclease VII [Escherichia phage Ro45lw]	False	0.532	93.0	8.614e-21	Recombination endonuclease VII [PF02945.18]					VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	
QGNH01000511.1_27	QGNH01000511.1	QGNH01000511.1	27	16463	16711	-1	E																	0	False	
QGNH01000511.1_28	QGNH01000511.1	QGNH01000511.1	28	16898	17284	1	E																	0	False	
QGNH01000511.1_29	QGNH01000511.1	QGNH01000511.1	29	17287	17454	1	E																	0	False	
QGNH01000511.1_30	QGNH01000511.1	QGNH01000511.1	30	17451	17684	1	E																	0	False	
QGNH01000511.1_31	QGNH01000511.1	QGNH01000511.1	31	17681	18088	1	D									Carboxypeptidase regulatory-like domain [PF13620.9]								0	False	
QGNH01000511.1_32	QGNH01000511.1	QGNH01000511.1	32	18108	18362	1	E																	0	False	
QGNH01000511.1_33	QGNH01000511.1	QGNH01000511.1	33	18424	19713	1	D									Collagen triple helix repeat (20 copies) [PF01391.21]					VOG01091	sp|B4YNE6|V6_SPTNK Collagen-like protein V6; Xu	Xu	0	False	
QGNH01000511.1_34	QGNH01000511.1	QGNH01000511.1	34	19904	20419	1	E																	0	False	
QGNH01000511.1_35	QGNH01000511.1	QGNH01000511.1	35	20487	22379	-1	E																	0	False	
QGNH01000511.1_36	QGNH01000511.1	QGNH01000511.1	36	22400	22984	1	D			YP_009820589.1	YP_009820589.1 endonuclease [Gordonia phage BrutonGaster]	False	0.432	126.0	7.506000000000001e-32	HNH endonuclease [PF13392.9]; Zinc-binding loop region of homing endonuclease [PF05551.14]					VOG00678	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000511.1_37	QGNH01000511.1	QGNH01000511.1	37	22990	24480	-1	E																	0	False	
QGNH01000511.1_38	QGNH01000511.1	QGNH01000511.1	38	24483	26378	-1	E																	0	False	
QGNH01000511.1_39	QGNH01000511.1	QGNH01000511.1	39	26379	27005	-1	E																	0	False	
QGNH01000511.1_40	QGNH01000511.1	QGNH01000511.1	40	27006	27341	-1	E																	0	False	
QGNH01000511.1_41	QGNH01000511.1	QGNH01000511.1	41	27345	28115	-1	E																	0	False	
QGNH01000511.1_42	QGNH01000511.1	QGNH01000511.1	42	28168	29997	-1	E																	0	False	
QGNH01000511.1_43	QGNH01000511.1	QGNH01000511.1	43	29997	30491	-1	D			YP_010653340.1	YP_010653340.1 endonuclease VII [Gordonia phage Ohgeesy]	False	0.554	66.0	8.055e-12	Recombination endonuclease VII [PF02945.18]					VOG29692	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000511.1_44	QGNH01000511.1	QGNH01000511.1	44	30494	32887	-1	E																	0	False	
QGNH01000511.1_45	QGNH01000511.1	QGNH01000511.1	45	32880	33083	-1	E																	0	False	
QGNH01000511.1_46	QGNH01000511.1	QGNH01000511.1	46	33080	33589	-1	E																	0	False	
QGNH01000511.1_47	QGNH01000511.1	QGNH01000511.1	47	33586	34077	-1	E																	0	False	
QGNH01000511.1_48	QGNH01000511.1	QGNH01000511.1	48	34077	34559	-1	D									Bacteriophage Mu, Gp36 [PF07030.15]								0	False	
QGNH01000511.1_49	QGNH01000511.1	QGNH01000511.1	49	34561	36573	-1	E																	0	False	
QGNH01000511.1_50	QGNH01000511.1	QGNH01000511.1	50	36574	36726	-1	E																	0	False	
QGNH01000511.1_51	QGNH01000511.1	QGNH01000511.1	51	36741	38147	-1	E																	0	False	
QGNH01000511.1_52	QGNH01000511.1	QGNH01000511.1	52	38148	38996	-1	D			YP_010682380.1	YP_010682380.1 HNH endonuclease [Streptococcus phage CHPC1042]	False	0.418	63.0	9.619e-10	HNH endonuclease [PF14279.9]; HNH endonuclease [PF13395.9]; HNH endonuclease [PF01844.26]					VOG00697	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000511.1_53	QGNH01000511.1	QGNH01000511.1	53	38998	39477	-1	E																	0	False	
QGNH01000511.1_54	QGNH01000511.1	QGNH01000511.1	54	39490	39702	-1	E																	0	False	
QGNH01000511.1_55	QGNH01000511.1	QGNH01000511.1	55	39716	40168	-1	D			YP_010113380.1	YP_010113380.1 putative transpeptidase [uncultured phage cr131_1]	False	0.443	78.0	8.27e-16	Family of unknown function (DUF5675) [PF18925.3]					VOG03732	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000511.1_56	QGNH01000511.1	QGNH01000511.1	56	40165	40476	-1	E																	0	False	
QGNH01000511.1_57	QGNH01000511.1	QGNH01000511.1	57	40477	40644	-1	E																	0	False	
QGNH01000511.1_58	QGNH01000511.1	QGNH01000511.1	58	40641	41057	-1	E																	0	False	
QGNH01000511.1_59	QGNH01000511.1	QGNH01000511.1	59	41054	41473	-1	E																	0	False	
QGNH01000511.1_60	QGNH01000511.1	QGNH01000511.1	60	41470	41664	-1	E																	0	False	
QGNH01000511.1_61	QGNH01000511.1	QGNH01000511.1	61	41661	42104	-1	E																	0	False	
QGNH01000511.1_62	QGNH01000511.1	QGNH01000511.1	62	42106	42387	-1	E																	0	False	
QGNH01000511.1_63	QGNH01000511.1	QGNH01000511.1	63	42387	42815	-1	E																	0	False	
QGNH01000511.1_64	QGNH01000511.1	QGNH01000511.1	64	42929	43270	1	E																	0	False	
QGNH01000511.1_65	QGNH01000511.1	QGNH01000511.1	65	43256	43711	-1	E																	0	False	
QGNH01000511.1_66	QGNH01000511.1	QGNH01000511.1	66	43769	44050	-1	E																	0	False	
QGNH01000511.1_67	QGNH01000511.1	QGNH01000511.1	67	44061	44468	-1	E																	0	False	
QGNH01000511.1_68	QGNH01000511.1	QGNH01000511.1	68	44461	45072	-1	D			YP_010101217.1	YP_010101217.1 HNH endonuclease [Gordonia phage IDyn]	False	0.515	77.0	5.78e-15	HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]; HNH endonuclease [PF13395.9]					VOG00284	REFSEQ HNH endonuclease; Xu	Xu	0	False	
QGNH01000511.1_69	QGNH01000511.1	QGNH01000511.1	69	45137	48712	-1	E														VOG10432	sp|Q6QIB5|CAPSD_BPBMU Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000511.1_70	QGNH01000511.1	QGNH01000511.1	70	48713	50620	-1	D			YP_010748783.1	YP_010748783.1 head morphogenesis protein [Salmonella phage sidste]	False	0.201	73.0	7.325e-12	Intein splicing domain [PF14890.9]					VOG14588	REFSEQ head protein; Xu	Xu	0	False	
QGNH01000511.1_71	QGNH01000511.1	QGNH01000511.1	71	50621	52204	-1	D			YP_010660051.1	YP_010660051.1 DUF935 domain-containing protein [Pseudoalteromonas phage HS6]	False	0.244	64.0	2.435e-09	Protein of unknown function (DUF935) [PF06074.15]								0	False	
QGNH01000511.1_72	QGNH01000511.1	QGNH01000511.1	72	52205	52429	-1	E																	0	False	
QGNH01000511.1_73	QGNH01000511.1	QGNH01000511.1	73	52426	52695	-1	E																	0	False	
QGNH01000511.1_74	QGNH01000511.1	QGNH01000511.1	74	52692	54176	-1	C	K06909	phage terminase large subunit	YP_009218022.1	YP_009218022.1 terminase large subunit [Streptomyces phage phiSAJS1]	False	0.37	268.0	4.287e-76	Phage terminase large subunit [PF04466.16]; Terminase RNAseH like domain [PF17288.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000511.1_75	QGNH01000511.1	QGNH01000511.1	75	54173	54664	-1	E																	0	False	
QGNH01000511.1_76	QGNH01000511.1	QGNH01000511.1	76	54785	55735	1	D			YP_010078159.1	YP_010078159.1 endonuclease VII [Ralstonia phage Raharianne]	False	0.232	61.0	5.831e-09	HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]; HNH endonuclease [PF13395.9]					VOG00049	sp|Q5UPT5|YL246_MIMIV Uncharacterized protein L246; Xu	Xu	0	False	
QGNH01000511.1_77	QGNH01000511.1	QGNH01000511.1	77	55794	56042	1	E																	0	False	
QGNH01000511.1_78	QGNH01000511.1	QGNH01000511.1	78	56095	56412	-1	E																	0	False	
QGNH01000511.1_79	QGNH01000511.1	QGNH01000511.1	79	56515	58017	-1	D									Dolichyl-phosphate-mannose-protein mannosyltransferase [PF13231.9]; Dolichyl-phosphate-mannose-protein mannosyltransferase [PF02366.21]; Oligosaccharyl transferase STT3 subunit [PF02516.17]	GT83	GT83 undecaprenyl phosphate-alpha-L-Ara4N: 4-amino-4-deoxy-beta-L-arabinosyltransferase (EC 2.4.2.43); dodecaprenyl phosphate-beta-galacturonic acid: lipopolysaccharide core alpha-galacturonosyl transferase (EC 2.4.1.-)	2.4.2.43	GT83.hmm				0	False	
QGNH01000511.1_80	QGNH01000511.1	QGNH01000511.1	80	58014	58271	-1	E																	0	False	
QGNH01000511.1_81	QGNH01000511.1	QGNH01000511.1	81	58380	58637	-1	E																	0	False	
QGNH01000511.1_82	QGNH01000511.1	QGNH01000511.1	82	58621	59181	-1	D									dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]								0	False	
QGNH01000511.1_83	QGNH01000511.1	QGNH01000511.1	83	59197	59577	-1	E																	0	False	F
QGNH01000511.1_84	QGNH01000511.1	QGNH01000511.1	84	59574	60758	-1	E			YP_009836039.1	YP_009836039.1 metallo-phosphoesterase [Streptomyces phage WRightOn]	False	0.209	60.0	2.325e-08						VOG01525	sp|O64245|VG54_BPMD2 Gene 54 protein; Xu	Xu	0	False	F
QGNH01000511.1_85	QGNH01000511.1	QGNH01000511.1	85	60771	61130	-1	E																	0	False	F
