	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001371.1_1	QGNH01001371.1	QGNH01001371.1	1	2	688	-1	D																N,N dimethylarginine dimethylhydrolase, eukaryotic [PF19420.2]; Arginine deiminase [PF02274.20]				0	False	MKF
QGNH01001371.1_2	QGNH01001371.1	QGNH01001371.1	2	698	1372	-1	D			YP_009230279.1	YP_009230279.1 methyltransferase [Acidianus tailed spindle virus]	False	0.242	61.0	2.392e-09								Methyltransferase FkbM domain [PF05050.15]	VOG00316	REFSEQ methyltransferase; Xu	Xu	0	False	F
QGNH01001371.1_3	QGNH01001371.1	QGNH01001371.1	3	1386	1985	-1	E																				0	False	F
QGNH01001371.1_4	QGNH01001371.1	QGNH01001371.1	4	2050	2304	-1	E																				0	False	F
QGNH01001371.1_5	QGNH01001371.1	QGNH01001371.1	5	2381	2593	-1	E																				0	False	F
QGNH01001371.1_6	QGNH01001371.1	QGNH01001371.1	6	2616	2930	-1	E																				0	False	F
QGNH01001371.1_7	QGNH01001371.1	QGNH01001371.1	7	2978	3160	-1	E																				0	False	F
QGNH01001371.1_8	QGNH01001371.1	QGNH01001371.1	8	3162	4238	-1	D			YP_009098855.1	YP_009098855.1 DNA ligase (ATP) [Caulobacter phage Cr30]	False	0.478	316.0	1.0569999999999999e-94								ATP dependent DNA ligase domain [PF01068.24]	VOG00242	sp|P00970|DNLI_BPT4 DNA ligase; XhXr	Xr;Xh	0	False	VF
QGNH01001371.1_9	QGNH01001371.1	QGNH01001371.1	9	4240	4974	-1	E			YP_010113204.1	YP_010113204.1 homing endonuclease [uncultured phage cr125_1]	False	0.274	64.0	2.302e-10									VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	F
QGNH01001371.1_10	QGNH01001371.1	QGNH01001371.1	10	5091	6494	-1	D			YP_009791290.1	YP_009791290.1 major capsid protein [Synechococcus phage Bellamy]	True	0.573	524.0	1.887e-164								Major capsid protein Gp23 [PF07068.14]	VOG00452	sp|P04535|CAPSH_BPT4 Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01001371.1_11	QGNH01001371.1	QGNH01001371.1	11	6581	6964	-1	E																				0	False	
QGNH01001371.1_12	QGNH01001371.1	QGNH01001371.1	12	6990	8636	-1	D			YP_009810934.1	YP_009810934.1 head scaffolding protein [Synechococcus phage S-T4]	False	0.381	166.0	3.2829999999999996e-41	MER0006135	S77	MER0006135 - family S77 (general) () [S77.UPW]#S77#{peptidase unit: 1-213}~source Q9XJ89~	False	0.304	94.0	2.829e-18		VOG03635	sp|Q9ZXI1|SCAF_BPAR1 Capsid assembly scaffolding protein; Xs	Xs	0	False	VP
QGNH01001371.1_13	QGNH01001371.1	QGNH01001371.1	13	8678	9334	-1	D			YP_010656661.1	YP_010656661.1 head maturation protease [Synechococcus phage S-SZBM1]	False	0.515	211.0	6.668e-61	MER0050419	S77	MER0050419 - prohead peptidase gp21 (bacteriophage T4) () [S77.001]#S77#{peptidase unit: 14-171}~source CAF34170~	False	0.557	170.0	1.929e-46	Prohead core protein serine protease [PF03420.16]	VOG00647	sp|P06807|PCPP_BPT4 Prohead core protein protease; XhXs	Xs;Xh	0	False	VP
QGNH01001371.1_14	QGNH01001371.1	QGNH01001371.1	14	9345	10307	-1	E																				0	False	
QGNH01001371.1_15	QGNH01001371.1	QGNH01001371.1	15	10309	10602	-1	E																				0	False	
QGNH01001371.1_16	QGNH01001371.1	QGNH01001371.1	16	10599	10883	-1	E																				0	False	
QGNH01001371.1_17	QGNH01001371.1	QGNH01001371.1	17	10902	11492	-1	E																				0	False	
QGNH01001371.1_18	QGNH01001371.1	QGNH01001371.1	18	11492	12094	-1	E																				0	False	
QGNH01001371.1_19	QGNH01001371.1	QGNH01001371.1	19	12124	13845	-1	D			YP_010670477.1	YP_010670477.1 portal protein [Synechococcus phage S-H38]	True	0.566	537.0	3.342e-167								Bacteriophage T4-like portal protein (Gp20) [PF07230.14]	VOG00778	sp|E1XTG6|PORTL_BPSAV Portal protein; XhXpXrXs	Xr;Xs;Xh;Xp	0	False	V
QGNH01001371.1_20	QGNH01001371.1	QGNH01001371.1	20	13904	14494	-1	E			YP_009323075.1	YP_009323075.1 tail tube [Synechococcus phage S-CAM7]	False	0.454	135.0	5.977e-35									VOG00050	sp|P13333|TUBE_BPT4 Tail tube protein gp19; XhXpXrXs	Xr;Xs;Xh;Xp	0	False	V
QGNH01001371.1_21	QGNH01001371.1	QGNH01001371.1	21	14509	15090	-1	E			YP_009146620.1	YP_009146620.1 HNH endonuclease [Citrobacter phage Moon]	False	0.493	103.0	5.478e-24									VOG00879	sp|Q6QGL2|TFLIV_BPT5 H-N-H endonuclease F-TflIV; Xh	Xh	0	False	
