locus_tag	ftype	length_bp	gene	EC_number	COG	product
KFMAHFCC_00001	CDS	1092				hypothetical protein
KFMAHFCC_00002	CDS	1911				hypothetical protein
KFMAHFCC_00003	CDS	1590				hypothetical protein
KFMAHFCC_00004	CDS	669				hypothetical protein
KFMAHFCC_00005	CDS	462				hypothetical protein
KFMAHFCC_00006	CDS	156				hypothetical protein
KFMAHFCC_00007	CDS	411				hypothetical protein
KFMAHFCC_00008	CDS	810				hypothetical protein
KFMAHFCC_00009	CDS	1137				hypothetical protein
KFMAHFCC_00010	CDS	792				hypothetical protein
KFMAHFCC_00011	CDS	801				hypothetical protein
KFMAHFCC_00012	CDS	1626				hypothetical protein
KFMAHFCC_00013	CDS	1542				hypothetical protein
KFMAHFCC_00014	CDS	1530				hypothetical protein
KFMAHFCC_00015	CDS	342				hypothetical protein
KFMAHFCC_00016	CDS	2097				hypothetical protein
KFMAHFCC_00017	CDS	1971				hypothetical protein
KFMAHFCC_00018	CDS	306				hypothetical protein
KFMAHFCC_00019	CDS	480				hypothetical protein
KFMAHFCC_00020	CDS	642				hypothetical protein
KFMAHFCC_00021	CDS	1545				hypothetical protein
KFMAHFCC_00022	CDS	399				hypothetical protein
KFMAHFCC_00023	CDS	660				hypothetical protein
KFMAHFCC_00024	CDS	792				hypothetical protein
KFMAHFCC_00025	CDS	747				hypothetical protein
KFMAHFCC_00026	CDS	1038				hypothetical protein
KFMAHFCC_00027	CDS	1308				hypothetical protein
KFMAHFCC_00028	CDS	879				hypothetical protein
KFMAHFCC_00029	CDS	762				hypothetical protein
KFMAHFCC_00030	CDS	1620				hypothetical protein
KFMAHFCC_00031	CDS	306				hypothetical protein
KFMAHFCC_00032	CDS	543				hypothetical protein
KFMAHFCC_00033	CDS	768				hypothetical protein
KFMAHFCC_00034	CDS	1014				hypothetical protein
KFMAHFCC_00035	CDS	1047				hypothetical protein
KFMAHFCC_00036	CDS	1746				hypothetical protein
KFMAHFCC_00037	CDS	1326				hypothetical protein
KFMAHFCC_00038	CDS	426				hypothetical protein
