locus_tag	ftype	length_bp	gene	EC_number	COG	product
APAAHMAL_00001	CDS	258				hypothetical protein
APAAHMAL_00002	CDS	138				hypothetical protein
APAAHMAL_00003	CDS	375				hypothetical protein
APAAHMAL_00004	CDS	726				hypothetical protein
APAAHMAL_00005	CDS	456				hypothetical protein
APAAHMAL_00006	CDS	528				hypothetical protein
APAAHMAL_00007	CDS	453				hypothetical protein
APAAHMAL_00008	CDS	417				hypothetical protein
APAAHMAL_00009	CDS	180				hypothetical protein
APAAHMAL_00010	CDS	141				hypothetical protein
APAAHMAL_00011	CDS	183				hypothetical protein
APAAHMAL_00012	CDS	144				hypothetical protein
APAAHMAL_00013	CDS	444				hypothetical protein
APAAHMAL_00014	CDS	156				hypothetical protein
APAAHMAL_00015	CDS	195				hypothetical protein
APAAHMAL_00016	CDS	261				hypothetical protein
APAAHMAL_00017	CDS	303				hypothetical protein
APAAHMAL_00018	CDS	939				hypothetical protein
