	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001423.1_1	QGNH01001423.1	QGNH01001423.1	1	2	121	-1	E																	0	False	F
QGNH01001423.1_2	QGNH01001423.1	QGNH01001423.1	2	121	1710	-1	E																	0	False	F
QGNH01001423.1_3	QGNH01001423.1	QGNH01001423.1	3	1879	2997	-1	E																	0	False	F
QGNH01001423.1_4	QGNH01001423.1	QGNH01001423.1	4	3000	3986	-1	E																	0	False	F
QGNH01001423.1_5	QGNH01001423.1	QGNH01001423.1	5	3965	4360	-1	E																	0	False	F
QGNH01001423.1_6	QGNH01001423.1	QGNH01001423.1	6	4419	6101	-1	E																	0	False	F
QGNH01001423.1_7	QGNH01001423.1	QGNH01001423.1	7	6122	6556	-1	E																	0	False	
QGNH01001423.1_8	QGNH01001423.1	QGNH01001423.1	8	6556	7731	-1	E																	0	False	
QGNH01001423.1_9	QGNH01001423.1	QGNH01001423.1	9	8021	9073	-1	E																	0	False	
QGNH01001423.1_10	QGNH01001423.1	QGNH01001423.1	10	9070	10002	-1	E																	0	False	
QGNH01001423.1_11	QGNH01001423.1	QGNH01001423.1	11	10002	10280	-1	E																	0	False	
QGNH01001423.1_12	QGNH01001423.1	QGNH01001423.1	12	10282	10875	-1	E			YP_009806796.1	YP_009806796.1 minor tail protein [Microbacterium phage Eden]	False	0.494	60.0	3.466e-09									0	False	
QGNH01001423.1_13	QGNH01001423.1	QGNH01001423.1	13	10907	11107	-1	E																	0	False	
QGNH01001423.1_14	QGNH01001423.1	QGNH01001423.1	14	11107	12426	-1	E																	0	False	
QGNH01001423.1_15	QGNH01001423.1	QGNH01001423.1	15	12423	14234	-1	E																	0	False	
QGNH01001423.1_16	QGNH01001423.1	QGNH01001423.1	16	14256	14819	-1	E																	0	False	
QGNH01001423.1_17	QGNH01001423.1	QGNH01001423.1	17	14889	15113	-1	E																	0	False	
QGNH01001423.1_18	QGNH01001423.1	QGNH01001423.1	18	15134	15958	-1	E																	0	False	
QGNH01001423.1_19	QGNH01001423.1	QGNH01001423.1	19	15973	16197	-1	E																	0	False	
QGNH01001423.1_20	QGNH01001423.1	QGNH01001423.1	20	16369	16761	-1	E																	0	False	
QGNH01001423.1_21	QGNH01001423.1	QGNH01001423.1	21	16758	17219	-1	E																	0	False	
QGNH01001423.1_22	QGNH01001423.1	QGNH01001423.1	22	17228	19348	-1	E																	0	False	
QGNH01001423.1_23	QGNH01001423.1	QGNH01001423.1	23	19388	20782	-1	D									Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Phage terminase large subunit [PF04466.16]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001423.1_24	QGNH01001423.1	QGNH01001423.1	24	20923	21309	-1	C	K07474	phage terminase small subunit	YP_009203367.1	YP_009203367.1 terminase small subunit [Mannheimia phage vB_MhS_535AP2]	False	0.331	72.0	2.205e-14	Terminase small subunit [PF03592.19]					VOG01634	sp|P68928|TERS_BPSF6 Terminase small subunit; Xr	Xr	0	False	V
QGNH01001423.1_25	QGNH01001423.1	QGNH01001423.1	25	21306	21548	-1	E																	0	False	
QGNH01001423.1_26	QGNH01001423.1	QGNH01001423.1	26	21545	21796	-1	E																	0	False	
QGNH01001423.1_27	QGNH01001423.1	QGNH01001423.1	27	21783	22175	-1	E																	0	False	F
QGNH01001423.1_28	QGNH01001423.1	QGNH01001423.1	28	22126	22344	-1	E																	0	False	F
QGNH01001423.1_29	QGNH01001423.1	QGNH01001423.1	29	22424	22990	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_010078178.1	YP_010078178.1 endolysin [Ralstonia phage Raharianne]	False	0.376	104.0	2.4689999999999998e-24	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	F
QGNH01001423.1_30	QGNH01001423.1	QGNH01001423.1	30	22936	23118	1	E																	0	False	F
QGNH01001423.1_31	QGNH01001423.1	QGNH01001423.1	31	23843	24091	1	E																	0	False	F
QGNH01001423.1_32	QGNH01001423.1	QGNH01001423.1	32	24177	24413	1	E																	0	False	F
QGNH01001423.1_33	QGNH01001423.1	QGNH01001423.1	33	24382	24600	1	E																	0	False	F
QGNH01001423.1_34	QGNH01001423.1	QGNH01001423.1	34	24597	24974	1	E																	0	False	F
QGNH01001423.1_35	QGNH01001423.1	QGNH01001423.1	35	24976	25680	1	D			YP_009823991.1	YP_009823991.1 Erf-like ssDNA annealing protein [Erwinia phage vB_EhrS_49]	False	0.483	122.0	9.428e-30	ERF superfamily [PF04404.15]					VOG08218	sp|P04892|ERF_BPP22 Essential recombination function protein; Xh	Xh	0	False	F
QGNH01001423.1_36	QGNH01001423.1	QGNH01001423.1	36	25771	26691	1	D									Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF14659.9]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001423.1_37	QGNH01001423.1	QGNH01001423.1	37	26778	27116	1	E																	0	False	F
