locus_tag	ftype	length_bp	gene	EC_number	COG	product
DGIKHCNG_00001	CDS	459				hypothetical protein
DGIKHCNG_00002	CDS	486				hypothetical protein
DGIKHCNG_00003	CDS	273				hypothetical protein
DGIKHCNG_00004	CDS	321				hypothetical protein
DGIKHCNG_00005	CDS	993				hypothetical protein
DGIKHCNG_00006	CDS	372				hypothetical protein
DGIKHCNG_00007	CDS	435				hypothetical protein
DGIKHCNG_00008	CDS	507				hypothetical protein
DGIKHCNG_00009	CDS	372				hypothetical protein
DGIKHCNG_00010	CDS	669				hypothetical protein
DGIKHCNG_00011	CDS	1734				hypothetical protein
DGIKHCNG_00012	CDS	609				hypothetical protein
DGIKHCNG_00013	CDS	522				hypothetical protein
DGIKHCNG_00014	CDS	414				hypothetical protein
DGIKHCNG_00015	CDS	1314				hypothetical protein
DGIKHCNG_00016	CDS	786				hypothetical protein
DGIKHCNG_00017	CDS	345				hypothetical protein
DGIKHCNG_00018	CDS	648				hypothetical protein
DGIKHCNG_00019	CDS	156				hypothetical protein
DGIKHCNG_00020	CDS	471				hypothetical protein
DGIKHCNG_00021	CDS	495				hypothetical protein
DGIKHCNG_00022	CDS	990				hypothetical protein
DGIKHCNG_00023	CDS	336				hypothetical protein
DGIKHCNG_00024	CDS	306				hypothetical protein
DGIKHCNG_00025	CDS	906				hypothetical protein
DGIKHCNG_00026	CDS	642				hypothetical protein
DGIKHCNG_00027	CDS	522				hypothetical protein
DGIKHCNG_00028	CDS	930				hypothetical protein
DGIKHCNG_00029	CDS	393				hypothetical protein
DGIKHCNG_00030	CDS	420				hypothetical protein
DGIKHCNG_00031	CDS	393				hypothetical protein
DGIKHCNG_00032	CDS	177				hypothetical protein
DGIKHCNG_00033	CDS	252				hypothetical protein
