locus_tag	ftype	length_bp	gene	EC_number	COG	product
GNPKIECL_00001	CDS	471				hypothetical protein
GNPKIECL_00002	CDS	777				hypothetical protein
GNPKIECL_00003	CDS	264				hypothetical protein
GNPKIECL_00004	CDS	108				hypothetical protein
GNPKIECL_00005	CDS	195				hypothetical protein
GNPKIECL_00006	tRNA	72				tRNA-Pro(tgg)
GNPKIECL_00007	CDS	1692				hypothetical protein
GNPKIECL_00008	CDS	1440				hypothetical protein
GNPKIECL_00009	CDS	285				hypothetical protein
GNPKIECL_00010	CDS	765				hypothetical protein
GNPKIECL_00011	CDS	429				hypothetical protein
GNPKIECL_00012	CDS	516				hypothetical protein
GNPKIECL_00013	CDS	957				hypothetical protein
GNPKIECL_00014	CDS	444				hypothetical protein
GNPKIECL_00015	CDS	339				hypothetical protein
GNPKIECL_00016	CDS	3117				hypothetical protein
GNPKIECL_00017	CDS	222				hypothetical protein
GNPKIECL_00018	CDS	510				hypothetical protein
GNPKIECL_00019	CDS	1293				hypothetical protein
GNPKIECL_00020	CDS	546				hypothetical protein
GNPKIECL_00021	CDS	471				hypothetical protein
GNPKIECL_00022	CDS	363				hypothetical protein
GNPKIECL_00023	CDS	1818				hypothetical protein
GNPKIECL_00024	CDS	531				hypothetical protein
GNPKIECL_00025	CDS	1443				hypothetical protein
GNPKIECL_00026	CDS	438				hypothetical protein
GNPKIECL_00027	CDS	366				hypothetical protein
GNPKIECL_00028	CDS	327				hypothetical protein
GNPKIECL_00029	CDS	1236				hypothetical protein
GNPKIECL_00030	CDS	651				hypothetical protein
GNPKIECL_00031	CDS	1410				hypothetical protein
GNPKIECL_00032	CDS	1206				hypothetical protein
GNPKIECL_00033	CDS	384				hypothetical protein
GNPKIECL_00034	CDS	492				hypothetical protein
GNPKIECL_00035	CDS	837				hypothetical protein
GNPKIECL_00036	CDS	126				hypothetical protein
GNPKIECL_00037	CDS	2421				hypothetical protein
GNPKIECL_00038	CDS	528				hypothetical protein
GNPKIECL_00039	CDS	768				hypothetical protein
GNPKIECL_00040	CDS	3867				hypothetical protein
GNPKIECL_00041	CDS	189				hypothetical protein
GNPKIECL_00042	CDS	1194				hypothetical protein
GNPKIECL_00043	CDS	468				hypothetical protein
GNPKIECL_00044	CDS	1362				hypothetical protein
GNPKIECL_00045	CDS	213				hypothetical protein
GNPKIECL_00046	CDS	258				hypothetical protein
GNPKIECL_00047	CDS	186				hypothetical protein
GNPKIECL_00048	CDS	429				hypothetical protein
GNPKIECL_00049	CDS	558				hypothetical protein
GNPKIECL_00050	CDS	705				hypothetical protein
GNPKIECL_00051	CDS	168				hypothetical protein
GNPKIECL_00052	CDS	2565				hypothetical protein
GNPKIECL_00053	CDS	474				hypothetical protein
GNPKIECL_00054	CDS	915				hypothetical protein
GNPKIECL_00055	CDS	174				hypothetical protein
GNPKIECL_00056	CDS	120				hypothetical protein
GNPKIECL_00057	CDS	201				hypothetical protein
GNPKIECL_00058	CDS	1017				hypothetical protein
GNPKIECL_00059	CDS	159				hypothetical protein
GNPKIECL_00060	CDS	162				hypothetical protein
GNPKIECL_00061	CDS	282				hypothetical protein
GNPKIECL_00062	CDS	387				hypothetical protein
GNPKIECL_00063	CDS	351				hypothetical protein
GNPKIECL_00064	CDS	426				hypothetical protein
GNPKIECL_00065	CDS	1182				hypothetical protein
GNPKIECL_00066	CDS	1236				hypothetical protein
GNPKIECL_00067	CDS	1482				hypothetical protein
GNPKIECL_00068	CDS	252				hypothetical protein
GNPKIECL_00069	CDS	948				hypothetical protein
GNPKIECL_00070	tRNA	74				tRNA-Asn(gtt)
GNPKIECL_00071	CDS	213				hypothetical protein
GNPKIECL_00072	CDS	132				hypothetical protein
GNPKIECL_00073	CDS	411				hypothetical protein
GNPKIECL_00074	CDS	135				hypothetical protein
GNPKIECL_00075	CDS	873				hypothetical protein
GNPKIECL_00076	tRNA	77				tRNA-Arg(tct)
GNPKIECL_00077	CDS	552				hypothetical protein
GNPKIECL_00078	CDS	486				hypothetical protein
GNPKIECL_00079	CDS	480				hypothetical protein
GNPKIECL_00080	CDS	465				hypothetical protein
GNPKIECL_00081	CDS	204				hypothetical protein
GNPKIECL_00082	CDS	177				hypothetical protein
GNPKIECL_00083	CDS	189				hypothetical protein
GNPKIECL_00084	CDS	330				hypothetical protein
GNPKIECL_00085	CDS	297				hypothetical protein
GNPKIECL_00086	CDS	369				hypothetical protein
GNPKIECL_00087	CDS	273				hypothetical protein
GNPKIECL_00088	CDS	432				hypothetical protein
GNPKIECL_00089	CDS	429				hypothetical protein
GNPKIECL_00090	CDS	267				hypothetical protein
GNPKIECL_00091	CDS	399				hypothetical protein
GNPKIECL_00092	CDS	1797				hypothetical protein
GNPKIECL_00093	CDS	153				hypothetical protein
GNPKIECL_00094	CDS	321				hypothetical protein
GNPKIECL_00095	CDS	654				hypothetical protein
GNPKIECL_00096	CDS	852				hypothetical protein
GNPKIECL_00097	CDS	189				hypothetical protein
GNPKIECL_00098	CDS	177				hypothetical protein
GNPKIECL_00099	CDS	147				hypothetical protein
GNPKIECL_00100	CDS	270				hypothetical protein
GNPKIECL_00101	CDS	366				hypothetical protein
GNPKIECL_00102	CDS	669				hypothetical protein
GNPKIECL_00103	CDS	120				hypothetical protein
GNPKIECL_00104	CDS	249				hypothetical protein
GNPKIECL_00105	CDS	108				hypothetical protein
GNPKIECL_00106	CDS	276				hypothetical protein
GNPKIECL_00107	CDS	144				hypothetical protein
GNPKIECL_00108	CDS	141				hypothetical protein
GNPKIECL_00109	CDS	294				hypothetical protein
GNPKIECL_00110	CDS	360				hypothetical protein
GNPKIECL_00111	CDS	351				hypothetical protein
GNPKIECL_00112	CDS	330				hypothetical protein
GNPKIECL_00113	CDS	900				hypothetical protein
