	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000925.1_1	QGNH01000925.1	QGNH01000925.1	1	1	1440	1	D			YP_009600201.1	YP_009600201.1 DNA helicase [Dinoroseobacter phage vB_DshS-R5C]	False	0.21	111.0	6.139e-24								UvrD-like helicase C-terminal domain [PF13361.9]; UvrD/REP helicase N-terminal domain [PF00580.24]				0	False	F
QGNH01000925.1_2	QGNH01000925.1	QGNH01000925.1	2	1561	1770	1	E																				0	False	F
QGNH01000925.1_3	QGNH01000925.1	QGNH01000925.1	3	1767	1913	1	E																				0	False	F
QGNH01000925.1_4	QGNH01000925.1	QGNH01000925.1	4	2325	3764	1	C	K06909	phage terminase large subunit	NP_071818.1	NP_071818.1 terminase large subunit [Methanothermobacter phage psiM100]	False	0.543	245.0	2.2109999999999997e-68								Phage terminase large subunit [PF04466.16]	VOG00705	REFSEQ terminase large subunit; Xu	Xu	0	False	F
QGNH01000925.1_5	QGNH01000925.1	QGNH01000925.1	5	3770	4165	1	E																				0	False	F
QGNH01000925.1_6	QGNH01000925.1	QGNH01000925.1	6	4194	5447	1	E																				0	False	F
QGNH01000925.1_7	QGNH01000925.1	QGNH01000925.1	7	5463	6110	1	E																				0	False	
QGNH01000925.1_8	QGNH01000925.1	QGNH01000925.1	8	6181	6348	1	E																				0	False	
QGNH01000925.1_9	QGNH01000925.1	QGNH01000925.1	9	6365	6535	1	E																				0	False	
QGNH01000925.1_10	QGNH01000925.1	QGNH01000925.1	10	6557	6907	1	E																				0	False	
QGNH01000925.1_11	QGNH01000925.1	QGNH01000925.1	11	6975	8300	1	D			NP_148795.1	NP_148795.1 ORF11 cathepsin [Cydia pomonella granulovirus]	False	0.248	70.0	1.948e-11	MER0344465	C01A	MER0344465 - subfamily C1A unassigned peptidases (Metaseiulus occidentalis) [C01.UPA]#C01A#{peptidase unit: 255-468}~source XP_003744580~	False	94.0	1.066e-18	0.297	Papain family cysteine protease [PF00112.26]				0	False	P
QGNH01000925.1_12	QGNH01000925.1	QGNH01000925.1	12	8311	8484	1	D																Tryptophan RNA-binding attenuator protein inhibitory protein [PF15777.8]				1	False	
QGNH01000925.1_13	QGNH01000925.1	QGNH01000925.1	13	8481	9023	1	E																				0	False	
QGNH01000925.1_14	QGNH01000925.1	QGNH01000925.1	14	9059	9292	1	E																				0	False	
QGNH01000925.1_15	QGNH01000925.1	QGNH01000925.1	15	9243	9446	1	E																				0	False	
QGNH01000925.1_16	QGNH01000925.1	QGNH01000925.1	16	9448	9648	1	E																				0	False	
QGNH01000925.1_17	QGNH01000925.1	QGNH01000925.1	17	9617	9856	1	E																				0	False	F
QGNH01000925.1_18	QGNH01000925.1	QGNH01000925.1	18	9860	10303	1	E																				0	False	F
QGNH01000925.1_19	QGNH01000925.1	QGNH01000925.1	19	10314	10532	1	E																				0	False	F
QGNH01000925.1_20	QGNH01000925.1	QGNH01000925.1	20	10573	10821	1	E																				0	False	F
QGNH01000925.1_21	QGNH01000925.1	QGNH01000925.1	21	11042	12496	1	E																				0	False	F
QGNH01000925.1_22	QGNH01000925.1	QGNH01000925.1	22	12670	13572	1	D																Bacteriophage lambda head decoration protein D [PF02924.17]				0	False	F
QGNH01000925.1_23	QGNH01000925.1	QGNH01000925.1	23	13623	14744	1	E																				0	False	F
