locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334517.1_66_359_+												Hypothetical
MZ334517.1_898_1785_+					phrog_9231	VOG05559	VOG:VOG05559	295	7.7e-111	362.0		REFSEQ terminase small subunit
MZ334517.1_1778_2065_+												Hypothetical
MZ334517.1_2187_2516_+												Hypothetical
MZ334517.1_2545_2772_+												Hypothetical
MZ334517.1_2769_2978_+												Hypothetical
MZ334517.1_2991_4763_+		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	590	6.8e-48	155.0		; 
MZ334517.1_4770_6287_+			COG5511		phrog_9232	VOG00562	PHROG:phrog_9232	505	2.3e-202	665.5		portal protein
MZ334517.1_6314_6469_-												Hypothetical
MZ334517.1_6571_7731_+												Hypothetical
MZ334517.1_7740_8213_+												Hypothetical
MZ334517.1_8217_8753_+					phrog_12121	VOG14381	VOG:VOG14381	178	9.3e-76	245.7		REFSEQ hypothetical protein
MZ334517.1_8800_9774_+					phrog_3990	VOG01973	PHROG:phrog_3990	324	7.2e-88	287.2		major head protein
MZ334517.1_9788_10264_+												Hypothetical
MZ334517.1_10482_10634_-												Hypothetical
MZ334517.1_10647_12119_+												Hypothetical
MZ334517.1_12187_12339_+												Hypothetical
MZ334517.1_12340_12555_+												Hypothetical
MZ334517.1_12559_13071_+					phrog_12281	VOG04913	PHROG:phrog_12281	170	3.4e-80	260.1		tail tube protein
MZ334517.1_13079_14392_+			COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	437	1.2e-184	606.7		tail sheath
MZ334517.1_14421_14942_+					phrog_12452	VOG14384	PHROG:phrog_12452	173	8e-87	281.8		tail tube protein
MZ334517.1_14982_15515_+					phrog_14268	VOG04953	PHROG:phrog_14268	177	2.8e-79	256.8		tail assembly chaperone
MZ334517.1_15544_15813_+					phrog_12163	VOG04953	PHROG:phrog_12163	89	3.1e-42	136.0		tail assembly chaperone
MZ334517.1_15817_17781_+					phrog_14901	VOG14385	PHROG:phrog_14901	654	5.1e-281	925.8		tail length tape measure protein
MZ334517.1_18012_18308_+												Hypothetical
MZ334517.1_18313_19830_+												Hypothetical
MZ334517.1_19879_20289_+												Hypothetical
MZ334517.1_20289_20654_+												Hypothetical
MZ334517.1_20694_21017_+												Hypothetical
MZ334517.1_21074_22231_+			COG3299		phrog_6	VOG00521	VOG:VOG00521	385	4.1e-85	279.0		sp|P51767|BPJ_BPP2 Baseplate protein J
MZ334517.1_22228_22995_+												Hypothetical
MZ334517.1_23059_23283_+												Hypothetical
MZ334517.1_23299_23754_+												Hypothetical
MZ334517.1_23855_24268_+												Hypothetical
MZ334517.1_24261_24935_+					phrog_1160	VOG00207	PHROG:phrog_1160	224	1.3e-51	167.9		baseplate protein
MZ334517.1_24942_26339_+												Hypothetical
MZ334517.1_26690_27037_+												Hypothetical
MZ334517.1_27039_27521_+												Hypothetical
MZ334517.1_27541_28050_+												Hypothetical
MZ334517.1_28112_28249_+												Hypothetical
MZ334517.1_28410_28547_-												Hypothetical
MZ334517.1_28611_29477_-					phrog_7084	VOG14391	VOG:VOG14391	288	3.3e-118	386.0		REFSEQ hypothetical protein
MZ334517.1_29902_30633_-	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	243	3.2e-61	200.7		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
MZ334517.1_31127_33778_-	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	857	3.3e-173	570.1		DNA polymerase
MZ334517.1_33778_34161_-					phrog_13033	VOG14397	VOG:VOG14397	127	8.3e-22	69.7		REFSEQ hypothetical protein
MZ334517.1_34257_34646_-												Hypothetical
MZ334517.1_34643_34828_-												Hypothetical
MZ334517.1_34921_35676_-			COG0563		phrog_10255	VOG01544	PHROG:phrog_10255	251	3.3e-71	232.0		kinase
MZ334517.1_35943_36245_-		K14819	COG2453		phrog_32716	VOG00099	PHROG:phrog_32716	100	2e-70	228.1		dual specificity phosphatase
MZ334517.1_36389_37318_-		K07465	COG2887		phrog_69	VOG00510	VOG:VOG00510	309	3.6e-32	104.4		sp|O64262|VG69_BPMD2 Gene 69 protein
MZ334517.1_37425_37628_-												Hypothetical
MZ334517.1_37775_37993_-												Hypothetical
MZ334517.1_38129_38542_-												Hypothetical
MZ334517.1_38544_38885_-												Hypothetical
MZ334517.1_38974_39354_-					phrog_16395	VOG14395	VOG:VOG14395	126	4.2e-59	190.2		REFSEQ hypothetical protein
MZ334517.1_39356_39682_-												Hypothetical
MZ334517.1_39789_41231_-					phrog_284	VOG02246	PHROG:phrog_284	420	8.9e-74	240.8		exonuclease
MZ334517.1_41116_42378_-												Hypothetical
MZ334517.1_42563_44044_-												Hypothetical
MZ334517.1_44123_44422_-					phrog_13442	VOG14400	VOG:VOG14400	80	4.1e-42	134.9		REFSEQ hypothetical protein
MZ334517.1_44415_44837_-												Hypothetical
MZ334517.1_44837_45934_-												Hypothetical
MZ334517.1_46367_46873_-					phrog_16114	VOG14402	VOG:VOG14402	168	9.4e-63	202.5		REFSEQ hypothetical protein
MZ334517.1_47715_48104_-												Hypothetical
MZ334517.1_48152_48691_-					phrog_12980	VOG01567	PHROG:phrog_12980	162	1.4e-75	244.9		HNH endonuclease
MZ334517.1_49014_49496_+												Hypothetical
MZ334517.1_49496_49981_+			COG1948		phrog_3490	VOG01108	VOG:VOG01108	161	1.1e-46	151.9		sp|P0CAF6|VF364_ASFK5 ERCC4 domain-containing protein EP364R
