locus_tag	ftype	length_bp	gene	EC_number	COG	product
DJPOLJOG_00001	CDS	315				hypothetical protein
DJPOLJOG_00002	CDS	1731				hypothetical protein
DJPOLJOG_00003	CDS	1236				hypothetical protein
DJPOLJOG_00004	CDS	717				hypothetical protein
DJPOLJOG_00005	CDS	1131				hypothetical protein
DJPOLJOG_00006	CDS	264				hypothetical protein
DJPOLJOG_00007	CDS	318				hypothetical protein
DJPOLJOG_00008	CDS	429				hypothetical protein
DJPOLJOG_00009	CDS	396				hypothetical protein
DJPOLJOG_00010	CDS	438				hypothetical protein
DJPOLJOG_00011	CDS	339				hypothetical protein
DJPOLJOG_00012	CDS	255				hypothetical protein
DJPOLJOG_00013	CDS	2637				hypothetical protein
DJPOLJOG_00014	CDS	852				hypothetical protein
DJPOLJOG_00015	CDS	1119				hypothetical protein
DJPOLJOG_00016	CDS	1074				hypothetical protein
DJPOLJOG_00017	CDS	339				hypothetical protein
DJPOLJOG_00018	CDS	162				hypothetical protein
DJPOLJOG_00019	CDS	243				hypothetical protein
DJPOLJOG_00020	CDS	675				hypothetical protein
DJPOLJOG_00021	CDS	243				hypothetical protein
DJPOLJOG_00022	CDS	192				hypothetical protein
DJPOLJOG_00023	CDS	708				hypothetical protein
DJPOLJOG_00024	CDS	525				hypothetical protein
DJPOLJOG_00025	CDS	720				hypothetical protein
DJPOLJOG_00026	CDS	684				hypothetical protein
DJPOLJOG_00027	CDS	204				hypothetical protein
DJPOLJOG_00028	CDS	519				hypothetical protein
DJPOLJOG_00029	CDS	255				hypothetical protein
DJPOLJOG_00030	CDS	690				hypothetical protein
DJPOLJOG_00031	CDS	282				hypothetical protein
DJPOLJOG_00032	CDS	324				hypothetical protein
DJPOLJOG_00033	CDS	243				hypothetical protein
DJPOLJOG_00034	CDS	258				hypothetical protein
DJPOLJOG_00035	CDS	147				hypothetical protein
DJPOLJOG_00036	CDS	741				hypothetical protein
DJPOLJOG_00037	CDS	219				hypothetical protein
DJPOLJOG_00038	CDS	249				hypothetical protein
DJPOLJOG_00039	CDS	264				hypothetical protein
DJPOLJOG_00040	CDS	759				hypothetical protein
DJPOLJOG_00041	CDS	480				hypothetical protein
DJPOLJOG_00042	CDS	264				hypothetical protein
DJPOLJOG_00043	CDS	291				hypothetical protein
DJPOLJOG_00044	CDS	1533				hypothetical protein
DJPOLJOG_00045	CDS	198				hypothetical protein
DJPOLJOG_00046	CDS	903				hypothetical protein
DJPOLJOG_00047	CDS	759				hypothetical protein
DJPOLJOG_00048	CDS	315				hypothetical protein
DJPOLJOG_00049	CDS	831				hypothetical protein
DJPOLJOG_00050	CDS	1323				hypothetical protein
DJPOLJOG_00051	CDS	306				hypothetical protein
DJPOLJOG_00052	CDS	1038				hypothetical protein
DJPOLJOG_00053	CDS	183				hypothetical protein
DJPOLJOG_00054	CDS	216				hypothetical protein
DJPOLJOG_00055	CDS	558				hypothetical protein
DJPOLJOG_00056	CDS	459				hypothetical protein
DJPOLJOG_00057	CDS	459				hypothetical protein
DJPOLJOG_00058	CDS	282				hypothetical protein
DJPOLJOG_00059	CDS	1563				hypothetical protein
DJPOLJOG_00060	CDS	204				hypothetical protein
DJPOLJOG_00061	CDS	411				hypothetical protein
DJPOLJOG_00062	CDS	204				hypothetical protein
DJPOLJOG_00063	CDS	267				hypothetical protein
DJPOLJOG_00064	CDS	339				hypothetical protein
