	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000056.1_1	QGNH01000056.1	QGNH01000056.1	1	2	94	-1	D							'Cold-shock' DNA-binding domain [PF00313.25]				0	False	F
QGNH01000056.1_2	QGNH01000056.1	QGNH01000056.1	2	104	493	-1	E											0	False	F
QGNH01000056.1_3	QGNH01000056.1	QGNH01000056.1	3	498	1109	-1	E											0	False	F
QGNH01000056.1_4	QGNH01000056.1	QGNH01000056.1	4	1153	3225	-1	E											0	False	F
QGNH01000056.1_5	QGNH01000056.1	QGNH01000056.1	5	3222	4079	-1	E											0	False	F
QGNH01000056.1_6	QGNH01000056.1	QGNH01000056.1	6	4079	6145	-1	E	NP_108725.1	NP_108725.1 tail length tape measure protein [Lactococcus phage Tuc2009]	False	0.272	60.0	5.918e-08					0	False	F
QGNH01000056.1_7	QGNH01000056.1	QGNH01000056.1	7	6142	6309	-1	D							Phage tail assembly chaperone protein, TAC [PF09550.13]				0	False	
QGNH01000056.1_8	QGNH01000056.1	QGNH01000056.1	8	6345	6716	-1	E											0	False	
QGNH01000056.1_9	QGNH01000056.1	QGNH01000056.1	9	6750	7178	-1	D							Phage tail tube protein [PF06199.14]	VOG01988	REFSEQ major tail protein; Xu	Xu	0	False	
QGNH01000056.1_10	QGNH01000056.1	QGNH01000056.1	10	7195	7617	-1	D							Phage tail tube protein [PF06199.14]	VOG01988	REFSEQ major tail protein; Xu	Xu	0	False	
QGNH01000056.1_11	QGNH01000056.1	QGNH01000056.1	11	7830	8273	-1	D							Bacteriophage minor capsid protein [PF12691.10]				0	False	
QGNH01000056.1_12	QGNH01000056.1	QGNH01000056.1	12	8273	8701	-1	E											0	False	F
QGNH01000056.1_13	QGNH01000056.1	QGNH01000056.1	13	8701	9042	-1	E											0	False	F
QGNH01000056.1_14	QGNH01000056.1	QGNH01000056.1	14	9053	9850	-1	E											0	False	F
QGNH01000056.1_15	QGNH01000056.1	QGNH01000056.1	15	9853	10482	-1	E	YP_010644486.1	YP_010644486.1 methyltransferase [Klebsiella phage vB_KvM-Eowyn]	False	0.505	193.0	1.207e-54		VOG24096	REFSEQ methyltransferase; Xu	Xu	0	False	F
QGNH01000056.1_16	QGNH01000056.1	QGNH01000056.1	16	10479	11465	-1	E	YP_010773304.1	YP_010773304.1 GTB-type glycosyltransferase [Pseudomonas phage PP9W2]	False	0.454	233.0	1.6219999999999998e-66		VOG24097	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000056.1_17	QGNH01000056.1	QGNH01000056.1	17	11456	12136	-1	D	YP_006988360.1	YP_006988360.1 alpha-2;3-sialyltransferase [Caulobacter phage CcrColossus]	False	0.233	63.0	4.106e-10	6-hydroxymethylpterin diphosphokinase MptE-like [PF01973.21]	VOG03892	REFSEQ alpha-2;3-sialyltransferase; Xu	Xu	0	False	F
QGNH01000056.1_18	QGNH01000056.1	QGNH01000056.1	18	12147	12986	-1	D	YP_010740218.1	YP_010740218.1 homing endonuclease [Bacillus phage FADO]	False	0.374	96.0	2.17e-20	NUMOD3 motif [PF07460.14]	VOG00048	sp|P13299|TEV1_BPT4 Intron-associated endonuclease 1; Xh	Xh	0	False	F
QGNH01000056.1_19	QGNH01000056.1	QGNH01000056.1	19	13004	13465	-1	E								VOG01675	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000056.1_20	QGNH01000056.1	QGNH01000056.1	20	13478	13645	-1	E											0	False	F
