locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MZ334509.1_1					phrog_19274	VOG23910	VOG:VOG23910	184	5.2e-111	361.3		REFSEQ HalOD1 domain-containing protein
MZ334509.1_2					phrog_9231	VOG05559	PHROG:phrog_9231	259	3.1e-115	376.6		terminase small subunit
MZ334509.1_3												Hypothetical
MZ334509.1_4												Hypothetical
MZ334509.1_5					phrog_19453	VOG23913	VOG:VOG23913	65	3.8e-50	160.6		REFSEQ hypothetical protein
MZ334509.1_6					phrog_19186	VOG23914	VOG:VOG23914	69	3.4e-50	160.8		REFSEQ hypothetical protein
MZ334509.1_7		K21523	COG4373		phrog_9	VOG07294	COG:COG4373	564	3e-43	139.7		:
MZ334509.1_8					phrog_9232	VOG00562	PHROG:phrog_9232	480	1.9e-218	718.8		portal protein
MZ334509.1_9					phrog_21359	VOG23915	VOG:VOG23915	97	2.7e-61	196.4		REFSEQ hypothetical protein
MZ334509.1_10					phrog_15680	VOG14382	PHROG:phrog_15680	255	2e-156	511.7		head maturation protease
MZ334509.1_11												Hypothetical
MZ334509.1_12												Hypothetical
MZ334509.1_13					phrog_3990	VOG01973	PHROG:phrog_3990	319	4.2e-94	308.0		major head protein
MZ334509.1_14												Hypothetical
MZ334509.1_15												Hypothetical
MZ334509.1_16												Hypothetical
MZ334509.1_17												Hypothetical
MZ334509.1_18					phrog_12281	VOG04913	PHROG:phrog_12281	170	7.8e-87	282.0		tail tube protein
MZ334509.1_19			COG4386		phrog_10244	VOG01001	PHROG:phrog_10244	431	5.2e-205	674.1		tail sheath
MZ334509.1_20					phrog_12452	VOG14384	PHROG:phrog_12452	182	3.3e-93	302.7		tail tube protein
MZ334509.1_21					phrog_14268	VOG04953	PHROG:phrog_14268	157	5.2e-85	275.8		tail assembly chaperone
MZ334509.1_22			COG5283		phrog_14901	VOG14385	PHROG:phrog_14901	606	0	1110.9		tail length tape measure protein
MZ334509.1_23					phrog_14280	VOG14386	VOG:VOG14386	177	1.7e-92	301.1		REFSEQ hypothetical protein
MZ334509.1_24					phrog_12403	VOG14388	VOG:VOG14388	481	2.1e-239	787.5		REFSEQ hypothetical protein
MZ334509.1_25												Hypothetical
MZ334509.1_26												Hypothetical
MZ334509.1_27												Hypothetical
MZ334509.1_28			COG3299		phrog_6	VOG00735	VOG:VOG00735	412	6.4e-118	385.1		REFSEQ baseplate wedge subunit
MZ334509.1_29					phrog_1160	VOG00207	PHROG:phrog_1160	217	5.8e-62	202.0		baseplate protein
MZ334509.1_30												Hypothetical
MZ334509.1_31					phrog_13336	VOG14392	VOG:VOG14392	390	1.6e-175	576.5		REFSEQ hypothetical protein
MZ334509.1_32					phrog_18438	VOG14394	VOG:VOG14394	131	7.7e-58	186.5		REFSEQ hypothetical protein
MZ334509.1_33												Hypothetical
MZ334509.1_34					phrog_7084	VOG14391	VOG:VOG14391	279	1.5e-148	486.0		REFSEQ hypothetical protein
MZ334509.1_35	K00525	K00525	COG0209		phrog_84	VOG00122	FOAM:K00525	807	8.6e-209	687.9	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
MZ334509.1_36												Hypothetical
MZ334509.1_37		K07317, K07504	COG1002, COG4748		phrog_16674	VOG00788	VOG:VOG00788	1289	0	2044.0		sp|P10835|MTC3_PBCVC Modification methylase CviBIII
MZ334509.1_38												Hypothetical
MZ334509.1_39		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	398	1.2e-32	104.3		XerD:
MZ334509.1_40												Hypothetical
MZ334509.1_41		K14415	COG1690		phrog_1075	VOG00184, VOG00184	PHROG:phrog_1075	454	7.5e-127	416.6		tRNA splicing ligase
MZ334509.1_42					phrog_23532	VOG23920	VOG:VOG23920	71	6.8e-47	150.7		REFSEQ hypothetical protein
MZ334509.1_43												Hypothetical
MZ334509.1_44					phrog_19368	VOG23922	VOG:VOG23922	62	8.4e-47	149.5		REFSEQ hypothetical protein
MZ334509.1_45					phrog_25465	VOG23921	VOG:VOG23921	87	5.7e-55	176.3		REFSEQ hypothetical protein
MZ334509.1_46												Hypothetical
MZ334509.1_47	K01494	K01494	COG0717		phrog_1663	VOG00082	COG:COG0717	183	6.2e-59	192.9		Dcd:Thymidylate biosynthesis
MZ334509.1_48	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	235	3.6e-67	220.6		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
MZ334509.1_49												Hypothetical
MZ334509.1_50	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	855	4.4e-179	589.9		DNA polymerase
MZ334509.1_51												Hypothetical
MZ334509.1_52												Hypothetical
MZ334509.1_53					phrog_34115	VOG23926	VOG:VOG23926	58	7.6e-46	146.8		REFSEQ hypothetical protein
MZ334509.1_54					phrog_19107	VOG23928	VOG:VOG23928	40	1.5e-31	100.3		REFSEQ minor head protein
MZ334509.1_55												Hypothetical
MZ334509.1_56					phrog_26025	VOG24269	VOG:VOG24269	60	1.1e-43	139.5		REFSEQ hypothetical protein
MZ334509.1_57					phrog_26263	VOG23932	VOG:VOG23932	43	2.7e-37	119.5		REFSEQ putative CxxC motif protein
MZ334509.1_58		K07465	COG2887		phrog_69	VOG04544, VOG04544	VOG:VOG04544	339	1.6e-102	254.8		REFSEQ exonuclease
MZ334509.1_59												Hypothetical
MZ334509.1_60												Hypothetical
MZ334509.1_61					phrog_474	VOG06502	PHROG:phrog_474	94	5.2e-28	90.5		phosphofructokinase
MZ334509.1_62												Hypothetical
MZ334509.1_63												Hypothetical
MZ334509.1_64												Hypothetical
MZ334509.1_65					phrog_284	VOG02246	PHROG:phrog_284	394	8e-82	268.0		exonuclease
MZ334509.1_66												Hypothetical
MZ334509.1_67												Hypothetical
MZ334509.1_68												Hypothetical
