locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
KC292022.1_1_186_+												Hypothetical
KC292022.1_363_833_-												Hypothetical
KC292022.1_1241_2017_+					phrog_9231	VOG05559	PHROG:phrog_9231	258	2.7e-115	376.7		terminase small subunit
KC292022.1_2004_2273_+												Hypothetical
KC292022.1_2494_2688_+					phrog_19453	VOG23913	VOG:VOG23913	64	3.1e-50	160.7		REFSEQ hypothetical protein
KC292022.1_2726_2932_+					phrog_19186	VOG23914	VOG:VOG23914	68	2.8e-50	160.8		REFSEQ hypothetical protein
KC292022.1_3024_4715_+		K06909	COG4373		phrog_9	VOG07294	COG:COG4373	563	8.8e-43	138.2		; 
KC292022.1_4730_6169_+					phrog_9232	VOG00562	PHROG:phrog_9232	479	4.8e-219	720.6		portal protein
KC292022.1_6453_7217_+					phrog_15680	VOG14382	PHROG:phrog_15680	254	1.7e-156	511.8		head maturation protease
KC292022.1_7224_7652_+												Hypothetical
KC292022.1_7675_8190_+												Hypothetical
KC292022.1_8232_9188_+					phrog_3990	VOG01973	PHROG:phrog_3990	318	3e-94	308.3		major head protein
KC292022.1_9234_9677_+												Hypothetical
KC292022.1_9677_10015_+												Hypothetical
KC292022.1_10018_13134_+												Hypothetical
KC292022.1_13136_13357_+												Hypothetical
KC292022.1_13394_13903_+					phrog_12281	VOG04913	PHROG:phrog_12281	169	1.5e-86	280.9		tail tube protein
KC292022.1_13912_15204_+			COG3497		phrog_10244	VOG01001	PHROG:phrog_10244	430	9.1e-206	676.4		tail sheath
KC292022.1_15233_15778_+					phrog_12452	VOG14384	PHROG:phrog_12452	181	2.9e-93	302.7		tail tube protein
KC292022.1_15835_16305_+					phrog_14268	VOG04953	PHROG:phrog_14268	156	4.5e-85	275.8		tail assembly chaperone
KC292022.1_16403_16615_+					phrog_12163	VOG04953	PHROG:phrog_12163	70	8.9e-36	115.3		tail assembly chaperone
KC292022.1_16618_18435_+			COG5283		phrog_14901	VOG14385	PHROG:phrog_14901	605	0	1111.1		tail length tape measure protein
KC292022.1_18436_18966_+												Hypothetical
KC292022.1_18963_20405_+												Hypothetical
KC292022.1_20407_20844_+												Hypothetical
KC292022.1_20841_21206_+												Hypothetical
KC292022.1_21271_21597_+												Hypothetical
KC292022.1_21594_22829_+			COG3299		phrog_6	VOG00735	VOG:VOG00735	411	5.4e-120	391.8		REFSEQ baseplate wedge subunit
KC292022.1_22834_23484_+					phrog_1160	VOG00207	PHROG:phrog_1160	216	8.6e-62	201.3		baseplate protein
KC292022.1_23488_24897_+												Hypothetical
KC292022.1_24912_26117_+					phrog_13336	VOG14392	VOG:VOG14392	401	3.9e-174	571.7		REFSEQ hypothetical protein
KC292022.1_26119_26502_+												Hypothetical
KC292022.1_26524_27015_+												Hypothetical
KC292022.1_27031_27867_-					phrog_7084	VOG14391	VOG:VOG14391	278	6e-150	490.3		REFSEQ hypothetical protein
KC292022.1_28302_30722_+	K00525	K00525	COG0209		phrog_84	VOG00122	FOAM:K00525	806	1.7e-210	693.3	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
KC292022.1_30729_31256_-												Hypothetical
KC292022.1_31274_32041_-												Hypothetical
KC292022.1_32312_36178_-		K07317, K07504	COG1002, COG4748		phrog_16674	VOG00788	VOG:VOG00788	1288	0	2044.0		sp|P10835|MTC3_PBCVC Modification methylase CviBIII
KC292022.1_36276_36464_-												Hypothetical
KC292022.1_36922_38115_+		K04763	COG4974		phrog_1	VOG00056	COG:COG4974	397	1.4e-32	103.9		XerD; 
KC292022.1_38116_38583_-												Hypothetical
KC292022.1_38677_40038_-		K14415	COG1690		phrog_1075	VOG00184, VOG00184	PHROG:phrog_1075	453	1.1e-125	412.6		tRNA splicing ligase
KC292022.1_40285_40497_-												Hypothetical
KC292022.1_40494_40751_-												Hypothetical
KC292022.1_40930_41358_-												Hypothetical
KC292022.1_41459_41872_+												Hypothetical
KC292022.1_41899_42525_-	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	208	1.3e-61	202.0		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
KC292022.1_42600_42767_-												Hypothetical
KC292022.1_42857_45421_-	K02319	K02319	COG0417		phrog_262	VOG00345	PHROG:phrog_262	854	6.9e-178	585.7		DNA polymerase
KC292022.1_45539_46012_-												Hypothetical
KC292022.1_46194_47108_-												Hypothetical
KC292022.1_47122_47295_-												Hypothetical
KC292022.1_47604_48620_-		K07465	COG2887		phrog_69	VOG04544, VOG04544	VOG:VOG04544	338	2.1e-102	254.2		REFSEQ exonuclease
KC292022.1_48768_48929_-												Hypothetical
KC292022.1_49191_49574_-												Hypothetical
KC292022.1_49596_49946_-												Hypothetical
KC292022.1_49948_50373_-												Hypothetical
KC292022.1_50462_51643_-					phrog_284	VOG02246	PHROG:phrog_284	330	1.2e-77	253.9		exonuclease
KC292022.1_51640_52875_-												Hypothetical
KC292022.1_53001_54482_-												Hypothetical
KC292022.1_54560_54811_-					phrog_13442	VOG14400	VOG:VOG14400	83	1.5e-51	165.2		REFSEQ hypothetical protein
KC292022.1_54843_55790_-												Hypothetical
KC292022.1_56107_56319_-												Hypothetical
KC292022.1_56448_56858_-												Hypothetical
KC292022.1_57040_57174_-												Hypothetical
KC292022.1_57176_58048_-		K17081	COG0330		phrog_200	VOG01466	PHROG:phrog_200	290	1.1e-69	227.6		lipoprotein
KC292022.1_58470_58877_-												Hypothetical
