	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
NC_070764_NC_070764_1	NC_070764	NC_070764	1	2	385	1	E											0
NC_070764_NC_070764_2	NC_070764	NC_070764	2	443	814	-1	E											0
NC_070764_NC_070764_3	NC_070764	NC_070764	3	938	2371	1	E											0
NC_070764_NC_070764_4	NC_070764	NC_070764	4	2471	2830	-1	E											0
NC_070764_NC_070764_5	NC_070764	NC_070764	5	2830	3027	-1	E											0
NC_070764_NC_070764_6	NC_070764	NC_070764	6	3075	3392	-1	E											0
NC_070764_NC_070764_7	NC_070764	NC_070764	7	3471	3770	-1	E											0
NC_070764_NC_070764_8	NC_070764	NC_070764	8	4124	4324	-1	E											0
NC_070764_NC_070764_9	NC_070764	NC_070764	9	4410	4736	-1	E											0
NC_070764_NC_070764_10	NC_070764	NC_070764	10	4799	4972	-1	E											0
NC_070764_NC_070764_11	NC_070764	NC_070764	11	5102	5389	-1	E											0
NC_070764_NC_070764_12	NC_070764	NC_070764	12	5475	5717	-1	E											0
NC_070764_NC_070764_13	NC_070764	NC_070764	13	5814	6227	-1	E											0
NC_070764_NC_070764_14	NC_070764	NC_070764	14	6395	6610	1	E											1
NC_070764_NC_070764_15	NC_070764	NC_070764	15	6612	6767	1	E											0
NC_070764_NC_070764_16	NC_070764	NC_070764	16	7358	7615	-1	E											0
NC_070764_NC_070764_17	NC_070764	NC_070764	17	8096	8380	-1	E											0
NC_070764_NC_070764_18	NC_070764	NC_070764	18	8413	8667	-1	E											0
NC_070764_NC_070764_19	NC_070764	NC_070764	19	10393	10641	-1	E											0
NC_070764_NC_070764_20	NC_070764	NC_070764	20	10638	10910	-1	E											0
NC_070764_NC_070764_21	NC_070764	NC_070764	21	10907	11194	-1	E											0
NC_070764_NC_070764_22	NC_070764	NC_070764	22	11636	11905	-1	E											0
NC_070764_NC_070764_23	NC_070764	NC_070764	23	12865	13290	-1	E											0
NC_070764_NC_070764_24	NC_070764	NC_070764	24	13287	13748	-1	E											0
NC_070764_NC_070764_25	NC_070764	NC_070764	25	13849	14226	1	E											0
NC_070764_NC_070764_26	NC_070764	NC_070764	26	14260	14541	1	E											0
NC_070764_NC_070764_27	NC_070764	NC_070764	27	14541	14666	1	E											0
NC_070764_NC_070764_28	NC_070764	NC_070764	28	14638	14850	1	E											0
NC_070764_NC_070764_29	NC_070764	NC_070764	29	14843	15136	1	E											0
NC_070764_NC_070764_30	NC_070764	NC_070764	30	15156	15425	1	E											0
NC_070764_NC_070764_31	NC_070764	NC_070764	31	15418	15885	1	E											0
NC_070764_NC_070764_32	NC_070764	NC_070764	32	15960	16700	1	E											0
NC_070764_NC_070764_33	NC_070764	NC_070764	33	16843	17256	1	D										Macro domain [PF01661.24]	0
NC_070764_NC_070764_34	NC_070764	NC_070764	34	17256	17645	1	E											0
NC_070764_NC_070764_35	NC_070764	NC_070764	35	17722	18222	1	E											0
NC_070764_NC_070764_36	NC_070764	NC_070764	36	18224	18736	1	D										HNH endonuclease [PF14279.9]; HNH endonuclease [PF13395.9]; HNH endonuclease [PF01844.26]	0
NC_070764_NC_070764_37	NC_070764	NC_070764	37	18733	18936	1	E											0
NC_070764_NC_070764_38	NC_070764	NC_070764	38	18977	19330	1	E											0
NC_070764_NC_070764_39	NC_070764	NC_070764	39	19323	19589	1	E											0
NC_070764_NC_070764_40	NC_070764	NC_070764	40	19630	19914	1	E											0
NC_070764_NC_070764_41	NC_070764	NC_070764	41	19907	20062	1	E											0
NC_070764_NC_070764_42	NC_070764	NC_070764	42	20062	20358	1	E											0
NC_070764_NC_070764_43	NC_070764	NC_070764	43	20398	22092	1	D										Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]	0
NC_070764_NC_070764_44	NC_070764	NC_070764	44	22124	23527	1	E											0
NC_070764_NC_070764_45	NC_070764	NC_070764	45	23541	23897	1	E											0
NC_070764_NC_070764_46	NC_070764	NC_070764	46	23900	24190	1	E											0
NC_070764_NC_070764_47	NC_070764	NC_070764	47	24262	24543	1	D										Protein of unknown function (DUF1360) [PF07098.14]	0
NC_070764_NC_070764_48	NC_070764	NC_070764	48	24546	26360	1	E											0
NC_070764_NC_070764_49	NC_070764	NC_070764	49	26370	30809	1	E											0
NC_070764_NC_070764_50	NC_070764	NC_070764	50	30811	31065	1	E											0
NC_070764_NC_070764_51	NC_070764	NC_070764	51	31058	31303	1	E											0
NC_070764_NC_070764_52	NC_070764	NC_070764	52	31370	32152	1	E											0
NC_070764_NC_070764_53	NC_070764	NC_070764	53	32156	33580	1	E											0
NC_070764_NC_070764_54	NC_070764	NC_070764	54	33603	33929	1	E											0
NC_070764_NC_070764_55	NC_070764	NC_070764	55	33985	34977	1	E											0
NC_070764_NC_070764_56	NC_070764	NC_070764	56	35035	35292	1	E											0
NC_070764_NC_070764_57	NC_070764	NC_070764	57	35289	36434	1	E											0
NC_070764_NC_070764_58	NC_070764	NC_070764	58	36572	38281	1	E											0
NC_070764_NC_070764_59	NC_070764	NC_070764	59	38325	39017	1	E											0
NC_070764_NC_070764_60	NC_070764	NC_070764	60	39032	39685	1	E											0
NC_070764_NC_070764_61	NC_070764	NC_070764	61	39765	40388	1	E											0
NC_070764_NC_070764_62	NC_070764	NC_070764	62	40404	40916	1	E											0
NC_070764_NC_070764_63	NC_070764	NC_070764	63	40980	42305	1	D										Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF10111.12]	0
NC_070764_NC_070764_64	NC_070764	NC_070764	64	42302	42907	1	E											0
NC_070764_NC_070764_65	NC_070764	NC_070764	65	42994	43494	1	E											0
NC_070764_NC_070764_66	NC_070764	NC_070764	66	43488	43901	1	E											0
NC_070764_NC_070764_67	NC_070764	NC_070764	67	43898	44353	1	E											0
NC_070764_NC_070764_68	NC_070764	NC_070764	68	44296	44469	-1	E											0
NC_070764_NC_070764_69	NC_070764	NC_070764	69	44570	51235	1	D										Transglycosylase SLT domain [PF01464.23]	0
NC_070764_NC_070764_70	NC_070764	NC_070764	70	51239	52195	1	D										Phage tail protein [PF05709.14]	0
NC_070764_NC_070764_71	NC_070764	NC_070764	71	52198	53814	1	E											0
NC_070764_NC_070764_72	NC_070764	NC_070764	72	53863	54504	1	E											0
NC_070764_NC_070764_73	NC_070764	NC_070764	73	54539	56233	1	E											0
NC_070764_NC_070764_74	NC_070764	NC_070764	74	56293	56727	1	E											0
NC_070764_NC_070764_75	NC_070764	NC_070764	75	56761	57042	1	E											0
NC_070764_NC_070764_76	NC_070764	NC_070764	76	57046	59115	1	E											0
NC_070764_NC_070764_77	NC_070764	NC_070764	77	59176	60240	1	D										N-acetylmuramoyl-L-alanine amidase [PF01510.28]; LGFP repeat [PF08310.14]	0
NC_070764_NC_070764_78	NC_070764	NC_070764	78	60246	60479	1	E											0
NC_070764_NC_070764_79	NC_070764	NC_070764	79	60482	60919	1	E											0
NC_070764_NC_070764_80	NC_070764	NC_070764	80	60916	61401	1	E											0
NC_070764_NC_070764_81	NC_070764	NC_070764	81	61401	61778	1	E											0
NC_070764_NC_070764_82	NC_070764	NC_070764	82	61967	62074	-1	E											0
NC_070764_NC_070764_83	NC_070764	NC_070764	83	62071	62400	-1	E											0
NC_070764_NC_070764_84	NC_070764	NC_070764	84	62381	62623	-1	E											0
NC_070764_NC_070764_85	NC_070764	NC_070764	85	62620	64890	-1	E											0
NC_070764_NC_070764_86	NC_070764	NC_070764	86	64929	65612	-1	E											0
