locus_tag	ftype	length_bp	gene	EC_number	COG	product
ONGPKJMG_00001	CDS	309				hypothetical protein
ONGPKJMG_00002	CDS	975				hypothetical protein
ONGPKJMG_00003	CDS	366				hypothetical protein
ONGPKJMG_00004	CDS	858	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
ONGPKJMG_00005	CDS	1251	trpB_1	4.2.1.20	COG0133	Tryptophan synthase beta chain
ONGPKJMG_00006	CDS	1422	trpC_1		COG0134	Tryptophan biosynthesis protein TrpCF
ONGPKJMG_00007	CDS	1029	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
ONGPKJMG_00008	CDS	582	trpG	4.1.3.27		Anthranilate synthase component 2
ONGPKJMG_00009	CDS	1500	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
ONGPKJMG_00010	CDS	495				hypothetical protein
ONGPKJMG_00011	CDS	1215	dctA_1		COG1301	Aerobic C4-dicarboxylate transport protein
ONGPKJMG_00012	CDS	639				hypothetical protein
ONGPKJMG_00013	CDS	879				hypothetical protein
ONGPKJMG_00014	CDS	846	melD		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
ONGPKJMG_00015	CDS	1056				hypothetical protein
ONGPKJMG_00016	CDS	1230				hypothetical protein
ONGPKJMG_00017	CDS	1125	msiK	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
ONGPKJMG_00018	CDS	1095			COG0614	putative protein
ONGPKJMG_00019	CDS	249				hypothetical protein
ONGPKJMG_00020	CDS	432				hypothetical protein
ONGPKJMG_00021	CDS	1140		1.1.1.38		NAD-dependent malic enzyme
ONGPKJMG_00022	CDS	984				hypothetical protein
ONGPKJMG_00023	CDS	435				hypothetical protein
ONGPKJMG_00024	CDS	1623	qacA_1		COG0477	Antiseptic resistance protein
ONGPKJMG_00025	CDS	1005				hypothetical protein
ONGPKJMG_00026	CDS	357				hypothetical protein
ONGPKJMG_00027	CDS	939	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
ONGPKJMG_00028	CDS	714	cse3	3.1.-.-		CRISPR-associated endoribonuclease Cse3
ONGPKJMG_00029	CDS	723				hypothetical protein
ONGPKJMG_00030	CDS	1131	casC			CRISPR system Cascade subunit CasC
ONGPKJMG_00031	CDS	630				hypothetical protein
ONGPKJMG_00032	CDS	1698				hypothetical protein
ONGPKJMG_00033	CDS	2787	cas3	3.1.-.-		CRISPR-associated nuclease/helicase Cas3
	repeat_region	3993				
ONGPKJMG_00034	CDS	1707				hypothetical protein
ONGPKJMG_00035	CDS	345				hypothetical protein
ONGPKJMG_00036	CDS	1521				hypothetical protein
ONGPKJMG_00037	CDS	201				hypothetical protein
ONGPKJMG_00038	CDS	228				hypothetical protein
ONGPKJMG_00039	CDS	774				hypothetical protein
ONGPKJMG_00040	CDS	729				hypothetical protein
ONGPKJMG_00041	CDS	375				hypothetical protein
ONGPKJMG_00042	CDS	168				hypothetical protein
ONGPKJMG_00043	CDS	1464				IS481 family transposase ISAar22
ONGPKJMG_00044	CDS	1128				hypothetical protein
ONGPKJMG_00045	CDS	468				hypothetical protein
ONGPKJMG_00046	CDS	1155				hypothetical protein
ONGPKJMG_00047	CDS	1728			COG1132	putative ABC transporter ATP-binding protein
ONGPKJMG_00048	CDS	1953		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
ONGPKJMG_00049	CDS	894	draG	3.2.2.24	COG1397	ADP-ribosyl-[dinitrogen reductase] glycohydrolase
ONGPKJMG_00050	CDS	939				hypothetical protein
ONGPKJMG_00051	CDS	687	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
ONGPKJMG_00052	CDS	867	glnH		COG0834	ABC transporter glutamine-binding protein GlnH
ONGPKJMG_00053	CDS	729	glnQ_1			Glutamine transport ATP-binding protein GlnQ
ONGPKJMG_00054	CDS	546				hypothetical protein
ONGPKJMG_00055	CDS	636				hypothetical protein
ONGPKJMG_00056	CDS	1368				hypothetical protein
ONGPKJMG_00057	CDS	399				hypothetical protein
ONGPKJMG_00058	CDS	402	nfsA	1.-.-.-	COG0778	Oxygen-insensitive NADPH nitroreductase
ONGPKJMG_00059	CDS	195				hypothetical protein
ONGPKJMG_00060	CDS	2811			COG0247	putative protein
ONGPKJMG_00061	CDS	300				hypothetical protein
ONGPKJMG_00062	CDS	1353				hypothetical protein
ONGPKJMG_00063	CDS	525				hypothetical protein
ONGPKJMG_00064	CDS	1344	trpB_2	4.2.1.20	COG0133	Tryptophan synthase beta chain
ONGPKJMG_00065	CDS	105				hypothetical protein
ONGPKJMG_00066	CDS	249				hypothetical protein
ONGPKJMG_00067	CDS	1248				hypothetical protein
ONGPKJMG_00068	CDS	1431				hypothetical protein
ONGPKJMG_00069	CDS	123				hypothetical protein
ONGPKJMG_00070	CDS	252				hypothetical protein
ONGPKJMG_00071	CDS	2844	rapA_1	3.6.4.-		RNA polymerase-associated protein RapA
ONGPKJMG_00072	CDS	1326				hypothetical protein
ONGPKJMG_00073	CDS	3063				hypothetical protein
ONGPKJMG_00074	CDS	1533				hypothetical protein
ONGPKJMG_00075	CDS	1698				hypothetical protein
ONGPKJMG_00076	CDS	261				hypothetical protein
ONGPKJMG_00077	CDS	564				hypothetical protein
ONGPKJMG_00078	CDS	363				hypothetical protein
ONGPKJMG_00079	tRNA	86				tRNA-Ser(cga)
ONGPKJMG_00080	CDS	2253	rep_1	3.6.4.12		ATP-dependent DNA helicase Rep
ONGPKJMG_00081	CDS	2088				hypothetical protein
ONGPKJMG_00082	CDS	468				hypothetical protein
ONGPKJMG_00083	CDS	2055				hypothetical protein
ONGPKJMG_00084	CDS	489				hypothetical protein
ONGPKJMG_00085	CDS	432				hypothetical protein
ONGPKJMG_00086	CDS	609				hypothetical protein
ONGPKJMG_00087	CDS	717				hypothetical protein
ONGPKJMG_00088	CDS	201				hypothetical protein
ONGPKJMG_00089	CDS	225				hypothetical protein
ONGPKJMG_00090	CDS	1362	sdaC		COG0814	Serine transporter
ONGPKJMG_00091	CDS	411				hypothetical protein
ONGPKJMG_00092	CDS	585				hypothetical protein
ONGPKJMG_00093	CDS	1734				hypothetical protein
ONGPKJMG_00094	CDS	957	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
ONGPKJMG_00095	CDS	798				hypothetical protein
ONGPKJMG_00096	CDS	1719				hypothetical protein
ONGPKJMG_00097	CDS	231				hypothetical protein
ONGPKJMG_00098	CDS	813				hypothetical protein
ONGPKJMG_00099	CDS	111				hypothetical protein
ONGPKJMG_00100	CDS	321	xylB_1	2.7.1.17		Xylulose kinase
ONGPKJMG_00101	CDS	1671				hypothetical protein
ONGPKJMG_00102	CDS	348				hypothetical protein
