locus_tag	ftype	length_bp	gene	EC_number	COG	product
CHADJBKL_00001	CDS	741				Polyhedrin
CHADJBKL_00002	CDS	1440				hypothetical protein
CHADJBKL_00003	CDS	795	PK1	2.7.11.1		Serine/threonine-protein kinase 1
CHADJBKL_00004	CDS	2274				hypothetical protein
CHADJBKL_00005	CDS	1080				hypothetical protein
CHADJBKL_00006	CDS	1065				hypothetical protein
CHADJBKL_00007	CDS	2169				hypothetical protein
CHADJBKL_00008	CDS	627				hypothetical protein
CHADJBKL_00009	CDS	279				hypothetical protein
CHADJBKL_00010	CDS	846				Occlusion-derived virus envelope protein E27
CHADJBKL_00011	CDS	270				hypothetical protein
CHADJBKL_00012	CDS	1497				hypothetical protein
CHADJBKL_00013	CDS	846				hypothetical protein
CHADJBKL_00014	CDS	1152				hypothetical protein
CHADJBKL_00015	CDS	402				hypothetical protein
CHADJBKL_00016	CDS	1980				Per os infectivity factor 0
CHADJBKL_00017	CDS	411				hypothetical protein
CHADJBKL_00018	CDS	699				hypothetical protein
CHADJBKL_00019	CDS	582				hypothetical protein
CHADJBKL_00020	CDS	243				hypothetical protein
CHADJBKL_00021	CDS	816		3.1.-.-		Poxin
CHADJBKL_00022	CDS	312				hypothetical protein
CHADJBKL_00023	CDS	552				Protein Ac34
CHADJBKL_00024	CDS	252	vUbi			viral Ubiquitin
CHADJBKL_00025	CDS	234				hypothetical protein
CHADJBKL_00026	CDS	846				Protein pp31
CHADJBKL_00027	CDS	729		3.6.1.13		Protein ADP-ribose pyrophosphatase ORF38
CHADJBKL_00028	CDS	198				hypothetical protein
CHADJBKL_00029	CDS	957				hypothetical protein
CHADJBKL_00030	CDS	420				hypothetical protein
CHADJBKL_00031	CDS	606				hypothetical protein
CHADJBKL_00032	CDS	375				hypothetical protein
CHADJBKL_00033	CDS	1023				hypothetical protein
CHADJBKL_00034	CDS	2640	LEF-8	2.7.7.6		putative DNA-directed RNA polymerase catalytic subunit
CHADJBKL_00035	CDS	660				hypothetical protein
CHADJBKL_00036	CDS	300				hypothetical protein
CHADJBKL_00037	CDS	1188				DNA-directed RNA polymerase subunit p47
CHADJBKL_00038	CDS	426				hypothetical protein
CHADJBKL_00039	CDS	1167				hypothetical protein
CHADJBKL_00040	CDS	273				hypothetical protein
CHADJBKL_00041	CDS	1077				Protein AC54
CHADJBKL_00042	CDS	234				hypothetical protein
CHADJBKL_00043	CDS	522				hypothetical protein
CHADJBKL_00044	CDS	582				hypothetical protein
CHADJBKL_00045	CDS	264				hypothetical protein
CHADJBKL_00046	CDS	102				hypothetical protein
CHADJBKL_00047	CDS	627	FP			Protein FP25
CHADJBKL_00048	CDS	1485	LEF-9			DNA-directed RNA polymerase subunit LEF-9
CHADJBKL_00049	CDS	1350				hypothetical protein
CHADJBKL_00050	CDS	288				hypothetical protein
CHADJBKL_00051	CDS	306				hypothetical protein
CHADJBKL_00052	CDS	1119				hypothetical protein
CHADJBKL_00053	CDS	558				hypothetical protein
CHADJBKL_00054	CDS	600				hypothetical protein
CHADJBKL_00055	CDS	792	SLP			Spheroidin-like protein
CHADJBKL_00056	CDS	111				hypothetical protein
CHADJBKL_00057	CDS	990				hypothetical protein
CHADJBKL_00058	CDS	204				hypothetical protein
CHADJBKL_00059	CDS	1707	CHIA	3.2.1.14		Chitinase
CHADJBKL_00060	CDS	978	VCATH	3.4.22.50		Viral cathepsin
CHADJBKL_00061	CDS	690				hypothetical protein
CHADJBKL_00062	CDS	267				hypothetical protein
CHADJBKL_00063	CDS	921				hypothetical protein
CHADJBKL_00064	CDS	843				hypothetical protein
CHADJBKL_00065	CDS	381				hypothetical protein
CHADJBKL_00066	CDS	1272	LEF-3			Late expression factor 3
CHADJBKL_00067	CDS	2316				hypothetical protein
CHADJBKL_00068	CDS	3183				hypothetical protein
CHADJBKL_00069	CDS	393				Protein Ac75
CHADJBKL_00070	CDS	258				hypothetical protein
CHADJBKL_00071	CDS	1209	VLF-1			Very late expression factor 1
CHADJBKL_00072	CDS	345				hypothetical protein
CHADJBKL_00073	CDS	933				Structural glycoprotein p40
CHADJBKL_00074	CDS	621				hypothetical protein
CHADJBKL_00075	CDS	753				hypothetical protein
CHADJBKL_00076	CDS	2373				hypothetical protein
CHADJBKL_00077	CDS	1041				hypothetical protein
CHADJBKL_00078	CDS	1053				Major capsid protein
CHADJBKL_00079	CDS	1494	LEF-4	2.7.7.50		DNA-dependent RNA polymerase subunit LEF-4
CHADJBKL_00080	CDS	759		1.8.3.2		FAD-linked sulfhydryl oxidase
CHADJBKL_00081	CDS	432				hypothetical protein
CHADJBKL_00082	CDS	681				Occlusion-derived virus envelope protein E25
CHADJBKL_00083	CDS	3726	HELI	3.6.4.12		DNA replication helicase
CHADJBKL_00084	CDS	867				putative 38.0 kDa protein in P143-LEF5 intergenic region
CHADJBKL_00085	CDS	747	LEF-5			Late expression factor 5
CHADJBKL_00086	CDS	1131				Protein C42
CHADJBKL_00087	CDS	363				hypothetical protein
CHADJBKL_00088	CDS	1170				hypothetical protein
CHADJBKL_00089	CDS	2301				hypothetical protein
CHADJBKL_00090	CDS	168				hypothetical protein
CHADJBKL_00091	CDS	1080				hypothetical protein
CHADJBKL_00092	CDS	249				hypothetical protein
CHADJBKL_00093	CDS	843				hypothetical protein
CHADJBKL_00094	CDS	1095				hypothetical protein
CHADJBKL_00095	CDS	1101				hypothetical protein
CHADJBKL_00096	CDS	720				hypothetical protein
CHADJBKL_00097	CDS	1476				hypothetical protein
CHADJBKL_00098	CDS	495				hypothetical protein
CHADJBKL_00099	CDS	618				Per os infectivity factor 3
CHADJBKL_00100	CDS	639				hypothetical protein
CHADJBKL_00101	CDS	465				hypothetical protein
CHADJBKL_00102	CDS	357				hypothetical protein
CHADJBKL_00103	CDS	276				hypothetical protein
CHADJBKL_00104	CDS	1020				hypothetical protein
CHADJBKL_00105	CDS	669				hypothetical protein
CHADJBKL_00106	CDS	1140				Per os infectivity factor 2
CHADJBKL_00107	CDS	96				hypothetical protein
CHADJBKL_00108	CDS	555				hypothetical protein
CHADJBKL_00109	CDS	456	LEF-2			Primase-associated factor LEF-2
CHADJBKL_00110	CDS	366				hypothetical protein
CHADJBKL_00111	CDS	798				hypothetical protein
CHADJBKL_00112	CDS	429				hypothetical protein
CHADJBKL_00113	CDS	306				hypothetical protein
CHADJBKL_00114	CDS	1017				hypothetical protein
CHADJBKL_00115	CDS	378				hypothetical protein
CHADJBKL_00116	CDS	1197				hypothetical protein
CHADJBKL_00117	CDS	1218	AN	3.1.-.-		Alkaline nuclease
CHADJBKL_00118	CDS	1230				hypothetical protein
CHADJBKL_00119	CDS	243				hypothetical protein
CHADJBKL_00120	CDS	1617				Per os infectivity factor 1
CHADJBKL_00121	CDS	777				hypothetical protein
CHADJBKL_00122	CDS	1179				hypothetical protein
CHADJBKL_00123	CDS	693	LEF-1	2.7.7.-		DNA primase
CHADJBKL_00124	CDS	357				hypothetical protein
CHADJBKL_00125	CDS	1599	EGT	2.4.1.-		Ecdysteroid UDP-glucosyltransferase
CHADJBKL_00126	CDS	630				hypothetical protein
CHADJBKL_00127	CDS	732				hypothetical protein
CHADJBKL_00128	CDS	3111				hypothetical protein
CHADJBKL_00129	CDS	2109				hypothetical protein
