	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001786.1_1	QGNH01001786.1	QGNH01001786.1	1	1	438	1	E													0	False	F
QGNH01001786.1_2	QGNH01001786.1	QGNH01001786.1	2	562	2220	-1	E			YP_010755618.1	YP_010755618.1 terminase [Streptomyces phage TurkishDelight]	True	0.547	479.0	1.424e-147		VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001786.1_3	QGNH01001786.1	QGNH01001786.1	3	2636	3328	-1	C	K06400	site-specific DNA recombinase	YP_009829903.1	YP_009829903.1 integrase [Bacillus phage phi105]	False	0.259	82.0	2.148e-16	Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]	VOG00303	sp|P03014|PINE_ECOLI Serine recombinase PinE; Xr	Xr	0	False	VF
QGNH01001786.1_4	QGNH01001786.1	QGNH01001786.1	4	3395	3961	-1	E													0	False	F
QGNH01001786.1_5	QGNH01001786.1	QGNH01001786.1	5	4059	5582	-1	C	K06919	putative DNA primase/helicase	YP_009815541.1	YP_009815541.1 DNA polymerase/primase [Arthrobacter phage Judy]	False	0.386	276.0	1.806e-78	D5 N terminal like [PF08706.14]; Family of unknown function (DUF5906) [PF19263.2]; Poxvirus D5 protein-like [PF03288.19]	VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	F
QGNH01001786.1_6	QGNH01001786.1	QGNH01001786.1	6	5579	5932	-1	E										VOG00684	sp|O48499|D14_BPT5 Protein D14; Xh	Xh	0	False	
QGNH01001786.1_7	QGNH01001786.1	QGNH01001786.1	7	5932	6348	-1	C	K03111	single-strand DNA-binding protein	YP_010649533.1	YP_010649533.1 ssDNA binding protein [Arthrobacter phage MargaretKali]	False	0.417	85.0	9.985e-19	Single-strand binding protein family [PF00436.28]	VOG00906	sp|O21902|SSB_BPLSK SSB protein; Xh	Xh	0	False	F
QGNH01001786.1_8	QGNH01001786.1	QGNH01001786.1	8	6345	6782	-1	E													0	False	F
QGNH01001786.1_9	QGNH01001786.1	QGNH01001786.1	9	6779	6973	-1	E													0	False	F
QGNH01001786.1_10	QGNH01001786.1	QGNH01001786.1	10	6979	7299	-1	E													0	False	F
QGNH01001786.1_11	QGNH01001786.1	QGNH01001786.1	11	7296	7445	-1	E													0	False	F
QGNH01001786.1_12	QGNH01001786.1	QGNH01001786.1	12	7445	7966	-1	E													0	False	F
QGNH01001786.1_13	QGNH01001786.1	QGNH01001786.1	13	7963	8229	-1	E													0	False	F
QGNH01001786.1_14	QGNH01001786.1	QGNH01001786.1	14	8593	9279	1	E													0	False	F
QGNH01001786.1_15	QGNH01001786.1	QGNH01001786.1	15	9276	10553	1	C	K14059	integrase	YP_010742605.1	YP_010742605.1 putative site-specific integrase [Bacillus phage vB_BanS_Athena]	False	0.336	194.0	1.101e-51	Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001786.1_16	QGNH01001786.1	QGNH01001786.1	16	10562	10849	1	E													0	False	F
QGNH01001786.1_17	QGNH01001786.1	QGNH01001786.1	17	10815	11195	-1	E													0	False	F
