	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001655.1_1	QGNH01001655.1	QGNH01001655.1	1	140	343	1	E																	0	False	TF
QGNH01001655.1_2	QGNH01001655.1	QGNH01001655.1	2	340	576	1	E																	0	False	TF
QGNH01001655.1_3	QGNH01001655.1	QGNH01001655.1	3	888	2075	1	C	K07496	putative transposase	YP_010078508.1	YP_010078508.1 transposase [Ralstonia phage Heva]	False	0.476	299.0	3.083e-88	Putative transposase DNA-binding domain [PF07282.14]; Probable transposase [PF01385.22]					VOG00072	sp|P54992|YSNA_STRPR Putative RNA-guided DNA endonuclease; Xr	Xr	0	True	VTF
QGNH01001655.1_4	QGNH01001655.1	QGNH01001655.1	4	2072	2269	1	D									Excisionase-like protein [PF07825.14]								0	False	TF
QGNH01001655.1_5	QGNH01001655.1	QGNH01001655.1	5	2266	3393	1	D			YP_009275635.1	YP_009275635.1 integrase [Pseudomonas phage phi2]	False	0.34	202.0	2.837e-55	Bacteriophage lambda integrase, Arm DNA-binding domain [PF09003.13]; Phage integrase family [PF00589.25]					VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VTF
QGNH01001655.1_6	QGNH01001655.1	QGNH01001655.1	6	3656	4498	1	D									Polysaccharide lyase [PF14099.9]								0	False	TF
QGNH01001655.1_7	QGNH01001655.1	QGNH01001655.1	7	4495	4770	-1	E																	0	False	TF
QGNH01001655.1_8	QGNH01001655.1	QGNH01001655.1	8	4767	5249	-1	E																	0	False	TF
QGNH01001655.1_9	QGNH01001655.1	QGNH01001655.1	9	5251	5673	-1	E																	0	False	T
QGNH01001655.1_10	QGNH01001655.1	QGNH01001655.1	10	5670	6089	-1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009100017.1	YP_009100017.1 endolysin [Escherichia phage vB_EcoM-ep3]	False	0.451	111.0	1.824e-27	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	T
QGNH01001655.1_11	QGNH01001655.1	QGNH01001655.1	11	6086	6253	-1	E																	0	False	T
QGNH01001655.1_12	QGNH01001655.1	QGNH01001655.1	12	6250	6417	-1	D									Protein of unknown function (DUF3309) [PF11752.11]								0	False	T
QGNH01001655.1_13	QGNH01001655.1	QGNH01001655.1	13	6469	7233	-1	E			YP_009222576.1	YP_009222576.1 hypothetical protein AXJ08_gp26 [Rhodoferax phage P26218]	False	0.607	104.0	1.402e-23									0	False	T
QGNH01001655.1_14	QGNH01001655.1	QGNH01001655.1	14	7233	9419	-1	E																	0	False	TF
QGNH01001655.1_15	QGNH01001655.1	QGNH01001655.1	15	9419	10861	-1	E			YP_009222578.1	YP_009222578.1 hypothetical protein AXJ08_gp28 [Rhodoferax phage P26218]	False	0.216	120.0	5.928e-27									0	False	TF
QGNH01001655.1_16	QGNH01001655.1	QGNH01001655.1	16	10872	11630	-1	E			YP_009222579.1	YP_009222579.1 DNA ejection [Rhodoferax phage P26218]	False	0.371	143.0	8.633e-37						VOG01328	sp|Q01074|GP7_BPP22 Internal virion protein gp7; XhXpXrXs	Xr;Xh;Xs;Xp	0	False	VTF
QGNH01001655.1_17	QGNH01001655.1	QGNH01001655.1	17	11632	12087	-1	D									Acetyltransferase (GNAT) family [PF00583.28]								0	False	TF
QGNH01001655.1_18	QGNH01001655.1	QGNH01001655.1	18	12081	12665	-1	D									Aspartyl/Asparaginyl beta-hydroxylase [PF05118.18]								0	False	TF
QGNH01001655.1_19	QGNH01001655.1	QGNH01001655.1	19	12673	13254	-1	E																	0	False	TF
QGNH01001655.1_20	QGNH01001655.1	QGNH01001655.1	20	13251	14135	-1	D			YP_010669721.1	YP_010669721.1 long tail fiber protein distal subunit [Synechococcus phage S-SCSM1]	False	0.426	88.0	1.23e-17	Chaperone of endosialidase [PF13884.9]					VOG00059	REFSEQ hypothetical protein; Xu	Xu	0	False	TF
