	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001258.1_1	QGNH01001258.1	QGNH01001258.1	1	3	236	-1	E																	0	False	F
QGNH01001258.1_2	QGNH01001258.1	QGNH01001258.1	2	399	527	-1	E																	0	False	F
QGNH01001258.1_3	QGNH01001258.1	QGNH01001258.1	3	595	951	-1	E																	0	False	F
QGNH01001258.1_4	QGNH01001258.1	QGNH01001258.1	4	978	1199	-1	E																	0	False	F
QGNH01001258.1_5	QGNH01001258.1	QGNH01001258.1	5	1232	1438	-1	E																	0	False	F
QGNH01001258.1_6	QGNH01001258.1	QGNH01001258.1	6	1636	1893	-1	E																	0	False	F
QGNH01001258.1_7	QGNH01001258.1	QGNH01001258.1	7	1875	2222	-1	E			YP_002128518.1	YP_002128518.1 hypothetical protein phiPLPE_84 [Iodobacter phage PhiPLPE]	False	0.351	70.0	1.215e-13									0	False	F
QGNH01001258.1_8	QGNH01001258.1	QGNH01001258.1	8	2396	2749	-1	E			YP_009777914.1	YP_009777914.1 hypothetical protein HOQ55_gp35 [uncultured phage_MedDCM-OCT-S31-C1]	False	0.406	85.0	4.316e-19									0	False	F
QGNH01001258.1_9	QGNH01001258.1	QGNH01001258.1	9	2749	3009	-1	E																	0	False	F
QGNH01001258.1_10	QGNH01001258.1	QGNH01001258.1	10	3088	3219	-1	E																	0	False	F
QGNH01001258.1_11	QGNH01001258.1	QGNH01001258.1	11	3219	3749	-1	E																	0	False	F
QGNH01001258.1_12	QGNH01001258.1	QGNH01001258.1	12	3842	4150	-1	E																	0	False	F
QGNH01001258.1_13	QGNH01001258.1	QGNH01001258.1	13	4445	4708	1	E																	0	False	F
QGNH01001258.1_14	QGNH01001258.1	QGNH01001258.1	14	4948	5175	1	E																	0	False	F
QGNH01001258.1_15	QGNH01001258.1	QGNH01001258.1	15	5386	7131	-1	C	K06919	putative DNA primase/helicase	NP_690795.1	NP_690795.1 DNA primase [Bacillus phage phi105]	False	0.363	229.0	4.995e-62	D5 N terminal like [PF08706.14]					VOG00138	sp|Q5UQ22|YL207_MIMIV Putative helicase L207/L206; Xh	Xh	0	False	
QGNH01001258.1_16	QGNH01001258.1	QGNH01001258.1	16	7128	7313	-1	E																	0	False	
QGNH01001258.1_17	QGNH01001258.1	QGNH01001258.1	17	7470	7988	-1	E			YP_008240864.1	YP_008240864.1 Holliday junction resolvase [Cellulophaga phage phi19:3]	False	0.422	119.0	1.264e-29						VOG05773	REFSEQ Holliday junction resolvase; Xu	Xu	0	False	
QGNH01001258.1_18	QGNH01001258.1	QGNH01001258.1	18	7955	8800	-1	D			YP_009839205.1	YP_009839205.1 DNA methylase [Streptomyces phage Blueeyedbeauty]	False	0.552	252.0	5.698e-74	C-5 cytosine-specific DNA methylase [PF00145.20]								0	False	
QGNH01001258.1_19	QGNH01001258.1	QGNH01001258.1	19	8870	9112	-1	E																	0	False	
QGNH01001258.1_20	QGNH01001258.1	QGNH01001258.1	20	9081	9371	-1	E																	0	False	
QGNH01001258.1_21	QGNH01001258.1	QGNH01001258.1	21	9368	9499	-1	E																	0	False	
QGNH01001258.1_22	QGNH01001258.1	QGNH01001258.1	22	9454	10446	-1	C	K06223	DNA adenine methylase [EC:2.1.1.72]	YP_003257385.1	YP_003257385.1 adenine-specific DNA methyltransferase [Streptomyces phage ZL12]	False	0.469	63.0	2.086e-09	D12 class N6 adenine-specific DNA methyltransferase [PF02086.18]								0	False	
QGNH01001258.1_23	QGNH01001258.1	QGNH01001258.1	23	10443	10586	-1	E																	0	False	
QGNH01001258.1_24	QGNH01001258.1	QGNH01001258.1	24	10645	11262	-1	C	K02316	DNA primase [EC:2.7.7.101]							CHC2 zinc finger [PF01807.23]								0	False	
QGNH01001258.1_25	QGNH01001258.1	QGNH01001258.1	25	11259	11546	-1	E																	0	False	
QGNH01001258.1_26	QGNH01001258.1	QGNH01001258.1	26	11613	11810	-1	E																	0	False	
QGNH01001258.1_27	QGNH01001258.1	QGNH01001258.1	27	11807	12049	-1	E																	0	False	
QGNH01001258.1_28	QGNH01001258.1	QGNH01001258.1	28	12046	12303	-1	E																	0	False	
QGNH01001258.1_29	QGNH01001258.1	QGNH01001258.1	29	12701	13105	1	E																	0	False	
QGNH01001258.1_30	QGNH01001258.1	QGNH01001258.1	30	13471	14400	1	E			YP_009598673.1	YP_009598673.1 hypothetical protein FDH27_gp082 [Vibrio phage SSP002]	False	0.51	103.0	1.7949999999999998e-22						VOG02036	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001258.1_31	QGNH01001258.1	QGNH01001258.1	31	14400	14993	1	E																	0	False	
