locus_tag	ftype	length_bp	gene	EC_number	COG	product
OIFLDJBF_00001	CDS	687				hypothetical protein
OIFLDJBF_00002	CDS	234				hypothetical protein
OIFLDJBF_00003	CDS	231				hypothetical protein
OIFLDJBF_00004	CDS	744				hypothetical protein
OIFLDJBF_00005	CDS	744				hypothetical protein
OIFLDJBF_00006	CDS	555				hypothetical protein
OIFLDJBF_00007	CDS	1020				hypothetical protein
OIFLDJBF_00008	CDS	834				hypothetical protein
OIFLDJBF_00009	CDS	543				hypothetical protein
OIFLDJBF_00010	CDS	468				hypothetical protein
OIFLDJBF_00011	CDS	519				hypothetical protein
OIFLDJBF_00012	CDS	474				hypothetical protein
OIFLDJBF_00013	CDS	423				hypothetical protein
OIFLDJBF_00014	CDS	753				hypothetical protein
OIFLDJBF_00015	CDS	2094				hypothetical protein
OIFLDJBF_00016	CDS	2004				hypothetical protein
OIFLDJBF_00017	CDS	543				hypothetical protein
OIFLDJBF_00018	CDS	1212				hypothetical protein
OIFLDJBF_00019	CDS	1053				hypothetical protein
OIFLDJBF_00020	CDS	1779				hypothetical protein
OIFLDJBF_00021	CDS	744				hypothetical protein
OIFLDJBF_00022	CDS	1017				hypothetical protein
OIFLDJBF_00023	CDS	618				hypothetical protein
OIFLDJBF_00024	CDS	1194				hypothetical protein
OIFLDJBF_00025	CDS	1005				hypothetical protein
OIFLDJBF_00026	CDS	1917				hypothetical protein
OIFLDJBF_00027	CDS	504				hypothetical protein
OIFLDJBF_00028	CDS	2526				hypothetical protein
OIFLDJBF_00029	CDS	849				hypothetical protein
OIFLDJBF_00030	CDS	732				hypothetical protein
OIFLDJBF_00031	CDS	597				hypothetical protein
OIFLDJBF_00032	CDS	996				hypothetical protein
OIFLDJBF_00033	CDS	1287				hypothetical protein
OIFLDJBF_00034	CDS	1716				hypothetical protein
OIFLDJBF_00035	CDS	2328				hypothetical protein
OIFLDJBF_00036	CDS	1383				hypothetical protein
OIFLDJBF_00037	CDS	945				hypothetical protein
OIFLDJBF_00038	CDS	1074				hypothetical protein
OIFLDJBF_00039	CDS	852				hypothetical protein
OIFLDJBF_00040	CDS	999				hypothetical protein
OIFLDJBF_00041	CDS	414				hypothetical protein
OIFLDJBF_00042	CDS	516				hypothetical protein
OIFLDJBF_00043	CDS	2076				hypothetical protein
OIFLDJBF_00044	CDS	426				hypothetical protein
OIFLDJBF_00045	CDS	2349				hypothetical protein
OIFLDJBF_00046	CDS	1038				hypothetical protein
OIFLDJBF_00047	tRNA	75				tRNA-Ile(tat)
OIFLDJBF_00048	CDS	567				hypothetical protein
OIFLDJBF_00049	CDS	336				hypothetical protein
OIFLDJBF_00050	CDS	1056				hypothetical protein
OIFLDJBF_00051	CDS	417				hypothetical protein
OIFLDJBF_00052	CDS	1389				hypothetical protein
OIFLDJBF_00053	CDS	1545				hypothetical protein
OIFLDJBF_00054	CDS	921				hypothetical protein
OIFLDJBF_00055	CDS	297				hypothetical protein
OIFLDJBF_00056	CDS	1647				hypothetical protein
OIFLDJBF_00057	CDS	615				hypothetical protein
OIFLDJBF_00058	CDS	882				hypothetical protein
OIFLDJBF_00059	CDS	462				hypothetical protein
OIFLDJBF_00060	CDS	354				hypothetical protein
OIFLDJBF_00061	CDS	1251				hypothetical protein
OIFLDJBF_00062	CDS	798				hypothetical protein
OIFLDJBF_00063	CDS	600				hypothetical protein
OIFLDJBF_00064	CDS	915				hypothetical protein
OIFLDJBF_00065	CDS	939				hypothetical protein
OIFLDJBF_00066	CDS	1083				hypothetical protein
OIFLDJBF_00067	CDS	369				hypothetical protein
OIFLDJBF_00068	CDS	984				hypothetical protein
OIFLDJBF_00069	CDS	1482				hypothetical protein
OIFLDJBF_00070	CDS	699				hypothetical protein
OIFLDJBF_00071	CDS	819				hypothetical protein
OIFLDJBF_00072	CDS	1434	MARS	6.1.1.10		Methionine--tRNA ligase
OIFLDJBF_00073	CDS	312				hypothetical protein
OIFLDJBF_00074	CDS	1035				hypothetical protein
OIFLDJBF_00075	CDS	2946				hypothetical protein
OIFLDJBF_00076	CDS	828				hypothetical protein
OIFLDJBF_00077	CDS	1086				hypothetical protein
OIFLDJBF_00078	CDS	1872				hypothetical protein
OIFLDJBF_00079	CDS	675				hypothetical protein
OIFLDJBF_00080	CDS	1038				hypothetical protein
OIFLDJBF_00081	CDS	657				hypothetical protein
OIFLDJBF_00082	CDS	1644				hypothetical protein
OIFLDJBF_00083	CDS	1311				hypothetical protein
OIFLDJBF_00084	CDS	207				hypothetical protein
OIFLDJBF_00085	CDS	681				hypothetical protein
OIFLDJBF_00086	CDS	558				hypothetical protein
OIFLDJBF_00087	CDS	240				hypothetical protein
OIFLDJBF_00088	CDS	1653				hypothetical protein
OIFLDJBF_00089	CDS	1407				hypothetical protein
OIFLDJBF_00090	CDS	1083				hypothetical protein
OIFLDJBF_00091	CDS	492				hypothetical protein
OIFLDJBF_00092	tRNA	75				tRNA-Glu(ctc)
OIFLDJBF_00093	CDS	381				hypothetical protein
OIFLDJBF_00094	CDS	627				hypothetical protein
OIFLDJBF_00095	CDS	297				hypothetical protein
OIFLDJBF_00096	CDS	1299				hypothetical protein
OIFLDJBF_00097	CDS	651				hypothetical protein
OIFLDJBF_00098	CDS	912				hypothetical protein
OIFLDJBF_00099	CDS	198				hypothetical protein
OIFLDJBF_00100	CDS	933				hypothetical protein
OIFLDJBF_00101	CDS	2448				hypothetical protein
OIFLDJBF_00102	CDS	864				hypothetical protein
OIFLDJBF_00103	CDS	1740				hypothetical protein
OIFLDJBF_00104	CDS	255				hypothetical protein
OIFLDJBF_00105	CDS	381				hypothetical protein
OIFLDJBF_00106	CDS	1230				hypothetical protein
OIFLDJBF_00107	CDS	312				hypothetical protein
OIFLDJBF_00108	CDS	615				hypothetical protein
OIFLDJBF_00109	CDS	2616				hypothetical protein
OIFLDJBF_00110	CDS	771				hypothetical protein
OIFLDJBF_00111	CDS	789				hypothetical protein
OIFLDJBF_00112	CDS	204				hypothetical protein
OIFLDJBF_00113	CDS	579				hypothetical protein
OIFLDJBF_00114	CDS	507				hypothetical protein
OIFLDJBF_00115	CDS	312				hypothetical protein
OIFLDJBF_00116	CDS	1365				hypothetical protein
OIFLDJBF_00117	CDS	717				hypothetical protein
OIFLDJBF_00118	CDS	957				hypothetical protein
OIFLDJBF_00119	CDS	993				hypothetical protein
OIFLDJBF_00120	CDS	573				hypothetical protein
OIFLDJBF_00121	CDS	1056				hypothetical protein
OIFLDJBF_00122	tRNA	73				tRNA-Asn(gtt)
