locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_005841_17_1474_-			COG5617		phrog_4829	VOG03552	VOG:VOG03552	460	6.9e-253	831.5		sp|P57019|Y55K_BPP22 Uncharacterized 55.3 kDa protein in gtrB 5'region
NC_005841_1464_2396_-		K20534	COG4261	GT81	phrog_34335	VOG10964	VOG:VOG10964	310	2.2e-190	623.4		sp|O22007|GTRB_BPSF5 Bactoprenol glucosyl transferase
NC_005841_2495_2746_+												Hypothetical
NC_005841_2872_3051_+												Hypothetical
NC_005841_3104_4267_-		K14059	COG4974		phrog_10426, phrog_1	VOG00056	PHROG:phrog_10426	331	2.9e-78	253.2		integrase
NC_005841_4144_4494_-					phrog_2907	VOG00006	PHROG:phrog_2907	116	4.3e-52	167.4		excisionase
NC_005841_4497_4634_-					phrog_19252		PHROG:phrog_19252	45	2e-36	115.5		dehydrogenase
NC_005841_4706_4990_-												Hypothetical
NC_005841_4983_5267_-												Hypothetical
NC_005841_5267_6103_-					phrog_250, phrog_924	VOG00429	VOG:VOG00429	278	2e-101	330.1		REFSEQ ead/Ea22-like family protein
NC_005841_6128_6637_-												Hypothetical
NC_005841_6634_6804_-												Hypothetical
NC_005841_6815_7108_-					phrog_656	VOG07473	VOG:VOG07473	97	2.1e-58	186.6		sp|P11191|ABC2_BPP22 Anti-RecBCD protein 2
NC_005841_7155_7439_-					phrog_323	VOG00537	PHROG:phrog_323	84	3.5e-28	90.8		transcriptional regulator, D5-like
NC_005841_7439_8146_-			COG4712		phrog_1097	VOG07476	PHROG:phrog_1097	235	4e-138	450.6		Erf-like ssDNA annealing protein
NC_005841_8445_8624_-					phrog_550	VOG02078	PHROG:phrog_550	59	1.2e-34	110.1		CIII anti-termination
NC_005841_8688_9002_-					phrog_1510	VOG10018	PHROG:phrog_1510	104	4.2e-63	202.0		superinfection exclusion
NC_005841_9071_9217_-												Hypothetical
NC_005841_9278_9565_-												Hypothetical
NC_005841_9599_10243_-												Hypothetical
NC_005841_10327_10521_-					phrog_1055	VOG11900	PHROG:phrog_1055	50	1.1e-33	106.5		restriction alleviation ral
NC_005841_10735_11322_+					phrog_1301	VOG10968	VOG:VOG10968	195	3.4e-132	429.6		sp|P38396|SIEB_BPP22 Superinfection exclusion protein B
NC_005841_11335_11637_-					phrog_271	VOG01417	PHROG:phrog_271	100	9.9e-47	151.1		anti-termination protein N-like
NC_005841_11663_11854_+												Hypothetical
NC_005841_12002_12205_+					phrog_3946	VOG29691	VOG:VOG29691	67	7.9e-50	158.7		REFSEQ hypothetical protein
NC_005841_12244_13287_-					phrog_2384	VOG09565	VOG:VOG09565	347	3.7e-145	474.8		REFSEQ P63C domain-containing protein
NC_005841_13341_13472_-												Hypothetical
NC_005841_13488_14213_-		K01356	COG2932		phrog_4	VOG00002, VOG03747	PHROG:phrog_4	241	4.8e-68	221.2		transcriptional repressor
NC_005841_14288_14503_+		K22302	COG4197		phrog_35	VOG00194	COG:COG4197	71	5.5e-28	90.1		YdaS; 
NC_005841_14614_14895_+					phrog_191		PHROG:phrog_191	93	6.5e-40	127.4		CII-like transcriptional activator
NC_005841_14930_15091_+												Hypothetical
NC_005841_15078_15899_+					phrog_345	VOG04635	PHROG:phrog_345	273	3.3e-99	324.2		replication initiation O-like
NC_005841_15896_17272_+		K02314	COG0305		phrog_19	VOG00297	PHROG:phrog_19	458	3e-132	433.3		DnaB-like replicative helicase
NC_005841_17269_17538_+					phrog_2239	VOG11941	VOG:VOG11941	89	1.6e-65	209.1		REFSEQ hypothetical protein
NC_005841_17612_18049_+					phrog_72	VOG00692	PHROG:phrog_72	145	8.5e-63	203.2		NinB/ Orf homologous recombination mediator
NC_005841_18186_18362_+					phrog_32968	VOG07480	VOG:VOG07480	58	2.2e-35	112.5		sp|P03768|NINE_LAMBD Protein ninE
NC_005841_18365_18706_+												Hypothetical
NC_005841_18868_19479_+					phrog_171	VOG00093	PHROG:phrog_171	203	2e-99	323.3		NinG/ Rap DNA junction specific endonuclease
NC_005841_19476_19700_+												Hypothetical
NC_005841_19881_20060_+												Hypothetical
NC_005841_20057_20830_+					phrog_127	VOG02422	VOG:VOG02422	257	3.6e-115	375.7		sp|P76161|REQ2_ECOLI Prophage antitermination protein Q homolog QuuQ
NC_005841_20943_21176_+												Hypothetical
NC_005841_21261_21464_+					phrog_20	VOG01566	PHROG:phrog_20	67	1.4e-26	84.1		holin
NC_005841_21436_21939_+	K01185	K01185	COG3772	GH24	phrog_7	VOG00595	PHROG:phrog_7	167	1.6e-71	231.7		endolysin
NC_005841_21936_22403_+		K14744			phrog_13	VOG02030	PHROG:phrog_13	155	5.2e-78	252.5		Rz-like spanin
NC_005841_22616_23146_+					phrog_129	VOG01639	PHROG:phrog_129	176	2.9e-56	182.7		transcriptional regulator
NC_005841_23255_23611_+					phrog_571	VOG10972	VOG:VOG10972	118	3.3e-72	232.0		sp|P57018|Y9K0_BPP22 Uncharacterized 9.0 kDa protein in gp15-gp3 intergenic region
NC_005841_23615_24004_+												Hypothetical
NC_005841_24004_24408_+					phrog_3018	VOG10973	VOG:VOG10973	134	3.1e-93	301.0		sp|Q8HAE6|DECO_BPST6 Decoration protein
