	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000547.1_1	QGNH01000547.1	QGNH01000547.1	1	2	67	1	E																	0	False	TF
QGNH01000547.1_2	QGNH01000547.1	QGNH01000547.1	2	238	552	1	D									MmeI, C-terminal domain [PF20467.1]								0	False	TF
QGNH01000547.1_3	QGNH01000547.1	QGNH01000547.1	3	561	1013	-1	D									SnoaL-like polyketide cyclase [PF07366.15]; SnoaL-like domain [PF12680.10]								0	False	TF
QGNH01000547.1_4	QGNH01000547.1	QGNH01000547.1	4	1217	3736	1	D									NB-ARC domain [PF00931.25]; MalT-like TPR region [PF17874.4]; AAA domain [PF13401.9]; Helix-turn-helix domain [PF12844.10]; Tetratricopeptide repeat [PF13424.9]; Helix-turn-helix domain [PF13560.9]								0	False	TF
QGNH01000547.1_5	QGNH01000547.1	QGNH01000547.1	5	3818	5311	-1	D									Transposase IS66 family [PF03050.17]; Family of unknown function (DUF6444) [PF20042.2]								0	True	TF
QGNH01000547.1_6	QGNH01000547.1	QGNH01000547.1	6	5567	6280	1	E																	0	False	T
QGNH01000547.1_7	QGNH01000547.1	QGNH01000547.1	7	6848	8092	1	D									Aminotransferase class-V [PF00266.22]; DegT/DnrJ/EryC1/StrS aminotransferase family [PF01041.20]; Aminotransferase class I and II [PF00155.24]								0	False	MKT
QGNH01000547.1_8	QGNH01000547.1	QGNH01000547.1	8	8124	8573	-1	D									Nucleotidyl transferase of unknown function (DUF2204) [PF09970.12]; Nucleotidyltransferase of unknown function (DUF6036) [PF19502.2]								0	False	T
QGNH01000547.1_9	QGNH01000547.1	QGNH01000547.1	9	9800	10252	1	D									Bacteriophage holin of superfamily 6 (Holin_LLH) [PF09682.13]								0	False	T
QGNH01000547.1_10	QGNH01000547.1	QGNH01000547.1	10	10258	10458	1	E																	0	False	T
QGNH01000547.1_11	QGNH01000547.1	QGNH01000547.1	11	10477	11076	1	E																	0	False	T
QGNH01000547.1_12	QGNH01000547.1	QGNH01000547.1	12	11124	12149	1	E																	0	False	T
QGNH01000547.1_13	QGNH01000547.1	QGNH01000547.1	13	12196	12795	1	C	K07474	phage terminase small subunit	YP_009797274.1	YP_009797274.1 terminase small subunit [Faecalibacterium phage FP_Lugh]	False	0.29	64.0	1.734e-10	Terminase small subunit [PF03592.19]					VOG01634	sp|P68928|TERS_BPSF6 Terminase small subunit; Xr	Xr	0	False	VT
QGNH01000547.1_14	QGNH01000547.1	QGNH01000547.1	14	12776	13909	1	D			YP_001468054.1	YP_001468054.1 phage terminase large subunit [Thermus phage P74-26]	False	0.225	116.0	2.495e-26	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	T
