	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001398.1_1	QGNH01001398.1	QGNH01001398.1	1	1	729	-1	E													0	False	F
QGNH01001398.1_2	QGNH01001398.1	QGNH01001398.1	2	726	2246	-1	E													0	False	F
QGNH01001398.1_3	QGNH01001398.1	QGNH01001398.1	3	2246	3223	-1	E													0	False	F
QGNH01001398.1_4	QGNH01001398.1	QGNH01001398.1	4	3220	3375	-1	E													0	False	F
QGNH01001398.1_5	QGNH01001398.1	QGNH01001398.1	5	3375	3686	-1	E													0	False	F
QGNH01001398.1_6	QGNH01001398.1	QGNH01001398.1	6	3690	4460	-1	E													0	False	F
QGNH01001398.1_7	QGNH01001398.1	QGNH01001398.1	7	4479	4811	-1	D			YP_009293074.1	YP_009293074.1 putative ammonia monooxygenase [Erwinia phage vB_EamM_Huxley]	False	0.46	87.0	9.075e-20	Family of unknown function (DUF6527) [PF20137.2]	VOG09989	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001398.1_8	QGNH01001398.1	QGNH01001398.1	8	4808	5065	-1	E													0	False	F
QGNH01001398.1_9	QGNH01001398.1	QGNH01001398.1	9	5065	5160	-1	E													0	False	
QGNH01001398.1_10	QGNH01001398.1	QGNH01001398.1	10	5157	5861	-1	E													0	False	
QGNH01001398.1_11	QGNH01001398.1	QGNH01001398.1	11	5858	6091	-1	E													0	False	
QGNH01001398.1_12	QGNH01001398.1	QGNH01001398.1	12	6093	6830	-1	D			YP_010668100.1	YP_010668100.1 head protein [Burkholderia phage Magia]	False	0.635	269.0	1.718e-80	Phage Mu protein F like protein [PF04233.17]				0	False	
QGNH01001398.1_13	QGNH01001398.1	QGNH01001398.1	13	6824	8071	-1	E													0	False	
QGNH01001398.1_14	QGNH01001398.1	QGNH01001398.1	14	8083	8784	-1	E			YP_009600812.1	YP_009600812.1 head protein [Sphingobium phage Lacusarx]	False	0.497	109.0	2.563e-25					0	False	
QGNH01001398.1_15	QGNH01001398.1	QGNH01001398.1	15	8933	9202	1	E													0	False	
QGNH01001398.1_16	QGNH01001398.1	QGNH01001398.1	16	9107	10270	-1	C	K09961	uncharacterized protein	YP_010668099.1	YP_010668099.1 portal protein [Burkholderia phage Magia]	True	0.588	375.0	1.721e-114	Protein of unknown function (DUF1073) [PF06381.14]	VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	
QGNH01001398.1_17	QGNH01001398.1	QGNH01001398.1	17	10296	11792	-1	E			YP_010668098.1	YP_010668098.1 terminase large subunit [Burkholderia phage Magia]	True	0.733	736.0	4.754e-237		VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	V
QGNH01001398.1_18	QGNH01001398.1	QGNH01001398.1	18	11883	12218	-1	E			YP_010738395.1	YP_010738395.1 putative terminase small subunit [Xanthomonas phage vB_Xar_IVIA-DoCa5]	False	0.343	71.0	2.929e-14		VOG02108	REFSEQ terminase small subunit; Xu	Xu	0	False	
QGNH01001398.1_19	QGNH01001398.1	QGNH01001398.1	19	12486	12959	-1	E													0	False	
QGNH01001398.1_20	QGNH01001398.1	QGNH01001398.1	20	12956	13468	-1	E													0	False	
QGNH01001398.1_21	QGNH01001398.1	QGNH01001398.1	21	13767	14129	1	E			YP_009793934.1	YP_009793934.1 DNA helicase [Bordetella phage CN2]	False	0.45	78.0	1.432e-16					0	False	
QGNH01001398.1_22	QGNH01001398.1	QGNH01001398.1	22	14126	15409	1	D			YP_001595825.1	YP_001595825.1 DNA helicase [Pseudomonas virus Yua]	False	0.267	162.0	6.331e-41	SNF2-related domain [PF00176.26]				0	False	
QGNH01001398.1_23	QGNH01001398.1	QGNH01001398.1	23	15411	15617	1	C	K03563	carbon storage regulator							Global regulator protein family [PF02599.19]				0	False	
QGNH01001398.1_24	QGNH01001398.1	QGNH01001398.1	24	15604	16182	1	E			YP_009823612.1	YP_009823612.1 hypothetical protein HOV52_gp059 [Escherichia phage vB_EcoM_WFC]	False	0.292	78.0	1.689e-15		VOG01422	REFSEQ hypothetical protein; Xu	Xu	0	False	
