locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_020838_2_247_-												Hypothetical
NC_020838_274_429_+												Hypothetical
NC_020838_683_1033_-						VOG36713	VOG:VOG36713	116	1.8e-82	267.8		REFSEQ hypothetical protein
NC_020838_1302_1463_-												Hypothetical
NC_020838_1486_1833_-					phrog_8716	VOG00330	PHROG:phrog_8716	115	3.1e-40	129.1		tail fiber protein
NC_020838_1842_2555_-					phrog_863	VOG00156	PHROG:phrog_863	237	1.2e-55	180.4		tail fiber assembly
NC_020838_2577_3173_-												Hypothetical
NC_020838_3176_3427_-					phrog_6228	VOG04663	VOG:VOG04663	83	6e-44	139.9		REFSEQ hypothetical protein
NC_020838_3483_8159_-												Hypothetical
NC_020838_8190_12125_-					phrog_6651	VOG01703	PHROG:phrog_6651	1311	0	1501.5		internal virion protein
NC_020838_12155_14869_-												Hypothetical
NC_020838_14886_15602_-												Hypothetical
NC_020838_15689_15883_+												Hypothetical
NC_020838_16018_18963_-					phrog_457, phrog_457	VOG02059, VOG02059	PHROG:phrog_457	967	3.7e-194	580.7		tail protein
NC_020838_18960_19601_-					phrog_446	VOG02047	PHROG:phrog_446	204	4.3e-69	223.7		tail protein
NC_020838_19634_20779_-					phrog_267	VOG00529	VOG:VOG00529	381	1.8e-85	279.0		sp|P19727|CAPSB_BPT7 Minor capsid protein
NC_020838_20955_21194_-												Hypothetical
NC_020838_21279_21419_-												Hypothetical
NC_020838_21422_22498_-		K02703	COG5716		phrog_182	VOG04395	KEGG:K02703	358	1e-244	805.8	1.10.3.9	psbA; photosystem II P680 reaction center D1 protein
NC_020838_22548_23060_-					phrog_417, phrog_16028	VOG02277, VOG02316	VOG:VOG02277	170	6.5e-43	137.2		REFSEQ hypothetical protein
NC_020838_23061_23363_-												Hypothetical
NC_020838_23560_24348_-					phrog_1052	VOG36705	PHROG:phrog_1052	262	1.6e-66	216.3		head assembly
NC_020838_24352_25749_-					phrog_449	VOG00516	PHROG:phrog_449	465	2.2e-157	516.1		head-tail adaptor
NC_020838_25920_26255_-												Hypothetical
NC_020838_26258_26404_-												Hypothetical
NC_020838_26418_27134_-					phrog_6799	VOG14610	VOG:VOG14610	231	2.9e-137	447.1		REFSEQ ribonucleotide reductase class Ia beta subunit
NC_020838_27131_28495_-	K00525	K00525	COG0209		phrog_367	VOG00122, VOG00122	PHROG:phrog_367	420	1.8e-90	293.4		ribonucleotide reductase
NC_020838_28495_28863_-			COG4696		phrog_671	VOG00248	PHROG:phrog_671	122	8.9e-42	134.4		nucleotide pyrophosphohydrolase
NC_020838_29192_29608_-		K21526, K23786	COG0258		phrog_107	VOG07202	VOG:VOG07202	138	1.2e-37	121.6		sp|P13319|RNH_BPT4 Ribonuclease H
NC_020838_29644_29922_-		K21526					KEGG:K21526	82	1.8e-10	31.9	3.1.11.3	Gp6; exonuclease
NC_020838_29922_30824_-		K21238	COG0749		phrog_15971	VOG00075	PHROG:phrog_15971	300	7.1e-105	342.5		DNA polymerase I
NC_020838_30962_31117_-												Hypothetical
NC_020838_31157_31672_-		K21238			phrog_17	VOG00075	KEGG:K21238	171	2.5e-38	121.6	2.7.7.7	Gp5; T7virus DNA-directed DNA polymerase
NC_020838_31877_33106_-		K21502	COG0305, COG0358		phrog_239	VOG04360	KEGG:K21502	409	2.3e-160	526.3	2.7.7.- 3.6.4.12	Gp4; DNA primase/helicase
NC_020838_33159_33404_-						VOG26929	VOG:VOG26929	81	1.4e-18	58.2		REFSEQ hypothetical protein
NC_020838_33422_33577_-												Hypothetical
NC_020838_33603_33983_-		K21525			phrog_945	VOG00381	KEGG:K21525	126	1.4e-44	142.9	3.1.21.2	Gp3; endonuclease I
NC_020838_34165_34731_-					phrog_112	VOG00262	VOG:VOG00262	158	6.5e-33	106.1		sp|P20313|SSB_BPT3 Single-stranded DNA-binding protein
NC_020838_34731_37070_-		K10908	COG5108		phrog_414	VOG00796	VOG:VOG00796	779	5e-230	757.4		sp|P00573|RPOL_BPT7 T7 RNA polymerase
NC_020838_37198_37518_-												Hypothetical
NC_020838_37508_37669_-												Hypothetical
NC_020838_37638_37856_-												Hypothetical
NC_020838_37961_38116_-												Hypothetical
NC_020838_38244_38429_-												Hypothetical
NC_020838_38595_38876_-												Hypothetical
NC_020838_38946_39266_-					phrog_2543	VOG07750	VOG:VOG07750	106	9.9e-35	111.0		REFSEQ hypothetical protein
NC_020838_39339_39722_-												Hypothetical
NC_020838_40348_41022_-	K03465	K03465	COG1351		phrog_85	VOG03899	VOG:VOG03899	218	1.3e-81	267.3		sp|Q05259|THYX_BPML5 Probable flavin-dependent thymidylate synthase
NC_020838_41129_42859_-			COG5410		phrog_38	VOG00331	VOG:VOG00331	576	2.3e-144	474.5		sp|P10310|TERL_BPT3 Terminase, large subunit
NC_020838_42863_43678_-												Hypothetical
NC_020838_44004_44261_-												Hypothetical
NC_020838_44471_45121_-					phrog_1755, phrog_848	VOG04794, VOG04794	VOG:VOG04794	216	2.4e-64	107.1		REFSEQ hypothetical protein
NC_020838_45463_45726_-					phrog_9426	VOG24007	VOG:VOG24007	88	1.5e-28	91.0		REFSEQ hypothetical protein
