locus_tag	ftype	length_bp	gene	EC_number	COG	product
PNKGIFEJ_00001	CDS	135				hypothetical protein
PNKGIFEJ_00002	CDS	273				hypothetical protein
PNKGIFEJ_00003	CDS	621				hypothetical protein
PNKGIFEJ_00004	CDS	327				hypothetical protein
PNKGIFEJ_00005	CDS	231				hypothetical protein
PNKGIFEJ_00006	CDS	357				hypothetical protein
PNKGIFEJ_00007	CDS	1875				hypothetical protein
PNKGIFEJ_00008	CDS	609				hypothetical protein
PNKGIFEJ_00009	CDS	528				hypothetical protein
PNKGIFEJ_00010	CDS	423				hypothetical protein
PNKGIFEJ_00011	CDS	567				hypothetical protein
PNKGIFEJ_00012	CDS	579				hypothetical protein
PNKGIFEJ_00013	CDS	363				hypothetical protein
PNKGIFEJ_00014	CDS	294				putative protein 114
PNKGIFEJ_00015	CDS	183				hypothetical protein
PNKGIFEJ_00016	CDS	375				hypothetical protein
PNKGIFEJ_00017	CDS	513				hypothetical protein
PNKGIFEJ_00018	CDS	786				hypothetical protein
PNKGIFEJ_00019	CDS	153				hypothetical protein
PNKGIFEJ_00020	CDS	603				hypothetical protein
PNKGIFEJ_00021	CDS	657				hypothetical protein
PNKGIFEJ_00022	CDS	489				hypothetical protein
PNKGIFEJ_00023	CDS	276				hypothetical protein
PNKGIFEJ_00024	CDS	993				hypothetical protein
PNKGIFEJ_00025	CDS	327				hypothetical protein
PNKGIFEJ_00026	CDS	792				hypothetical protein
PNKGIFEJ_00027	CDS	537				hypothetical protein
PNKGIFEJ_00028	CDS	216				hypothetical protein
PNKGIFEJ_00029	CDS	414				hypothetical protein
PNKGIFEJ_00030	CDS	642				hypothetical protein
PNKGIFEJ_00031	CDS	651				hypothetical protein
PNKGIFEJ_00032	CDS	1071				hypothetical protein
PNKGIFEJ_00033	CDS	651				hypothetical protein
PNKGIFEJ_00034	CDS	1590				hypothetical protein
PNKGIFEJ_00035	CDS	915				hypothetical protein
PNKGIFEJ_00036	CDS	1032				hypothetical protein
PNKGIFEJ_00037	CDS	714				hypothetical protein
PNKGIFEJ_00038	CDS	360				hypothetical protein
PNKGIFEJ_00039	CDS	270				hypothetical protein
PNKGIFEJ_00040	CDS	207				hypothetical protein
PNKGIFEJ_00041	CDS	300				hypothetical protein
PNKGIFEJ_00042	CDS	300				hypothetical protein
PNKGIFEJ_00043	CDS	417				hypothetical protein
PNKGIFEJ_00044	CDS	315				hypothetical protein
PNKGIFEJ_00045	CDS	327				hypothetical protein
PNKGIFEJ_00046	CDS	372				hypothetical protein
PNKGIFEJ_00047	CDS	828				hypothetical protein
PNKGIFEJ_00048	CDS	903				hypothetical protein
PNKGIFEJ_00049	CDS	252				hypothetical protein
PNKGIFEJ_00050	CDS	666				hypothetical protein
