locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_028837_1			COG3747		phrog_361	VOG00738	PHROG:phrog_361	105	1.8e-38	123.4		terminase small subunit
NC_028837_2			COG4626		phrog_9	VOG07294	PHROG:phrog_9	575	2.9e-189	622.1		terminase large subunit
NC_028837_3			COG4695		phrog_12	VOG00344	PHROG:phrog_12	412	1.6e-105	345.2		portal protein
NC_028837_4		K01358	COG0740		phrog_94	VOG07465	PHROG:phrog_94	252	1.2e-87	285.7		head maturation protease
NC_028837_5			COG4653		phrog_10	VOG00134	PHROG:phrog_10	377	1.3e-52	171.4		major head protein
NC_028837_6					phrog_40	VOG00201	VOG:VOG00201	88	3.2e-23	73.8		REFSEQ head-tail adaptor Ad1
NC_028837_7			COG5614		phrog_25	VOG00080	COG:COG5614	106	1.6e-42	136.4		:
NC_028837_8					phrog_5	VOG00130	PHROG:phrog_5	143	8.6e-20	63.2		tail completion or Neck1 protein
NC_028837_9					phrog_176	VOG00447	PHROG:phrog_176	132	3.2e-32	102.9		tail terminator
NC_028837_10			COG5437		phrog_1407	VOG00541	PHROG:phrog_1407	146	6.9e-59	190.8		major tail protein
NC_028837_11												Hypothetical
NC_028837_12												Hypothetical
NC_028837_13			COG5280		phrog_1272	VOG00774, VOG03153	PHROG:phrog_1272	879	8.2e-187	614.6		tail length tape measure protein
NC_028837_14			COG4722		phrog_33	VOG08022	PHROG:phrog_33	284	2.5e-43	140.7		distal tail protein Dit
NC_028837_15					phrog_538	VOG04468	PHROG:phrog_538	373	8.3e-137	448.0		minor tail protein
NC_028837_16					phrog_5339	VOG03837	PHROG:phrog_5339	358	1.9e-180	591.9		virion structural protein
NC_028837_17					phrog_6220	VOG15489	VOG:VOG15489	113	2.1e-77	248.4		REFSEQ hypothetical protein
NC_028837_18					phrog_134	VOG03667	VOG:VOG03667	54	8.1e-34	107.3		REFSEQ hypothetical protein
NC_028837_19					phrog_2429	VOG00979	PHROG:phrog_2429	81	2.9e-37	118.6		involved in bacteriocin production or immunity
NC_028837_20		K01447	COG5632		phrog_3088	VOG02455	PHROG:phrog_3088	224	1.2e-111	363.8		amidase
NC_028837_21					phrog_1299	VOG00408	PHROG:phrog_1299	81	6.4e-29	91.7		holin
NC_028837_22												Hypothetical
NC_028837_23					phrog_15561	VOG18642	PHROG:phrog_15561	91	4.1e-62	201.4		peptidase
NC_028837_24												Hypothetical
NC_028837_25		K07497	COG2801		phrog_157	VOG00376	COG:COG2801	240	3.9e-82	268.5		Tra5:
NC_028837_26		K07483	COG2963, COG2963		phrog_151	VOG00259	PHROG:phrog_151	228	8.5e-70	226.8		transposase
NC_028837_27												Hypothetical
NC_028837_28					phrog_8263	VOG18644	VOG:VOG18644	183	1.1e-95	310.4		REFSEQ hypothetical protein
NC_028837_29												Hypothetical
NC_028837_30		K07497	COG2801		phrog_157	VOG00376	PHROG:phrog_157	230	3.2e-73	238.3		transposase
NC_028837_31		K07483	COG2963		phrog_151	VOG00259	PHROG:phrog_151	94	2.3e-26	84.6		transposase
NC_028837_32					phrog_33133	VOG28781	PHROG:phrog_33133	108	7e-78	249.8		anti-repressor
NC_028837_33		K07729	COG1476		phrog_8	VOG00002	PHROG:phrog_8	81	1.5e-21	69.1		transcriptional regulator
NC_028837_34			COG3655		phrog_925	VOG00002	PHROG:phrog_925	86	8.1e-22	68.3		HTH DNA binding protein
NC_028837_35												Hypothetical
NC_028837_36			COG3646		phrog_373	VOG00448, VOG18638	PHROG:phrog_373	247	1e-79	259.5		anti-repressor
NC_028837_37												Hypothetical
NC_028837_38												Hypothetical
NC_028837_39												Hypothetical
NC_028837_40		K07741	COG3645		phrog_130	VOG01289	PHROG:phrog_130	253	3e-95	310.9		anti-repressor Ant
NC_028837_41												Hypothetical
NC_028837_42												Hypothetical
NC_028837_43					phrog_8288	VOG15495	VOG:VOG15495	97	6.2e-67	213.6		REFSEQ hypothetical protein
NC_028837_44												Hypothetical
NC_028837_45												Hypothetical
NC_028837_46		K07455	COG3723		phrog_2780	VOG08192	PHROG:phrog_2780	301	5.4e-113	369.6		RecT-like ssDNA annealing protein
NC_028837_47		K06167	COG1235		phrog_392	VOG01663	PHROG:phrog_392	253	1.3e-70	229.7		metal-dependent hydrolase
NC_028837_48					phrog_7503	VOG15497	VOG:VOG15497	105	1.9e-75	241.7		REFSEQ hypothetical protein
NC_028837_49					phrog_2514	VOG27076	PHROG:phrog_2514	277	2.2e-84	272.6		DnaD-like helicase loader
NC_028837_50		K02314	COG0305		phrog_19	VOG00297	VOG:VOG00297	441	2.2e-126	414.8		sp|Q8X5V3|DNAB_ECO57 Replicative DNA helicase
NC_028837_51					phrog_6868	VOG15496	VOG:VOG15496	102	3.1e-72	231.4		REFSEQ hypothetical protein
NC_028837_52	K00558	K00558	COG0270		phrog_363	VOG00281	PHROG:phrog_363	346	1.2e-74	241.7		DNA methyltransferase
NC_028837_53												Hypothetical
NC_028837_54		K01159	COG0817		phrog_159	VOG00053	PHROG:phrog_159	197	1.1e-48	157.2		RuvC-like Holliday junction resolvase
NC_028837_55					phrog_5494	VOG15503	VOG:VOG15503	153	3.1e-104	337.1		REFSEQ hypothetical protein
NC_028837_56					phrog_248	VOG00939	PHROG:phrog_248	153	2.7e-39	126.7		transcriptional activator
NC_028837_57												Hypothetical
