	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001683.1_1	QGNH01001683.1	QGNH01001683.1	1	3	65	-1	E											0	False	F
QGNH01001683.1_2	QGNH01001683.1	QGNH01001683.1	2	136	312	-1	E											0	False	F
QGNH01001683.1_3	QGNH01001683.1	QGNH01001683.1	3	479	715	-1	E											0	False	F
QGNH01001683.1_4	QGNH01001683.1	QGNH01001683.1	4	1777	2382	1	E											0	False	F
QGNH01001683.1_5	QGNH01001683.1	QGNH01001683.1	5	2508	3161	1	E											0	False	F
QGNH01001683.1_6	QGNH01001683.1	QGNH01001683.1	6	3128	3355	1	E											0	False	F
QGNH01001683.1_7	QGNH01001683.1	QGNH01001683.1	7	3365	4228	1	E											0	False	F
QGNH01001683.1_8	QGNH01001683.1	QGNH01001683.1	8	4231	4572	1	E											0	False	F
QGNH01001683.1_9	QGNH01001683.1	QGNH01001683.1	9	4585	5031	1	E											0	False	F
QGNH01001683.1_10	QGNH01001683.1	QGNH01001683.1	10	5323	5676	1	E											0	False	
QGNH01001683.1_11	QGNH01001683.1	QGNH01001683.1	11	5673	7607	1	E	YP_009600653.1	YP_009600653.1 UNVERIFIED: large terminase subunit [Proteus phage VB_PmiS-Isfahan]	False	0.277	111.0	1.018e-23		VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xh;Xr	0	False	V
QGNH01001683.1_12	QGNH01001683.1	QGNH01001683.1	12	7604	9442	1	E											0	False	F
QGNH01001683.1_13	QGNH01001683.1	QGNH01001683.1	13	9455	9787	1	E											0	False	F
QGNH01001683.1_14	QGNH01001683.1	QGNH01001683.1	14	9790	9978	1	E											0	False	F
QGNH01001683.1_15	QGNH01001683.1	QGNH01001683.1	15	9962	10144	1	E											0	False	F
QGNH01001683.1_16	QGNH01001683.1	QGNH01001683.1	16	10161	10496	1	D							Zinc ribbon domain [PF09723.13]				0	False	F
QGNH01001683.1_17	QGNH01001683.1	QGNH01001683.1	17	10572	11666	1	E											0	False	F
QGNH01001683.1_18	QGNH01001683.1	QGNH01001683.1	18	11682	12803	1	E											0	False	F
QGNH01001683.1_19	QGNH01001683.1	QGNH01001683.1	19	13043	13285	1	D	YP_010649483.1	YP_010649483.1 endonuclease VII [Arthrobacter phage MargaretKali]	False	0.502	71.0	7.673e-15	Recombination endonuclease VII [PF02945.18]	VOG00650	sp|O64250|VG59_BPMD2 Gene 59 protein; Xu	Xu	0	False	F
