	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000316.1_1	QGNH01000316.1	QGNH01000316.1	1	253	726	1	E																	0	False	F
QGNH01000316.1_2	QGNH01000316.1	QGNH01000316.1	2	773	1189	1	E																	0	False	F
QGNH01000316.1_3	QGNH01000316.1	QGNH01000316.1	3	1409	3436	1	E			YP_008125994.1	YP_008125994.1 hypothetical protein M610_gp023 [Alteromonas phage vB_AmaP_AD45-P1]	False	0.23	112.0	6.591e-24						VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01000316.1_4	QGNH01000316.1	QGNH01000316.1	4	3426	5639	1	E																	0	False	F
QGNH01000316.1_5	QGNH01000316.1	QGNH01000316.1	5	5632	6540	1	C	K01185	lysozyme [EC:3.2.1.17]	YP_009187437.1	YP_009187437.1 endolysin [Pseudomonas phage YMC11/02/R656]	False	0.428	94.0	1.59e-19	Phage lysozyme [PF00959.22]	GH24	GH24 lysozyme (EC 3.2.1.17)	3.2.1.17	GH24.hmm				0	False	
QGNH01000316.1_6	QGNH01000316.1	QGNH01000316.1	6	6650	7012	1	E																	0	False	
QGNH01000316.1_7	QGNH01000316.1	QGNH01000316.1	7	6999	7769	1	E																	0	False	
QGNH01000316.1_8	QGNH01000316.1	QGNH01000316.1	8	7802	8797	1	D									Protein of unknown function (DUF4043) [PF13252.9]					VOG08005	sp|A0A0H5AXT3|CAPSD_BPK21 Major capsid protein; Xs	Xs	0	False	VF
QGNH01000316.1_9	QGNH01000316.1	QGNH01000316.1	9	8760	9155	1	E																	0	False	F
QGNH01000316.1_10	QGNH01000316.1	QGNH01000316.1	10	9210	9761	1	E																	0	False	F
QGNH01000316.1_11	QGNH01000316.1	QGNH01000316.1	11	9758	10237	1	E																	0	False	F
QGNH01000316.1_12	QGNH01000316.1	QGNH01000316.1	12	10209	10916	1	E																	0	False	F
QGNH01000316.1_13	QGNH01000316.1	QGNH01000316.1	13	10920	12941	1	E																	0	False	F
