	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000395.1_1	QGNH01000395.1	QGNH01000395.1	1	50	3274	-1	D																Protein of unknown function (DUF1565) [PF07602.14]				0	False	F
QGNH01000395.1_2	QGNH01000395.1	QGNH01000395.1	2	3275	3832	-1	D			YP_009174847.1	YP_009174847.1 long tail fiber protein distal subunit [Yellowstone lake phycodnavirus 1]	False	0.329	72.0	2.64e-13								Chaperone of endosialidase [PF13884.9]				0	False	F
QGNH01000395.1_3	QGNH01000395.1	QGNH01000395.1	3	3829	5805	-1	E																				0	False	F
QGNH01000395.1_4	QGNH01000395.1	QGNH01000395.1	4	5807	7405	-1	E																				0	False	
QGNH01000395.1_5	QGNH01000395.1	QGNH01000395.1	5	7442	7672	-1	E																				0	False	
QGNH01000395.1_6	QGNH01000395.1	QGNH01000395.1	6	7738	8028	-1	E																				0	False	
QGNH01000395.1_7	QGNH01000395.1	QGNH01000395.1	7	8132	8611	-1	D																Phage tail tube protein [PF06199.14]				0	False	
QGNH01000395.1_8	QGNH01000395.1	QGNH01000395.1	8	8674	9054	-1	E																				0	False	
QGNH01000395.1_9	QGNH01000395.1	QGNH01000395.1	9	9020	9385	-1	C	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	YP_009198005.1	YP_009198005.1 HNH endonuclease [Paenibacillus phage Diva]	False	0.37	61.0	1.139e-10								HNH endonuclease [PF01844.26]				1	False	
QGNH01000395.1_10	QGNH01000395.1	QGNH01000395.1	10	9369	9887	-1	E																				0	False	
QGNH01000395.1_11	QGNH01000395.1	QGNH01000395.1	11	9888	10214	-1	D																Phage head-tail joining protein [PF05521.14]				0	False	
QGNH01000395.1_12	QGNH01000395.1	QGNH01000395.1	12	10219	10548	-1	D																Phage gp6-like head-tail connector protein [PF05135.16]	VOG00201	REFSEQ head-tail adaptor Ad1; Xu	Xu	0	False	
QGNH01000395.1_13	QGNH01000395.1	QGNH01000395.1	13	10641	11900	-1	E			YP_009284269.1	YP_009284269.1 major head protein [Enterobacter phage Arya]	False	0.235	106.0	7.687e-23									VOG02241	sp|B0ZSF3|CAPSD_BPHA1 Major capsid protein; XhXs	Xs;Xh	0	False	V
QGNH01000395.1_14	QGNH01000395.1	QGNH01000395.1	14	11962	12591	-1	C	K06904	uncharacterized protein	YP_009200916.1	YP_009200916.1 head maturation protease [Enterococcus phage IME-EFm5]	False	0.335	100.0	1.118e-22	MER0306579	S78	MER0306579 - family S78 unassigned peptidases (Lactobacillus jensenii) [S78.UPW]#S78#{peptidase unit: 23-177}~source ZP_05864922~	False	95.0	1.167e-20	0.365	Caudovirus prohead serine protease [PF04586.20]	VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xs;Xh	0	False	VP
QGNH01000395.1_15	QGNH01000395.1	QGNH01000395.1	15	12578	13930	-1	D			YP_009218065.1	YP_009218065.1 portal protein (endogenous virus) [Clostridium phage phiCT19406C]	False	0.278	158.0	1.592e-39								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xp;Xr;Xh;Xs	0	False	V
QGNH01000395.1_16	QGNH01000395.1	QGNH01000395.1	16	13969	15615	-1	D			YP_001285808.1	YP_001285808.1 terminase large subunit [Geobacillus virus E2]	False	0.267	201.0	6.806e-53								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01000395.1_17	QGNH01000395.1	QGNH01000395.1	17	15622	15906	-1	E																				0	False	
QGNH01000395.1_18	QGNH01000395.1	QGNH01000395.1	18	16014	16670	-1	E																				0	False	
QGNH01000395.1_19	QGNH01000395.1	QGNH01000395.1	19	16670	16954	-1	E																				0	False	
QGNH01000395.1_20	QGNH01000395.1	QGNH01000395.1	20	16951	17199	-1	E																				0	False	F
QGNH01000395.1_21	QGNH01000395.1	QGNH01000395.1	21	17406	17699	-1	E																				0	False	F
QGNH01000395.1_22	QGNH01000395.1	QGNH01000395.1	22	17736	18404	-1	E																				0	False	F
QGNH01000395.1_23	QGNH01000395.1	QGNH01000395.1	23	18415	18873	-1	E			YP_009876653.1	YP_009876653.1 hypothetical protein HYP10_gp046 [Tenacibaculum phage pT24]	False	0.423	77.0	1.658e-15												0	False	F
QGNH01000395.1_24	QGNH01000395.1	QGNH01000395.1	24	19741	20007	1	E																				0	False	F
QGNH01000395.1_25	QGNH01000395.1	QGNH01000395.1	25	20111	20356	1	E																				0	False	F
QGNH01000395.1_26	QGNH01000395.1	QGNH01000395.1	26	20363	20506	1	E																				0	False	F
QGNH01000395.1_27	QGNH01000395.1	QGNH01000395.1	27	20487	20675	1	E																				0	False	F
QGNH01000395.1_28	QGNH01000395.1	QGNH01000395.1	28	20691	21047	1	E																				0	False	F
QGNH01000395.1_29	QGNH01000395.1	QGNH01000395.1	29	21191	21721	1	E																				1	False	F
QGNH01000395.1_30	QGNH01000395.1	QGNH01000395.1	30	21718	22098	1	E																				0	False	F
