	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001010.1_1	QGNH01001010.1	QGNH01001010.1	1	182	1042	1	D			YP_009230279.1	YP_009230279.1 methyltransferase [Acidianus tailed spindle virus]	False	0.28	68.0	2.246e-11	Methyltransferase FkbM domain [PF05050.15]; Met-10+ like-protein [PF02475.19]					VOG00316	REFSEQ methyltransferase; Xu	Xu	0	False	F
QGNH01001010.1_2	QGNH01001010.1	QGNH01001010.1	2	1290	2738	1	D									Dolichyl-phosphate-mannose-protein mannosyltransferase [PF13231.9]; Dolichyl-phosphate-mannose-protein mannosyltransferase [PF02366.21]	GT83	GT83 undecaprenyl phosphate-alpha-L-Ara4N: 4-amino-4-deoxy-beta-L-arabinosyltransferase (EC 2.4.2.43); dodecaprenyl phosphate-beta-galacturonic acid: lipopolysaccharide core alpha-galacturonosyl transferase (EC 2.4.1.-)	2.4.2.43	GT83.hmm				0	False	F
QGNH01001010.1_3	QGNH01001010.1	QGNH01001010.1	3	2745	3707	1	D			YP_009005262.1	YP_009005262.1 GtrB glycosyltransferase for O-antigen conversion [Oenococcus phage phiS13]	False	0.278	122.0	1.088e-28	Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]	GT2_Glycos_transf_2	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm	VOG10964	sp|O22007|GTRB_BPSF5 Bactoprenol glucosyl transferase; Xh	Xh	0	False	MFB
QGNH01001010.1_4	QGNH01001010.1	QGNH01001010.1	4	3719	4597	-1	D									Formyl transferase [PF00551.22]; Formyl transferase, C-terminal domain [PF02911.21]								0	False	MKFB
QGNH01001010.1_5	QGNH01001010.1	QGNH01001010.1	5	4825	5961	1	C	K02805	dTDP-4-amino-4,6-dideoxygalactose transaminase [EC:2.6.1.59]	YP_009174710.1	YP_009174710.1 aminotransferase [Yellowstone lake phycodnavirus 1]	False	0.242	84.0	5.713e-16	DegT/DnrJ/EryC1/StrS aminotransferase family [PF01041.20]; Aminotransferase class I and II [PF00155.24]; Orn/Lys/Arg decarboxylase, major domain [PF01276.23]					VOG01698	sp|Q5UPL1|YL136_MIMIV Uncharacterized protein L136; Xu	Xu	0	False	MKFB
QGNH01001010.1_6	QGNH01001010.1	QGNH01001010.1	6	6032	6994	1	C	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	YP_006383841.1	YP_006383841.1 GtrB glycosyltransferase for O-antigen conversion [Salmonella phage SPN9CC]	False	0.393	169.0	7.313e-45	Glycosyl transferase family 2 [PF00535.29]					VOG10964	sp|O22007|GTRB_BPSF5 Bactoprenol glucosyl transferase; Xh	Xh	0	False	F
QGNH01001010.1_7	QGNH01001010.1	QGNH01001010.1	7	6991	7185	1	E																	0	False	F
QGNH01001010.1_8	QGNH01001010.1	QGNH01001010.1	8	7138	7491	-1	C	K01520	dUTP diphosphatase [EC:3.6.1.23]	YP_010112031.1	YP_010112031.1 dUTPase [uncultured phage cr271_1]	False	0.556	129.0	3.4480000000000003e-34	dUTPase [PF00692.22]					VOG04854	sp|O68992|DUT_CHLTE Deoxyuridine 5'-triphosphate nucleotidohydrolase; Xr	Xr	0	False	VMF
QGNH01001010.1_9	QGNH01001010.1	QGNH01001010.1	9	7617	9017	1	D			YP_009217704.1	YP_009217704.1 thymidylate synthase [Microcystis phage MaMV-DC]	False	0.206	103.0	1.725e-21	Thymidylate synthase complementing protein [PF02511.18]					VOG27089	REFSEQ thymidylate synthase; Xu	Xu	0	False	F
QGNH01001010.1_10	QGNH01001010.1	QGNH01001010.1	10	9128	9715	1	E																	0	False	F
QGNH01001010.1_11	QGNH01001010.1	QGNH01001010.1	11	9723	10724	1	E																	0	False	F
QGNH01001010.1_12	QGNH01001010.1	QGNH01001010.1	12	10886	11269	1	D									TnsA-like endonuclease N terminal [PF08722.14]								0	False	F
QGNH01001010.1_13	QGNH01001010.1	QGNH01001010.1	13	11536	11646	1	E																	0	False	F
