	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001230.1_1	QGNH01001230.1	QGNH01001230.1	1	3	1499	-1	E													0	False	F
QGNH01001230.1_2	QGNH01001230.1	QGNH01001230.1	2	1496	1696	-1	E													0	False	F
QGNH01001230.1_3	QGNH01001230.1	QGNH01001230.1	3	1693	1881	-1	E													0	False	F
QGNH01001230.1_4	QGNH01001230.1	QGNH01001230.1	4	1878	2216	-1	D			YP_009101193.1	YP_009101193.1 hypothetical protein ST9NA_023 [Salmonella phage 9NA]	False	0.528	91.0	3.0520000000000002e-21	Family of unknown function (DUF6527) [PF20137.2]	VOG09989	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001230.1_5	QGNH01001230.1	QGNH01001230.1	5	2213	2419	-1	E													0	False	F
QGNH01001230.1_6	QGNH01001230.1	QGNH01001230.1	6	2416	2658	-1	E													0	False	F
QGNH01001230.1_7	QGNH01001230.1	QGNH01001230.1	7	2655	3107	-1	E													0	False	F
QGNH01001230.1_8	QGNH01001230.1	QGNH01001230.1	8	3076	3381	-1	E													0	False	F
QGNH01001230.1_9	QGNH01001230.1	QGNH01001230.1	9	3391	3777	-1	E			YP_010107221.1	YP_010107221.1 ABC transporter ATPase [Agrobacterium phage OLIVR5]	False	0.456	109.0	4.057e-27		VOG10743	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001230.1_10	QGNH01001230.1	QGNH01001230.1	10	3781	3990	-1	E													0	False	F
QGNH01001230.1_11	QGNH01001230.1	QGNH01001230.1	11	4012	4515	-1	E													0	False	F
QGNH01001230.1_12	QGNH01001230.1	QGNH01001230.1	12	4461	4610	-1	E													0	False	F
QGNH01001230.1_13	QGNH01001230.1	QGNH01001230.1	13	4607	5233	-1	E													0	False	F
QGNH01001230.1_14	QGNH01001230.1	QGNH01001230.1	14	5226	5432	-1	E													0	False	
QGNH01001230.1_15	QGNH01001230.1	QGNH01001230.1	15	5599	5832	-1	E													0	False	
QGNH01001230.1_16	QGNH01001230.1	QGNH01001230.1	16	5990	6178	-1	E													0	False	
QGNH01001230.1_17	QGNH01001230.1	QGNH01001230.1	17	6289	7149	-1	D									Papain family cysteine protease [PF00112.26]				0	False	
QGNH01001230.1_18	QGNH01001230.1	QGNH01001230.1	18	7146	7844	-1	E													0	False	
QGNH01001230.1_19	QGNH01001230.1	QGNH01001230.1	19	7934	8803	-1	E													0	False	
QGNH01001230.1_20	QGNH01001230.1	QGNH01001230.1	20	8911	10488	-1	D			YP_009598669.1	YP_009598669.1 putative exonuclease [Vibrio phage SSP002]	False	0.27	231.0	3.7270000000000003e-63	AAA domain [PF13476.9]; AAA domain [PF13514.9]	VOG00264	sp|P04522|EXO2_BPT4 Exonuclease subunit 2; XhXp	Xp;Xh	0	False	
QGNH01001230.1_21	QGNH01001230.1	QGNH01001230.1	21	10485	10721	-1	E													0	False	
QGNH01001230.1_22	QGNH01001230.1	QGNH01001230.1	22	10718	11614	-1	E			YP_009598668.1	YP_009598668.1 metallophosphoesterase [Vibrio phage SSP002]	False	0.32	149.0	4.948e-38		VOG00413	sp|P04521|EXO1_BPT4 Exonuclease subunit 1; Xp	Xp	0	False	
QGNH01001230.1_23	QGNH01001230.1	QGNH01001230.1	23	11619	12209	-1	E													0	False	
QGNH01001230.1_24	QGNH01001230.1	QGNH01001230.1	24	12209	13771	-1	C	K03553	recombination protein RecA	YP_009598665.1	YP_009598665.1 DNA recombination/repair protein RecA [Vibrio phage SSP002]	False	0.457	240.0	3.88e-66	recA bacterial DNA recombination protein [PF00154.24]; Intein splicing domain [PF14890.9]	VOG04360	sp|P04530|HELIC_BPT4 DnaB-like replicative helicase; XhXr	Xr;Xh	0	False	V
