	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000994.1_1	QGNH01000994.1	QGNH01000994.1	1	3	521	-1	E											0	False	F
QGNH01000994.1_2	QGNH01000994.1	QGNH01000994.1	2	601	975	-1	E											0	False	F
QGNH01000994.1_3	QGNH01000994.1	QGNH01000994.1	3	1096	1482	-1	E											0	False	F
QGNH01000994.1_4	QGNH01000994.1	QGNH01000994.1	4	1554	2282	-1	D							P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xr;Xs	0	False	VF
QGNH01000994.1_5	QGNH01000994.1	QGNH01000994.1	5	2567	2713	-1	D							P22 coat protein - gene protein 5 [PF11651.11]				0	False	F
QGNH01000994.1_6	QGNH01000994.1	QGNH01000994.1	6	2730	3452	-1	E	YP_009620599.1	YP_009620599.1 endonuclease [Proteus phage PM135]	False	0.238	67.0	2.651e-11		VOG04044	REFSEQ endonuclease; Xu	Xu	0	False	F
QGNH01000994.1_7	QGNH01000994.1	QGNH01000994.1	7	3464	4225	-1	E											0	False	F
QGNH01000994.1_8	QGNH01000994.1	QGNH01000994.1	8	4299	4544	-1	E											0	False	F
QGNH01000994.1_9	QGNH01000994.1	QGNH01000994.1	9	4568	6226	-1	E											0	False	F
QGNH01000994.1_10	QGNH01000994.1	QGNH01000994.1	10	6226	7566	-1	D							Phosphoribosylglycinamide synthetase, C domain [PF02843.19]; Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain [PF01071.22]				0	False	F
QGNH01000994.1_11	QGNH01000994.1	QGNH01000994.1	11	7566	8279	-1	D	YP_010113000.1	YP_010113000.1 homing endonuclease [uncultured phage cr115_1]	False	0.473	85.0	3.006e-17	GIY-YIG catalytic domain [PF01541.27]	VOG00100	REFSEQ homing endonuclease; Xu	Xu	0	False	F
QGNH01000994.1_12	QGNH01000994.1	QGNH01000994.1	12	8282	8680	-1	E											0	False	F
QGNH01000994.1_13	QGNH01000994.1	QGNH01000994.1	13	8677	8919	-1	E											0	False	F
QGNH01000994.1_14	QGNH01000994.1	QGNH01000994.1	14	8931	9224	-1	E											0	False	F
QGNH01000994.1_15	QGNH01000994.1	QGNH01000994.1	15	9328	10632	-1	D	YP_004421530.1	YP_004421530.1 terminase large subunit [Synechococcus phage S-CBS2]	False	0.305	120.0	4.369e-27	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]				0	False	F
QGNH01000994.1_16	QGNH01000994.1	QGNH01000994.1	16	10826	11035	-1	E											0	False	F
QGNH01000994.1_17	QGNH01000994.1	QGNH01000994.1	17	11120	11527	-1	E											0	False	F
QGNH01000994.1_18	QGNH01000994.1	QGNH01000994.1	18	11542	11880	-1	E											0	False	F
QGNH01000994.1_19	QGNH01000994.1	QGNH01000994.1	19	12075	12182	1	E											0	False	F
