	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001158.1_1	QGNH01001158.1	QGNH01001158.1	1	50	331	1	E																				0	False	F
QGNH01001158.1_2	QGNH01001158.1	QGNH01001158.1	2	434	625	1	E																				0	False	F
QGNH01001158.1_3	QGNH01001158.1	QGNH01001158.1	3	749	1279	1	D			YP_007111577.1	YP_007111577.1 terminase small subunit [Enterobacteria phage mEp235]	False	0.362	87.0	8.118e-19								Phage terminase, small subunit [PF05119.15]	VOG00738	REFSEQ terminase small subunit; Xu	Xu	0	False	F
QGNH01001158.1_4	QGNH01001158.1	QGNH01001158.1	4	2258	2527	1	E																				0	False	F
QGNH01001158.1_5	QGNH01001158.1	QGNH01001158.1	5	2524	2829	1	E																				0	False	F
QGNH01001158.1_6	QGNH01001158.1	QGNH01001158.1	6	2905	4794	1	D			YP_007111578.1	YP_007111578.1 terminase large subunit [Enterobacteria phage mEp235]	False	0.367	359.0	5.228e-105								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001158.1_7	QGNH01001158.1	QGNH01001158.1	7	4791	5090	1	E																				0	False	F
QGNH01001158.1_8	QGNH01001158.1	QGNH01001158.1	8	5150	6970	1	D			YP_010082065.1	YP_010082065.1 portal protein [Ralstonia phage Dina]	False	0.343	228.0	2.166e-61								Phage portal protein [PF04860.15]	VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xp;Xs;Xh	0	False	V
QGNH01001158.1_9	QGNH01001158.1	QGNH01001158.1	9	6973	8418	1	E																				0	False	
QGNH01001158.1_10	QGNH01001158.1	QGNH01001158.1	10	8457	10541	1	C	K06904	uncharacterized protein	YP_002117562.1	YP_002117562.1 head maturation protease [Rhizobium phage 16-3]	False	0.361	125.0	9.123e-28	MER0400225	S78	MER0400225 - family S78 unassigned peptidases (Enterococcus faecalis) [S78.UPW]#S78#{peptidase unit: 11-170}~source ZP_05559476~	False	133.0	6.117e-30	0.493	Caudovirus prohead serine protease [PF04586.20]	VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xs;Xh	0	False	VP
QGNH01001158.1_11	QGNH01001158.1	QGNH01001158.1	11	10584	11726	1	D			YP_002117563.1	YP_002117563.1 major head protein [Rhizobium phage 16-3]	False	0.208	76.0	2.462e-13								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01001158.1_12	QGNH01001158.1	QGNH01001158.1	12	11739	12467	1	D																Phage gp6-like head-tail connector protein [PF05135.16]	VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xs;Xh	0	False	V
QGNH01001158.1_13	QGNH01001158.1	QGNH01001158.1	13	12468	12602	-1	E																				0	False	
QGNH01001158.1_14	QGNH01001158.1	QGNH01001158.1	14	12655	13329	-1	C	K20523	SH3 domain-containing YSC84-like protein 1														Las17-binding protein actin regulator [PF04366.15]				0	False	
QGNH01001158.1_15	QGNH01001158.1	QGNH01001158.1	15	13397	13558	-1	E																				0	False	
QGNH01001158.1_16	QGNH01001158.1	QGNH01001158.1	16	13626	14036	-1	E																				0	False	
QGNH01001158.1_17	QGNH01001158.1	QGNH01001158.1	17	14102	14299	-1	E																				0	False	
QGNH01001158.1_18	QGNH01001158.1	QGNH01001158.1	18	14413	14721	-1	E																				0	False	
QGNH01001158.1_19	QGNH01001158.1	QGNH01001158.1	19	15010	16446	1	D			NP_599037.1	NP_599037.1 major head protein [Enterobacteria phage SfV]	False	0.303	151.0	8.095999999999999e-37								Phage capsid family [PF05065.16]	VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	V
QGNH01001158.1_20	QGNH01001158.1	QGNH01001158.1	20	16888	17181	1	E																				0	False	
QGNH01001158.1_21	QGNH01001158.1	QGNH01001158.1	21	17356	17622	1	E																				0	False	
QGNH01001158.1_22	QGNH01001158.1	QGNH01001158.1	22	17622	17852	1	E																				0	False	
QGNH01001158.1_23	QGNH01001158.1	QGNH01001158.1	23	18027	18557	1	E																				0	False	
QGNH01001158.1_24	QGNH01001158.1	QGNH01001158.1	24	18560	19075	-1	E																				0	False	
QGNH01001158.1_25	QGNH01001158.1	QGNH01001158.1	25	19112	19909	1	D																Collagen triple helix repeat (20 copies) [PF01391.21]	VOG00307	REFSEQ minor tail protein; Xu	Xu	0	False	
QGNH01001158.1_26	QGNH01001158.1	QGNH01001158.1	26	19893	21818	1	E																				0	False	F
QGNH01001158.1_27	QGNH01001158.1	QGNH01001158.1	27	21829	21951	1	E																				0	False	F
QGNH01001158.1_28	QGNH01001158.1	QGNH01001158.1	28	21979	22404	1	E																				0	False	F
QGNH01001158.1_29	QGNH01001158.1	QGNH01001158.1	29	22575	23000	1	D			YP_008129875.1	YP_008129875.1 hypothetical protein PANG_00009 [Paenibacillus phage PG1]	False	0.3	62.0	1.653e-10								Lambda phage tail tube protein, TTP [PF16461.8]	VOG00377	sp|P85503|STRU3_BPPAJ Structural protein 3; Xs	Xs	0	False	VF
QGNH01001158.1_30	QGNH01001158.1	QGNH01001158.1	30	23063	23464	1	E																				0	False	F
QGNH01001158.1_31	QGNH01001158.1	QGNH01001158.1	31	23886	24407	1	E																				0	False	F
QGNH01001158.1_32	QGNH01001158.1	QGNH01001158.1	32	24413	26665	1	E																				0	False	F
