	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000627.1_1	QGNH01000627.1	QGNH01000627.1	1	3	200	-1	E													0	False	F
QGNH01000627.1_2	QGNH01000627.1	QGNH01000627.1	2	306	779	1	E													0	False	F
QGNH01000627.1_3	QGNH01000627.1	QGNH01000627.1	3	739	2091	1	C	K06909	phage terminase large subunit	YP_010668053.1	YP_010668053.1 terminase large subunit [Alteromonas phage ZP6]	False	0.342	235.0	2.817e-65		VOG30053	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000627.1_4	QGNH01000627.1	QGNH01000627.1	4	2093	2338	1	E													0	False	F
QGNH01000627.1_5	QGNH01000627.1	QGNH01000627.1	5	2335	2709	1	E													0	False	F
QGNH01000627.1_6	QGNH01000627.1	QGNH01000627.1	6	2764	4788	1	D			YP_010664566.1	YP_010664566.1 portal protein [Erwinia phage Pavtok]	False	0.173	83.0	7.821e-15	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xs;Xr;Xp;Xh	0	False	VF
QGNH01000627.1_7	QGNH01000627.1	QGNH01000627.1	7	4819	4983	1	E													0	False	F
QGNH01000627.1_8	QGNH01000627.1	QGNH01000627.1	8	4980	5150	1	D									Restriction alleviation protein Lar [PF14354.9]				0	False	F
QGNH01000627.1_9	QGNH01000627.1	QGNH01000627.1	9	5177	5356	1	E													0	False	
QGNH01000627.1_10	QGNH01000627.1	QGNH01000627.1	10	5349	5870	1	E													0	False	
QGNH01000627.1_11	QGNH01000627.1	QGNH01000627.1	11	5857	6222	1	E													0	False	
QGNH01000627.1_12	QGNH01000627.1	QGNH01000627.1	12	6219	6917	-1	E													0	False	
QGNH01000627.1_13	QGNH01000627.1	QGNH01000627.1	13	7073	7813	1	E													0	False	
QGNH01000627.1_14	QGNH01000627.1	QGNH01000627.1	14	7830	8780	1	E													0	False	
QGNH01000627.1_15	QGNH01000627.1	QGNH01000627.1	15	8793	9884	1	E													0	False	
QGNH01000627.1_16	QGNH01000627.1	QGNH01000627.1	16	9934	10302	1	E													0	False	
QGNH01000627.1_17	QGNH01000627.1	QGNH01000627.1	17	10312	11376	1	E													0	False	
QGNH01000627.1_18	QGNH01000627.1	QGNH01000627.1	18	11383	11562	1	E													0	False	
QGNH01000627.1_19	QGNH01000627.1	QGNH01000627.1	19	11573	11830	1	E													0	False	
QGNH01000627.1_20	QGNH01000627.1	QGNH01000627.1	20	11843	12052	-1	E													0	False	
QGNH01000627.1_21	QGNH01000627.1	QGNH01000627.1	21	12116	12718	1	E													0	False	
QGNH01000627.1_22	QGNH01000627.1	QGNH01000627.1	22	12718	15258	1	D									Ubiquitin-activating enzyme E1 FCCH domain [PF16190.8]				0	False	
QGNH01000627.1_23	QGNH01000627.1	QGNH01000627.1	23	15259	15741	1	E													0	False	
QGNH01000627.1_24	QGNH01000627.1	QGNH01000627.1	24	15750	16406	1	E													0	False	
QGNH01000627.1_25	QGNH01000627.1	QGNH01000627.1	25	16419	17774	1	E													0	False	
QGNH01000627.1_26	QGNH01000627.1	QGNH01000627.1	26	17774	19564	1	E													0	False	
QGNH01000627.1_27	QGNH01000627.1	QGNH01000627.1	27	19725	19853	-1	E													0	False	
QGNH01000627.1_28	QGNH01000627.1	QGNH01000627.1	28	19999	21999	1	E													0	False	
QGNH01000627.1_29	QGNH01000627.1	QGNH01000627.1	29	22014	22340	1	E													0	False	
QGNH01000627.1_30	QGNH01000627.1	QGNH01000627.1	30	22350	22679	1	E													0	False	
QGNH01000627.1_31	QGNH01000627.1	QGNH01000627.1	31	22682	23239	1	E													0	False	
QGNH01000627.1_32	QGNH01000627.1	QGNH01000627.1	32	23240	25192	1	E			YP_009008312.1	YP_009008312.1 virion structural protein [Synechococcus phage ACG-2014h]	False	0.311	64.0	4.498e-09					0	False	
QGNH01000627.1_33	QGNH01000627.1	QGNH01000627.1	33	25226	25408	-1	E													0	False	
QGNH01000627.1_34	QGNH01000627.1	QGNH01000627.1	34	25451	25570	-1	E													0	False	
QGNH01000627.1_35	QGNH01000627.1	QGNH01000627.1	35	25567	25896	-1	E													1	False	
QGNH01000627.1_36	QGNH01000627.1	QGNH01000627.1	36	25989	26168	-1	E													0	False	
QGNH01000627.1_37	QGNH01000627.1	QGNH01000627.1	37	26208	26423	-1	E													1	False	
QGNH01000627.1_38	QGNH01000627.1	QGNH01000627.1	38	26420	26605	-1	D									Zinc ribbon domain [PF09723.13]				0	False	
QGNH01000627.1_39	QGNH01000627.1	QGNH01000627.1	39	26605	26778	-1	E													0	False	
QGNH01000627.1_40	QGNH01000627.1	QGNH01000627.1	40	26855	26992	1	E										VOG03878	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000627.1_41	QGNH01000627.1	QGNH01000627.1	41	26992	27294	1	E													0	False	
QGNH01000627.1_42	QGNH01000627.1	QGNH01000627.1	42	27412	27594	-1	D									Protein of unknown function (DUF551) [PF04448.15]				0	False	
QGNH01000627.1_43	QGNH01000627.1	QGNH01000627.1	43	27587	27763	-1	E													0	False	
QGNH01000627.1_44	QGNH01000627.1	QGNH01000627.1	44	27756	28631	-1	D			YP_007007092.1	YP_007007092.1 RecE-like recombination exonuclease [Bdellovibrio phage phi1422]	False	0.246	98.0	6.215e-21	YqaJ-like viral recombinase domain [PF09588.13]				0	False	
QGNH01000627.1_45	QGNH01000627.1	QGNH01000627.1	45	28616	29251	-1	D			YP_009820589.1	YP_009820589.1 endonuclease [Gordonia phage BrutonGaster]	False	0.458	129.0	1.143e-32	HNH endonuclease [PF13392.9]	VOG00011	sp|P03795|Y28_BPT7 Protein 2.8; Xu	Xu	0	False	
QGNH01000627.1_46	QGNH01000627.1	QGNH01000627.1	46	29248	30111	-1	E			YP_009854534.1	YP_009854534.1 hypothetical protein HWC86_gp03 [Flavobacterium phage vB_FspM_pippi8-1]	False	0.413	123.0	1.841e-29					0	False	
QGNH01000627.1_47	QGNH01000627.1	QGNH01000627.1	47	30168	30500	-1	E													0	False	
QGNH01000627.1_48	QGNH01000627.1	QGNH01000627.1	48	30637	30825	1	D									Putative antitoxin of bacterial toxin-antitoxin system, YdaS/YdaT [PF15943.8]				0	False	
QGNH01000627.1_49	QGNH01000627.1	QGNH01000627.1	49	30988	31299	1	E													0	False	
QGNH01000627.1_50	QGNH01000627.1	QGNH01000627.1	50	31296	31538	1	E			YP_009320693.1	YP_009320693.1 hypothetical protein BOX02_gp22 [Streptococcus phage phiARI0131-1]	False	0.535	84.0	2.973e-19		VOG25368	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000627.1_51	QGNH01000627.1	QGNH01000627.1	51	31783	32625	1	E			YP_010655421.1	YP_010655421.1 replication initiation protein [Pseudomonas phage Skulduggery]	False	0.257	69.0	1.54e-11					0	False	F
QGNH01000627.1_52	QGNH01000627.1	QGNH01000627.1	52	32607	33128	1	D									IstB-like ATP binding protein [PF01695.20]; Bacterial dnaA  protein [PF00308.21]	VOG02675	sp|P0AEF0|DNAC_ECOLI DNA replication protein DnaC; XhXr	Xr;Xh	0	False	VF
QGNH01000627.1_53	QGNH01000627.1	QGNH01000627.1	53	33258	33479	1	E													0	False	F
QGNH01000627.1_54	QGNH01000627.1	QGNH01000627.1	54	33556	33708	1	E													0	False	F
QGNH01000627.1_55	QGNH01000627.1	QGNH01000627.1	55	33708	33872	1	E													0	False	F
QGNH01000627.1_56	QGNH01000627.1	QGNH01000627.1	56	34095	34256	1	E													0	False	F
QGNH01000627.1_57	QGNH01000627.1	QGNH01000627.1	57	34253	34639	1	E													0	False	F
QGNH01000627.1_58	QGNH01000627.1	QGNH01000627.1	58	34614	34838	1	E													0	False	F
QGNH01000627.1_59	QGNH01000627.1	QGNH01000627.1	59	35004	35231	-1	E													0	False	F
QGNH01000627.1_60	QGNH01000627.1	QGNH01000627.1	60	35221	35505	-1	E													0	False	F
QGNH01000627.1_61	QGNH01000627.1	QGNH01000627.1	61	35502	35669	-1	E													0	False	F
QGNH01000627.1_62	QGNH01000627.1	QGNH01000627.1	62	35715	35870	1	E													0	False	F
QGNH01000627.1_63	QGNH01000627.1	QGNH01000627.1	63	36394	36675	-1	E													0	False	F
QGNH01000627.1_64	QGNH01000627.1	QGNH01000627.1	64	36826	37014	-1	E													0	False	F
QGNH01000627.1_65	QGNH01000627.1	QGNH01000627.1	65	37004	37192	-1	E													0	False	F
QGNH01000627.1_66	QGNH01000627.1	QGNH01000627.1	66	37182	37343	-1	E													0	False	F
