	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000914.1_1	QGNH01000914.1	QGNH01000914.1	1	3	98	-1	D									Transposase [PF01710.19]								0	True	TF
QGNH01000914.1_2	QGNH01000914.1	QGNH01000914.1	2	348	881	-1	D									Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF13560.9]; Antitoxin component of bacterial toxin-antitoxin system, MqsA [PF15731.8]								0	False	TF
QGNH01000914.1_3	QGNH01000914.1	QGNH01000914.1	3	1184	1405	1	E																	0	False	TF
QGNH01000914.1_4	QGNH01000914.1	QGNH01000914.1	4	1680	2228	1	E																	0	False	TF
QGNH01000914.1_5	QGNH01000914.1	QGNH01000914.1	5	2652	3068	1	E																	0	False	TF
QGNH01000914.1_6	QGNH01000914.1	QGNH01000914.1	6	3094	3336	1	E																	0	False	TF
QGNH01000914.1_7	QGNH01000914.1	QGNH01000914.1	7	3699	3962	1	E																	0	False	TF
QGNH01000914.1_8	QGNH01000914.1	QGNH01000914.1	8	3978	4202	1	E																	0	False	TF
QGNH01000914.1_9	QGNH01000914.1	QGNH01000914.1	9	5023	5811	1	C	K02395	peptidoglycan hydrolase FlgJ							Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	VOG12059	sp|Q9I4P4|FLGJ_PSEAE Peptidoglycan hydrolase FlgJ; Xh	Xh	0	False	MKT
QGNH01000914.1_10	QGNH01000914.1	QGNH01000914.1	10	5884	6072	1	E																	0	False	T
QGNH01000914.1_11	QGNH01000914.1	QGNH01000914.1	11	6371	6970	1	E																	0	False	T
QGNH01000914.1_12	QGNH01000914.1	QGNH01000914.1	12	7129	7482	1	E																	0	False	T
QGNH01000914.1_13	QGNH01000914.1	QGNH01000914.1	13	7457	7762	1	E																	0	False	T
QGNH01000914.1_14	QGNH01000914.1	QGNH01000914.1	14	7918	8544	1	E																	0	False	T
QGNH01000914.1_15	QGNH01000914.1	QGNH01000914.1	15	8682	10157	1	D			YP_009285918.1	YP_009285918.1 terminase large subunit [Rhodovulum phage vB_RhkS_P1]	False	0.355	268.0	3.905e-76	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	TF
QGNH01000914.1_16	QGNH01000914.1	QGNH01000914.1	16	10485	11819	1	D			YP_010653720.1	YP_010653720.1 portal protein [Gordonia phage Sahara]	False	0.291	174.0	5.69e-45	Protein of unknown function (DUF935) [PF06074.15]					VOG00562	sp|P44225|VG29_HAEIN Mu-like prophage FluMu protein gp29; Xu	Xu	0	False	TF
QGNH01000914.1_17	QGNH01000914.1	QGNH01000914.1	17	11920	12153	1	E																	0	False	TF
QGNH01000914.1_18	QGNH01000914.1	QGNH01000914.1	18	12131	12379	1	E																	0	False	TF
QGNH01000914.1_19	QGNH01000914.1	QGNH01000914.1	19	12460	14979	1	E			YP_001950060.1	YP_001950060.1 tail fiber protein [Ralstonia phage phiRSL1]	False	0.535	69.0	1.783e-10									0	False	TF
