	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001342.1_1	QGNH01001342.1	QGNH01001342.1	1	274	1035	1	E													0	False	F
QGNH01001342.1_2	QGNH01001342.1	QGNH01001342.1	2	1128	1901	1	D			YP_010111136.1	YP_010111136.1 DNA polymerase exonuclease subunit [uncultured phage cr108_1]	False	0.429	182.0	5.262e-50	RNase_H superfamily [PF13482.9]	VOG01302	sp|P00581|DPOL_BPT7 DNA-directed DNA polymerase; XhXr	Xr;Xh	0	False	VF
QGNH01001342.1_3	QGNH01001342.1	QGNH01001342.1	3	1898	2047	1	E													0	False	F
QGNH01001342.1_4	QGNH01001342.1	QGNH01001342.1	4	2057	2749	1	C	K07313	serine/threonine protein phosphatase 1 [EC:3.1.3.16]	YP_006989296.1	YP_006989296.1 NinI-like serine-threonine phosphatase [Caulobacter phage CcrRogue]	False	0.297	94.0	2.938e-20	Calcineurin-like phosphoesterase [PF00149.31]; Calcineurin-like phosphoesterase superfamily domain [PF12850.10]				0	False	F
QGNH01001342.1_5	QGNH01001342.1	QGNH01001342.1	5	2742	3158	1	E													0	False	F
QGNH01001342.1_6	QGNH01001342.1	QGNH01001342.1	6	3169	3786	1	D									Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family [PF05708.15]	VOG01406	sp|A0A7H0DN63|PG091_MONPV Protein OPG091; XhXs	Xh;Xs	0	False	VF
QGNH01001342.1_7	QGNH01001342.1	QGNH01001342.1	7	3790	4002	1	E													0	False	F
QGNH01001342.1_8	QGNH01001342.1	QGNH01001342.1	8	4125	4340	-1	E													0	False	F
QGNH01001342.1_9	QGNH01001342.1	QGNH01001342.1	9	4410	4607	-1	E													0	False	F
QGNH01001342.1_10	QGNH01001342.1	QGNH01001342.1	10	4632	4847	-1	E													0	False	F
QGNH01001342.1_11	QGNH01001342.1	QGNH01001342.1	11	4844	5074	-1	E													0	False	F
QGNH01001342.1_12	QGNH01001342.1	QGNH01001342.1	12	5203	5520	-1	E													0	False	
QGNH01001342.1_13	QGNH01001342.1	QGNH01001342.1	13	5555	6040	-1	D									Peptidase family M48 [PF01435.21]				0	False	
QGNH01001342.1_14	QGNH01001342.1	QGNH01001342.1	14	6033	6272	-1	D									Bacterial regulatory protein, Fis family [PF02954.22]				0	False	
QGNH01001342.1_15	QGNH01001342.1	QGNH01001342.1	15	6265	6831	-1	E													0	False	
QGNH01001342.1_16	QGNH01001342.1	QGNH01001342.1	16	6865	7137	-1	E										VOG24704	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001342.1_17	QGNH01001342.1	QGNH01001342.1	17	7218	7553	-1	E													0	False	
QGNH01001342.1_18	QGNH01001342.1	QGNH01001342.1	18	7550	7717	-1	E													0	False	
QGNH01001342.1_19	QGNH01001342.1	QGNH01001342.1	19	7723	7941	-1	E													0	False	
QGNH01001342.1_20	QGNH01001342.1	QGNH01001342.1	20	9181	9531	1	E													0	False	
QGNH01001342.1_21	QGNH01001342.1	QGNH01001342.1	21	9543	10070	1	E													0	False	
QGNH01001342.1_22	QGNH01001342.1	QGNH01001342.1	22	10036	10332	1	E													0	False	
QGNH01001342.1_23	QGNH01001342.1	QGNH01001342.1	23	10344	10532	1	E													0	False	
QGNH01001342.1_24	QGNH01001342.1	QGNH01001342.1	24	10529	11044	1	E													0	False	
QGNH01001342.1_25	QGNH01001342.1	QGNH01001342.1	25	11034	12503	1	C	K06909	phage terminase large subunit	YP_006382528.1	YP_006382528.1 terminase large subunit [Pseudomonas phage tf]	False	0.357	262.0	3.786e-74	Terminase RNaseH-like domain [PF17289.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	
QGNH01001342.1_26	QGNH01001342.1	QGNH01001342.1	26	12506	14728	1	E													0	False	
QGNH01001342.1_27	QGNH01001342.1	QGNH01001342.1	27	14728	14967	1	E													0	False	
QGNH01001342.1_28	QGNH01001342.1	QGNH01001342.1	28	14969	15316	1	E													0	False	
QGNH01001342.1_29	QGNH01001342.1	QGNH01001342.1	29	15306	16157	1	E													0	False	
QGNH01001342.1_30	QGNH01001342.1	QGNH01001342.1	30	16154	16591	1	E													0	False	
QGNH01001342.1_31	QGNH01001342.1	QGNH01001342.1	31	16609	17208	1	E													0	False	
QGNH01001342.1_32	QGNH01001342.1	QGNH01001342.1	32	17221	18033	1	E													0	False	
QGNH01001342.1_33	QGNH01001342.1	QGNH01001342.1	33	18208	19182	1	E													0	False	
QGNH01001342.1_34	QGNH01001342.1	QGNH01001342.1	34	19214	19912	1	E													0	False	
QGNH01001342.1_35	QGNH01001342.1	QGNH01001342.1	35	19925	20614	1	E													0	False	
QGNH01001342.1_36	QGNH01001342.1	QGNH01001342.1	36	20607	21752	1	E			YP_024939.1	YP_024939.1 tail fiber protein [Burkholderia phage BcepC6B]	False	0.301	83.0	1.05e-15		VOG32022	REFSEQ tail fiber protein; Xu	Xu	0	False	
QGNH01001342.1_37	QGNH01001342.1	QGNH01001342.1	37	21756	22244	1	E													0	False	
QGNH01001342.1_38	QGNH01001342.1	QGNH01001342.1	38	22257	23252	1	E													0	False	
QGNH01001342.1_39	QGNH01001342.1	QGNH01001342.1	39	23252	25111	1	D			YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.274	239.0	1.121e-64	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	
QGNH01001342.1_40	QGNH01001342.1	QGNH01001342.1	40	25108	26286	1	E													0	False	
QGNH01001342.1_41	QGNH01001342.1	QGNH01001342.1	41	26287	26769	1	E													0	False	
QGNH01001342.1_42	QGNH01001342.1	QGNH01001342.1	42	26769	28250	1	E													0	False	
QGNH01001342.1_43	QGNH01001342.1	QGNH01001342.1	43	28251	30041	1	E													0	False	
QGNH01001342.1_44	QGNH01001342.1	QGNH01001342.1	44	30045	32018	1	E													0	False	F
QGNH01001342.1_45	QGNH01001342.1	QGNH01001342.1	45	32021	32119	-1	E													0	False	F
QGNH01001342.1_46	QGNH01001342.1	QGNH01001342.1	46	32119	32277	-1	E													0	False	F
QGNH01001342.1_47	QGNH01001342.1	QGNH01001342.1	47	32274	32507	-1	E													0	False	F
QGNH01001342.1_48	QGNH01001342.1	QGNH01001342.1	48	32588	32812	-1	E													0	False	F
QGNH01001342.1_49	QGNH01001342.1	QGNH01001342.1	49	32872	33282	-1	D			YP_009219625.1	YP_009219625.1 hypothetical protein AVT71_gp51 [Bacillus phage 250]	False	0.449	63.0	5.485e-11	YopX protein [PF09643.13]	VOG04684	sp|O34401|YOPX_BACSU SPbeta prophage-derived uncharacterized protein YopX; Xu	Xu	0	False	F
QGNH01001342.1_50	QGNH01001342.1	QGNH01001342.1	50	33266	33610	-1	D			YP_009951038.1	YP_009951038.1 hypothetical protein I5G76_gp52 [Mycobacterium phage Thyatira]	False	0.656	89.0	3.038e-20	Protein of unknwon function (DUF3310) [PF11753.11]	VOG01047	REFSEQ nucleotide kinase; Xu	Xu	0	False	F
QGNH01001342.1_51	QGNH01001342.1	QGNH01001342.1	51	33597	33803	-1	E													0	False	F
QGNH01001342.1_52	QGNH01001342.1	QGNH01001342.1	52	33800	34048	-1	E													0	False	F
QGNH01001342.1_53	QGNH01001342.1	QGNH01001342.1	53	34045	34545	-1	E			YP_009287777.1	YP_009287777.1 Holliday junction resolvase [Enterobacter phage Tyrion]	False	0.3	76.0	6.735e-15		VOG00053	sp|P13004|YLYS_BPPHV Uncharacterized protein near lysin gene (Fragment); Xu	Xu	0	False	F
QGNH01001342.1_54	QGNH01001342.1	QGNH01001342.1	54	34542	35294	-1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]	YP_008130270.1	YP_008130270.1 DNA methylase [Vibrio phage pYD38-B]	False	0.581	278.0	1.531e-83	DNA methylase [PF01555.21]	VOG06731	sp|P14751|MTR1_CERSP Type II methyltransferase M.RsrI; XhXp	Xh;Xp	0	False	F
QGNH01001342.1_55	QGNH01001342.1	QGNH01001342.1	55	35291	36274	-1	E			YP_009152040.1	YP_009152040.1 exonuclease [Proteus phage PM 85]	False	0.337	109.0	2.8299999999999997e-24		VOG07202	sp|P13319|RNH_BPT4 Ribonuclease H; Xr	Xr	0	False	VF
QGNH01001342.1_56	QGNH01001342.1	QGNH01001342.1	56	36291	36662	-1	E													0	False	F
