	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001013.1_1	QGNH01001013.1	QGNH01001013.1	1	157	1311	1	D									Phage integrase family [PF00589.25]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001013.1_2	QGNH01001013.1	QGNH01001013.1	2	1308	1901	1	E													0	False	F
QGNH01001013.1_3	QGNH01001013.1	QGNH01001013.1	3	1987	2220	1	E													0	False	F
QGNH01001013.1_4	QGNH01001013.1	QGNH01001013.1	4	2220	2453	1	E													0	False	F
QGNH01001013.1_5	QGNH01001013.1	QGNH01001013.1	5	2437	2958	1	D									Protein of unknown function (DUF3102) [PF11300.11]				0	False	F
QGNH01001013.1_6	QGNH01001013.1	QGNH01001013.1	6	2959	3102	1	E													0	False	F
QGNH01001013.1_7	QGNH01001013.1	QGNH01001013.1	7	3112	3312	1	E													0	False	F
QGNH01001013.1_8	QGNH01001013.1	QGNH01001013.1	8	3309	3488	1	E													0	False	F
QGNH01001013.1_9	QGNH01001013.1	QGNH01001013.1	9	3449	5839	1	D			YP_010000101.1	YP_010000101.1 DNA primase [Serratia phage JS26]	False	0.207	173.0	1.361e-42	Primase C terminal 2 (PriCT-2) [PF08707.14]; Family of unknown function (DUF5906) [PF19263.2]; Bifunctional DNA primase/polymerase, N-terminal [PF09250.14]	VOG01537	REFSEQ DNA primase; Xu	Xu	0	False	F
QGNH01001013.1_10	QGNH01001013.1	QGNH01001013.1	10	6285	6929	1	C	K14060	putative DNA-invertase from lambdoid prophage Rac	YP_009949234.1	YP_009949234.1 DNA invertase [Escherichia phage 500465-1]	False	0.342	108.0	3.577e-25	Resolvase, N terminal domain [PF00239.24]				0	False	F
QGNH01001013.1_11	QGNH01001013.1	QGNH01001013.1	11	7017	7274	1	E													0	False	F
QGNH01001013.1_12	QGNH01001013.1	QGNH01001013.1	12	7332	7958	1	E													0	False	F
QGNH01001013.1_13	QGNH01001013.1	QGNH01001013.1	13	7933	9921	1	D			YP_010656397.1	YP_010656397.1 terminase large subunit [Arthrobacter phage SilentRX]	False	0.401	284.0	2.937e-79	Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]	VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01001013.1_14	QGNH01001013.1	QGNH01001013.1	14	9975	10274	1	D									Ribbon-helix-helix protein, copG family [PF01402.24]				0	False	F
QGNH01001013.1_15	QGNH01001013.1	QGNH01001013.1	15	10271	11410	1	D			YP_010676008.1	YP_010676008.1 nudix hydrolase [Pantoea phage PdC23]	False	0.334	234.0	3.887e-66	Uncharacterized protein conserved in bacteria (DUF2213) [PF09979.12]				0	False	F
QGNH01001013.1_16	QGNH01001013.1	QGNH01001013.1	16	11410	11595	1	E													0	False	F
