	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001188.1_1	QGNH01001188.1	QGNH01001188.1	1	50	592	1	E											0	False	F
QGNH01001188.1_2	QGNH01001188.1	QGNH01001188.1	2	613	1161	1	E	YP_009778295.1	YP_009778295.1 hypothetical protein HOQ61_gp141 [Synechococcus phage ACG-2014f_Syn7803C7]	False	0.492	99.0	8.519e-23					0	False	F
QGNH01001188.1_3	QGNH01001188.1	QGNH01001188.1	3	1166	1879	1	E											0	False	F
QGNH01001188.1_4	QGNH01001188.1	QGNH01001188.1	4	1876	2115	-1	E											0	False	F
QGNH01001188.1_5	QGNH01001188.1	QGNH01001188.1	5	2121	3152	1	E											0	False	F
QGNH01001188.1_6	QGNH01001188.1	QGNH01001188.1	6	3179	5086	1	E	YP_001294642.1	YP_001294642.1 hypothetical protein ORF049 [Pseudomonas phage PA11]	False	0.194	62.0	1.738e-08		VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xh;Xr	0	False	VF
QGNH01001188.1_7	QGNH01001188.1	QGNH01001188.1	7	5131	5604	1	E	YP_009795338.1	YP_009795338.1 endonuclease [Ralstonia phage DU_RP_I]	False	0.42	74.0	1.75e-14					0	False	
QGNH01001188.1_8	QGNH01001188.1	QGNH01001188.1	8	5597	7837	1	E											0	False	
QGNH01001188.1_9	QGNH01001188.1	QGNH01001188.1	9	7856	8251	1	E											0	False	
QGNH01001188.1_10	QGNH01001188.1	QGNH01001188.1	10	8306	9415	1	E											0	False	F
QGNH01001188.1_11	QGNH01001188.1	QGNH01001188.1	11	9509	9751	1	E											0	False	F
QGNH01001188.1_12	QGNH01001188.1	QGNH01001188.1	12	9769	9975	1	E											0	False	F
QGNH01001188.1_13	QGNH01001188.1	QGNH01001188.1	13	10136	10561	1	E											0	False	F
QGNH01001188.1_14	QGNH01001188.1	QGNH01001188.1	14	10730	11650	1	E											0	False	F
QGNH01001188.1_15	QGNH01001188.1	QGNH01001188.1	15	11718	12185	1	D	YP_010101598.1	YP_010101598.1 endonuclease VII [Streptomyces phage EGole]	False	0.386	62.0	2.552e-10	Recombination endonuclease VII [PF02945.18]				0	False	F
QGNH01001188.1_16	QGNH01001188.1	QGNH01001188.1	16	12134	12748	1	E											0	False	F
QGNH01001188.1_17	QGNH01001188.1	QGNH01001188.1	17	12837	13052	1	E											0	False	F
QGNH01001188.1_18	QGNH01001188.1	QGNH01001188.1	18	13083	13307	1	E											0	False	F
QGNH01001188.1_19	QGNH01001188.1	QGNH01001188.1	19	13320	13523	1	E											0	False	F
