	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	heme_regulatory_motif_count
MZ334514_MZ334514.1_1	MZ334514	MZ334514.1	1	373	927	-1	D										Halobacterial output domain 1 [PF18545.4]	0
MZ334514_MZ334514.1_2	MZ334514	MZ334514.1	2	1284	2063	1	E											0
MZ334514_MZ334514.1_3	MZ334514	MZ334514.1	3	2056	2319	1	E											0
MZ334514_MZ334514.1_4	MZ334514	MZ334514.1	4	2430	2537	1	E											0
MZ334514_MZ334514.1_5	MZ334514	MZ334514.1	5	2771	2977	1	E											0
MZ334514_MZ334514.1_6	MZ334514	MZ334514.1	6	3070	4761	1	E											0
MZ334514_MZ334514.1_7	MZ334514	MZ334514.1	7	4776	6215	1	E											0
MZ334514_MZ334514.1_8	MZ334514	MZ334514.1	8	6218	6508	1	E											0
MZ334514_MZ334514.1_9	MZ334514	MZ334514.1	9	6505	7266	1	E											0
MZ334514_MZ334514.1_10	MZ334514	MZ334514.1	10	7273	7701	1	E											0
MZ334514_MZ334514.1_11	MZ334514	MZ334514.1	11	7724	8239	1	E											0
MZ334514_MZ334514.1_12	MZ334514	MZ334514.1	12	8281	9237	1	E											0
MZ334514_MZ334514.1_13	MZ334514	MZ334514.1	13	9283	9723	1	E											0
MZ334514_MZ334514.1_14	MZ334514	MZ334514.1	14	9723	10067	1	E											0
MZ334514_MZ334514.1_15	MZ334514	MZ334514.1	15	10070	12535	1	E											0
MZ334514_MZ334514.1_16	MZ334514	MZ334514.1	16	12532	12831	1	E											0
MZ334514_MZ334514.1_17	MZ334514	MZ334514.1	17	12837	13058	1	E											0
MZ334514_MZ334514.1_18	MZ334514	MZ334514.1	18	13095	13601	1	E											0
MZ334514_MZ334514.1_19	MZ334514	MZ334514.1	19	13611	14903	1	E											0
MZ334514_MZ334514.1_20	MZ334514	MZ334514.1	20	14932	15477	1	E											0
MZ334514_MZ334514.1_21	MZ334514	MZ334514.1	21	15532	16002	1	E											0
MZ334514_MZ334514.1_22	MZ334514	MZ334514.1	22	16079	16315	1	E											0
MZ334514_MZ334514.1_23	MZ334514	MZ334514.1	23	16318	18138	1	E											0
MZ334514_MZ334514.1_24	MZ334514	MZ334514.1	24	18139	18702	1	E											0
MZ334514_MZ334514.1_25	MZ334514	MZ334514.1	25	18699	20141	1	E											0
MZ334514_MZ334514.1_26	MZ334514	MZ334514.1	26	20144	20578	1	E											0
MZ334514_MZ334514.1_27	MZ334514	MZ334514.1	27	20575	20940	1	E											0
MZ334514_MZ334514.1_28	MZ334514	MZ334514.1	28	21005	21331	1	E											0
MZ334514_MZ334514.1_29	MZ334514	MZ334514.1	29	21328	22563	1	D										Baseplate J-like protein [PF04865.17]	0
MZ334514_MZ334514.1_30	MZ334514	MZ334514.1	30	22568	23221	1	E											0
MZ334514_MZ334514.1_31	MZ334514	MZ334514.1	31	23222	24631	1	E											0
MZ334514_MZ334514.1_32	MZ334514	MZ334514.1	32	24646	25872	1	E											0
MZ334514_MZ334514.1_33	MZ334514	MZ334514.1	33	25872	26258	1	E											0
MZ334514_MZ334514.1_34	MZ334514	MZ334514.1	34	26280	26771	1	E											0
MZ334514_MZ334514.1_35	MZ334514	MZ334514.1	35	26787	27620	-1	D										Family of unknown function (DUF6065) [PF19541.2]	0
MZ334514_MZ334514.1_36	MZ334514	MZ334514.1	36	27691	27816	1	E											0
MZ334514_MZ334514.1_37	MZ334514	MZ334514.1	37	28056	30476	1	C	K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]								Ribonucleotide reductase, barrel domain [PF02867.18]; Ribonucleotide reductase, all-alpha domain [PF00317.24]	0
MZ334514_MZ334514.1_38	MZ334514	MZ334514.1	38	30528	31568	1	E											0
MZ334514_MZ334514.1_39	MZ334514	MZ334514.1	39	31570	35436	-1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]								Eco57I restriction-modification methylase [PF07669.14]; TaqI-like C-terminal specificity domain [PF12950.10]; N-6 DNA Methylase [PF02384.19]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF13588.9]; MmeI, DNA-methyltransferase domain [PF20473.1]; MmeI, helicase spacer domain [PF20465.1]	0
MZ334514_MZ334514.1_40	MZ334514	MZ334514.1	40	35484	35711	-1	E											0
MZ334514_MZ334514.1_41	MZ334514	MZ334514.1	41	35714	35863	-1	E											0
MZ334514_MZ334514.1_42	MZ334514	MZ334514.1	42	35890	36078	-1	E											0
MZ334514_MZ334514.1_43	MZ334514	MZ334514.1	43	36533	37726	1	D										Phage integrase family [PF00589.25]	0
MZ334514_MZ334514.1_44	MZ334514	MZ334514.1	44	37832	37942	1	E											0
MZ334514_MZ334514.1_45	MZ334514	MZ334514.1	45	37953	38399	-1	E											0
MZ334514_MZ334514.1_46	MZ334514	MZ334514.1	46	38531	39895	-1	C	K14415	tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]								tRNA-splicing ligase RtcB [PF01139.20]	0
MZ334514_MZ334514.1_47	MZ334514	MZ334514.1	47	40142	40354	-1	E											0
MZ334514_MZ334514.1_48	MZ334514	MZ334514.1	48	40344	40535	-1	E											0
MZ334514_MZ334514.1_49	MZ334514	MZ334514.1	49	40532	40960	-1	E											0
MZ334514_MZ334514.1_50	MZ334514	MZ334514.1	50	40947	41504	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]; 2'-deoxycytidine 5'-triphosphate deaminase (DCD) [PF06559.14]	0
MZ334514_MZ334514.1_51	MZ334514	MZ334514.1	51	41501	42205	-1	C	K03465	thymidylate synthase (FAD) [EC:2.1.1.148]								Thymidylate synthase complementing protein [PF02511.18]	0
MZ334514_MZ334514.1_52	MZ334514	MZ334514.1	52	42202	42369	-1	E											0
MZ334514_MZ334514.1_53	MZ334514	MZ334514.1	53	42460	42888	-1	E											0
MZ334514_MZ334514.1_54	MZ334514	MZ334514.1	54	42888	45452	-1	D										DNA polymerase family B [PF00136.24]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]	0
MZ334514_MZ334514.1_55	MZ334514	MZ334514.1	55	45570	46043	-1	E											0
MZ334514_MZ334514.1_56	MZ334514	MZ334514.1	56	46225	47139	-1	D										Family of unknown function (DUF6610) [PF20314.1]	0
MZ334514_MZ334514.1_57	MZ334514	MZ334514.1	57	47153	47326	-1	E											0
MZ334514_MZ334514.1_58	MZ334514	MZ334514.1	58	47319	47447	-1	E											0
MZ334514_MZ334514.1_59	MZ334514	MZ334514.1	59	47440	47640	-1	E											0
MZ334514_MZ334514.1_60	MZ334514	MZ334514.1	60	47640	48647	-1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]	0
MZ334514_MZ334514.1_61	MZ334514	MZ334514.1	61	48640	48840	-1	E											0
MZ334514_MZ334514.1_62	MZ334514	MZ334514.1	62	48833	48997	-1	E											0
MZ334514_MZ334514.1_63	MZ334514	MZ334514.1	63	48994	49152	-1	E											0
MZ334514_MZ334514.1_64	MZ334514	MZ334514.1	64	49149	49430	-1	D										Domain of unknown function (DUF6378) [PF19905.2]	0
MZ334514_MZ334514.1_65	MZ334514	MZ334514.1	65	49414	49800	-1	E											0
MZ334514_MZ334514.1_66	MZ334514	MZ334514.1	66	49816	50166	-1	E											0
MZ334514_MZ334514.1_67	MZ334514	MZ334514.1	67	50168	50593	-1	E											0
MZ334514_MZ334514.1_68	MZ334514	MZ334514.1	68	50681	51862	-1	E											0
MZ334514_MZ334514.1_69	MZ334514	MZ334514.1	69	51859	53097	-1	E											0
MZ334514_MZ334514.1_70	MZ334514	MZ334514.1	70	53223	54707	-1	E											0
MZ334514_MZ334514.1_71	MZ334514	MZ334514.1	71	54777	55025	-1	E											0
MZ334514_MZ334514.1_72	MZ334514	MZ334514.1	72	55077	56021	-1	E											0
MZ334514_MZ334514.1_73	MZ334514	MZ334514.1	73	56340	56549	-1	E											0
MZ334514_MZ334514.1_74	MZ334514	MZ334514.1	74	56673	57089	-1	E											0
MZ334514_MZ334514.1_75	MZ334514	MZ334514.1	75	57271	57405	-1	E											0
MZ334514_MZ334514.1_76	MZ334514	MZ334514.1	76	57407	58282	-1	D			MER0807710	I87	MER0807710 - family I87 unassigned peptidase inhibitors () [I87.UPW]#I87#{inhibitor unit: 89-331}~source R4TJL2~	True	440.0	2.053e-138	0.868	SPFH domain / Band 7 family [PF01145.28]	0
MZ334514_MZ334514.1_77	MZ334514	MZ334514.1	77	58577	59128	1	E											0
MZ334514_MZ334514.1_78	MZ334514	MZ334514.1	78	59125	59610	-1	E											0
MZ334514_MZ334514.1_79	MZ334514	MZ334514.1	79	59902	60381	1	E											0
MZ334514_MZ334514.1_80	MZ334514	MZ334514.1	80	60378	60842	1	D										ERCC4 domain [PF02732.18]	0
MZ334514_MZ334514.1_81	MZ334514	MZ334514.1	81	61140	61340	-1	E											0
MZ334514_MZ334514.1_82	MZ334514	MZ334514.1	82	61356	61505	-1	E											0
MZ334514_MZ334514.1_83	MZ334514	MZ334514.1	83	61510	61857	-1	E											0
MZ334514_MZ334514.1_84	MZ334514	MZ334514.1	84	61848	62144	-1	E											0
MZ334514_MZ334514.1_85	MZ334514	MZ334514.1	85	62141	62653	-1	E											0
MZ334514_MZ334514.1_86	MZ334514	MZ334514.1	86	62699	62980	-1	E											0
MZ334514_MZ334514.1_87	MZ334514	MZ334514.1	87	63118	63537	-1	E											0
MZ334514_MZ334514.1_88	MZ334514	MZ334514.1	88	63540	63962	-1	E											0
MZ334514_MZ334514.1_89	MZ334514	MZ334514.1	89	64110	64376	-1	E											0
MZ334514_MZ334514.1_90	MZ334514	MZ334514.1	90	64373	64783	-1	E											0
MZ334514_MZ334514.1_91	MZ334514	MZ334514.1	91	64833	66629	-1	D										Helicase C-terminal domain [PF13307.9]; Type III restriction enzyme, res subunit [PF04851.18]	0
MZ334514_MZ334514.1_92	MZ334514	MZ334514.1	92	67047	67376	-1	E											0
MZ334514_MZ334514.1_93	MZ334514	MZ334514.1	93	67384	68037	-1	E											0
MZ334514_MZ334514.1_94	MZ334514	MZ334514.1	94	68182	69033	-1	E											0
MZ334514_MZ334514.1_95	MZ334514	MZ334514.1	95	69043	69228	-1	E											0
MZ334514_MZ334514.1_96	MZ334514	MZ334514.1	96	69228	69404	-1	E											0
MZ334514_MZ334514.1_97	MZ334514	MZ334514.1	97	69686	69955	-1	E											0
MZ334514_MZ334514.1_98	MZ334514	MZ334514.1	98	69952	70323	-1	E											0
MZ334514_MZ334514.1_99	MZ334514	MZ334514.1	99	70342	71010	-1	E											0
MZ334514_MZ334514.1_100	MZ334514	MZ334514.1	100	71010	71129	-1	E											0
MZ334514_MZ334514.1_101	MZ334514	MZ334514.1	101	71129	71377	-1	E											0
MZ334514_MZ334514.1_102	MZ334514	MZ334514.1	102	71381	71488	-1	E											0
MZ334514_MZ334514.1_103	MZ334514	MZ334514.1	103	71488	71760	-1	E											0
MZ334514_MZ334514.1_104	MZ334514	MZ334514.1	104	71757	71900	-1	E											0
MZ334514_MZ334514.1_105	MZ334514	MZ334514.1	105	71897	72127	-1	E											0
MZ334514_MZ334514.1_106	MZ334514	MZ334514.1	106	72128	72268	-1	E											0
MZ334514_MZ334514.1_107	MZ334514	MZ334514.1	107	72277	72567	-1	E											0
MZ334514_MZ334514.1_108	MZ334514	MZ334514.1	108	72854	73201	-1	E											0
MZ334514_MZ334514.1_109	MZ334514	MZ334514.1	109	73207	73536	-1	E											0
MZ334514_MZ334514.1_110	MZ334514	MZ334514.1	110	73537	73668	-1	E											0
MZ334514_MZ334514.1_111	MZ334514	MZ334514.1	111	73771	74649	-1	E											0
MZ334514_MZ334514.1_112	MZ334514	MZ334514.1	112	75658	76407	-1	E											0
