	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000632.1_1	QGNH01000632.1	QGNH01000632.1	1	180	488	1	D									Recombination enhancement, RecA-dependent nuclease [PF16786.8]; Putative HNHc nuclease [PF16784.8]; Protein of unknown function (DUF968) [PF06147.14]								0	False	F
QGNH01000632.1_2	QGNH01000632.1	QGNH01000632.1	2	472	630	1	E																	0	False	F
QGNH01000632.1_3	QGNH01000632.1	QGNH01000632.1	3	630	761	1	E																	0	False	F
QGNH01000632.1_4	QGNH01000632.1	QGNH01000632.1	4	751	1122	1	D			YP_009855886.1	YP_009855886.1 nuclease [Butyrivibrio phage Arawn]	False	0.481	104.0	1.449e-25	VRR-NUC domain [PF08774.14]					VOG00231	sp|Q9T1Q4|VP44_BPAPS Putative nuclease p44; Xu	Xu	0	False	F
QGNH01000632.1_5	QGNH01000632.1	QGNH01000632.1	5	1111	1728	-1	D									Glycosyltransferase like family 2 [PF10111.12]; Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF13641.9]								0	False	F
QGNH01000632.1_6	QGNH01000632.1	QGNH01000632.1	6	1766	2239	-1	E																	0	False	F
QGNH01000632.1_7	QGNH01000632.1	QGNH01000632.1	7	2239	3582	-1	C	K01945	phosphoribosylamine---glycine ligase [EC:6.3.4.13]							Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain [PF01071.22]; Phosphoribosylglycinamide synthetase, C domain [PF02843.19]								0	False	MF
QGNH01000632.1_8	QGNH01000632.1	QGNH01000632.1	8	3579	5255	-1	E																	0	False	F
QGNH01000632.1_9	QGNH01000632.1	QGNH01000632.1	9	5252	6826	-1	E																	0	False	
QGNH01000632.1_10	QGNH01000632.1	QGNH01000632.1	10	6831	7928	-1	E																	0	False	
QGNH01000632.1_11	QGNH01000632.1	QGNH01000632.1	11	7949	8449	-1	E			YP_009790904.1	YP_009790904.1 short tail fiber protein [Alteromonas phage vB_AspP-H4/4]	False	0.375	85.0	3.772e-18						VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
QGNH01000632.1_12	QGNH01000632.1	QGNH01000632.1	12	8449	8691	-1	E																	0	False	
QGNH01000632.1_13	QGNH01000632.1	QGNH01000632.1	13	8678	9271	-1	D									Lipase (class 3) [PF01764.28]								0	False	
QGNH01000632.1_14	QGNH01000632.1	QGNH01000632.1	14	9268	9531	-1	E																	0	False	
QGNH01000632.1_15	QGNH01000632.1	QGNH01000632.1	15	9528	9986	-1	D			YP_010053223.1	YP_010053223.1 endolysin [Salmonella phage vB_SenS_SB28]	False	0.508	145.0	2.812e-39		GH104	GH104 peptidoglycan lytic transglycosylase (EC 3.2.1.-)	4.2.2.n1	GH104.hmm				0	False	
QGNH01000632.1_16	QGNH01000632.1	QGNH01000632.1	16	9973	10176	-1	E																	0	False	
QGNH01000632.1_17	QGNH01000632.1	QGNH01000632.1	17	10233	10517	-1	E																	0	False	
QGNH01000632.1_18	QGNH01000632.1	QGNH01000632.1	18	10517	11530	-1	E																	0	False	
QGNH01000632.1_19	QGNH01000632.1	QGNH01000632.1	19	11530	12663	-1	E			YP_010657894.1	YP_010657894.1 minor tail protein [Rhizobium phage RHph_N38]	False	0.447	72.0	4.204e-12									0	False	
QGNH01000632.1_20	QGNH01000632.1	QGNH01000632.1	20	12667	13107	-1	E																	0	False	
QGNH01000632.1_21	QGNH01000632.1	QGNH01000632.1	21	13117	13479	-1	E																	0	False	
QGNH01000632.1_22	QGNH01000632.1	QGNH01000632.1	22	13488	15344	-1	E																	0	False	
