	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001760.1_1	QGNH01001760.1	QGNH01001760.1	1	220	1512	1	D			YP_024945.1	YP_024945.1 site-specific integrase [Burkholderia phage BcepC6B]	False	0.296	184.0	2.668e-48	Phage integrase family [PF00589.25]; Arm DNA-binding domain [PF13356.9]	VOG00056	sp|P22877|INTR_SACER Integrase; XhXr	Xr;Xh	0	False	VF
QGNH01001760.1_2	QGNH01001760.1	QGNH01001760.1	2	1509	2126	1	E													0	False	F
QGNH01001760.1_3	QGNH01001760.1	QGNH01001760.1	3	2229	2495	1	E													0	False	F
QGNH01001760.1_4	QGNH01001760.1	QGNH01001760.1	4	2492	2695	1	E													0	False	F
QGNH01001760.1_5	QGNH01001760.1	QGNH01001760.1	5	2985	3182	1	E													0	False	F
QGNH01001760.1_6	QGNH01001760.1	QGNH01001760.1	6	3179	3598	1	E													0	False	F
QGNH01001760.1_7	QGNH01001760.1	QGNH01001760.1	7	3595	5193	1	D			YP_010083869.1	YP_010083869.1 DNA helicase [Staphylococcus phage phiSa2wa_st121mssa]	False	0.384	201.0	6.502e-53	Virulence-associated protein E [PF05272.14]	VOG00712	REFSEQ DNA helicase; Xu	Xu	0	False	F
QGNH01001760.1_8	QGNH01001760.1	QGNH01001760.1	8	5613	6377	1	C	K07474	phage terminase small subunit	YP_010671619.1	YP_010671619.1 terminase small subunit [Pseudomonas phage Itty13]	False	0.325	107.0	1.628e-24	Terminase small subunit [PF03592.19]				1	False	
QGNH01001760.1_9	QGNH01001760.1	QGNH01001760.1	9	6374	8221	1	E			YP_010668098.1	YP_010668098.1 terminase large subunit [Burkholderia phage Magia]	False	0.369	302.0	6.527e-86		VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	VF
QGNH01001760.1_10	QGNH01001760.1	QGNH01001760.1	10	8450	8884	1	E													0	False	F
QGNH01001760.1_11	QGNH01001760.1	QGNH01001760.1	11	8887	9048	1	E													0	False	F
QGNH01001760.1_12	QGNH01001760.1	QGNH01001760.1	12	9029	9229	1	E													0	False	F
QGNH01001760.1_13	QGNH01001760.1	QGNH01001760.1	13	9239	10174	1	E													0	False	F
QGNH01001760.1_14	QGNH01001760.1	QGNH01001760.1	14	10171	10407	1	E													0	False	F
QGNH01001760.1_15	QGNH01001760.1	QGNH01001760.1	15	10407	10754	1	E													0	False	F
QGNH01001760.1_16	QGNH01001760.1	QGNH01001760.1	16	10767	11021	-1	E													0	False	F
QGNH01001760.1_17	QGNH01001760.1	QGNH01001760.1	17	11153	11362	-1	E													0	False	F
QGNH01001760.1_18	QGNH01001760.1	QGNH01001760.1	18	11359	11598	-1	E													0	False	F
