	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001410.1_1	QGNH01001410.1	QGNH01001410.1	1	1	1380	1	E											0	False	F
QGNH01001410.1_2	QGNH01001410.1	QGNH01001410.1	2	1438	1683	1	E											0	False	F
QGNH01001410.1_3	QGNH01001410.1	QGNH01001410.1	3	1694	1882	1	E											0	False	F
QGNH01001410.1_4	QGNH01001410.1	QGNH01001410.1	4	1885	3723	1	D	YP_007517703.1	YP_007517703.1 head-tail adaptor [Pelagibacter phage HTVC010P]	False	0.274	227.0	8.229999999999999e-61	Bacteriophage head to tail connecting protein [PF12236.11]	VOG00516	sp|P03728|PORTL_BPT7 Portal protein; XpXrXs	Xr;Xp;Xs	0	False	VF
QGNH01001410.1_5	QGNH01001410.1	QGNH01001410.1	5	3724	4065	1	E											0	False	F
QGNH01001410.1_6	QGNH01001410.1	QGNH01001410.1	6	4129	4770	1	E											0	False	F
QGNH01001410.1_7	QGNH01001410.1	QGNH01001410.1	7	4849	5073	1	E											0	False	F
QGNH01001410.1_8	QGNH01001410.1	QGNH01001410.1	8	5090	5329	1	E											0	False	
QGNH01001410.1_9	QGNH01001410.1	QGNH01001410.1	9	5280	5459	1	E											0	False	
QGNH01001410.1_10	QGNH01001410.1	QGNH01001410.1	10	5472	5906	1	E											0	False	
QGNH01001410.1_11	QGNH01001410.1	QGNH01001410.1	11	5919	6083	1	E											0	False	
QGNH01001410.1_12	QGNH01001410.1	QGNH01001410.1	12	6070	6237	1	E											0	False	
QGNH01001410.1_13	QGNH01001410.1	QGNH01001410.1	13	6491	7312	1	E	YP_007001979.1	YP_007001979.1 protease [Escherichia phage TL-2011b]	False	0.281	71.0	3.167e-12		VOG10710	REFSEQ protease; Xu	Xu	0	False	
QGNH01001410.1_14	QGNH01001410.1	QGNH01001410.1	14	7323	7550	1	E											0	False	
QGNH01001410.1_15	QGNH01001410.1	QGNH01001410.1	15	7567	8556	1	E	YP_024928.1	YP_024928.1 major head protein [Burkholderia phage BcepC6B]	False	0.35	184.0	7.418e-50		VOG02257	REFSEQ major head protein; Xu	Xu	0	False	
QGNH01001410.1_16	QGNH01001410.1	QGNH01001410.1	16	8595	9059	1	E											0	False	
QGNH01001410.1_17	QGNH01001410.1	QGNH01001410.1	17	9138	9377	1	E											0	False	
QGNH01001410.1_18	QGNH01001410.1	QGNH01001410.1	18	9415	9786	1	E											0	False	
QGNH01001410.1_19	QGNH01001410.1	QGNH01001410.1	19	9795	10421	1	E											0	False	
QGNH01001410.1_20	QGNH01001410.1	QGNH01001410.1	20	10421	12061	1	E											0	False	
QGNH01001410.1_21	QGNH01001410.1	QGNH01001410.1	21	12143	12628	1	E											0	False	
QGNH01001410.1_22	QGNH01001410.1	QGNH01001410.1	22	12807	13190	1	E											0	False	
QGNH01001410.1_23	QGNH01001410.1	QGNH01001410.1	23	13209	15875	1	D	YP_007517711.1	YP_007517711.1 tail protein [Pelagibacter phage HTVC010P]	False	0.248	289.0	6.075000000000001e-79	Ubiquitin-activating enzyme E1 FCCH domain [PF16190.8]	VOG02059	sp|P03747|TUBE2_BPT7 Tail tubular protein gp12; XpXrXs	Xr;Xp;Xs	0	False	V
QGNH01001410.1_24	QGNH01001410.1	QGNH01001410.1	24	15878	16762	1	E	YP_010078563.1	YP_010078563.1 short tail fiber protein [Ralstonia phage Firinga]	False	0.393	100.0	7.969999999999999e-22		VOG01980	REFSEQ short tail fiber protein; Xu	Xu	0	False	
QGNH01001410.1_25	QGNH01001410.1	QGNH01001410.1	25	16750	17364	1	E											0	False	
QGNH01001410.1_26	QGNH01001410.1	QGNH01001410.1	26	17400	18962	1	E											0	False	
QGNH01001410.1_27	QGNH01001410.1	QGNH01001410.1	27	18952	23061	1	E											0	False	
QGNH01001410.1_28	QGNH01001410.1	QGNH01001410.1	28	23076	26129	1	E											0	False	F
QGNH01001410.1_29	QGNH01001410.1	QGNH01001410.1	29	26126	26536	1	E											0	False	F
QGNH01001410.1_30	QGNH01001410.1	QGNH01001410.1	30	26536	27861	1	E											0	False	F
QGNH01001410.1_31	QGNH01001410.1	QGNH01001410.1	31	27973	28518	1	E											0	False	F
