	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000406.1_1	QGNH01000406.1	QGNH01000406.1	1	50	2809	-1	D	YP_009222582.1	YP_009222582.1 head closure Hc3 [Rhodoferax phage P26218]	False	0.38	224.0	4.91e-58	Phage stabilisation protein [PF11134.11]	VOG10156	sp|P26749|VG10_BPP22 Packaged DNA stabilization protein gp10; Xh	Xh	0	False	F
QGNH01000406.1_2	QGNH01000406.1	QGNH01000406.1	2	2816	3541	-1	E	YP_007518350.1	YP_007518350.1 hypothetical protein I904_gp08 [Vibrio phage VvAW1]	False	0.283	96.0	4.6070000000000004e-21		VOG12454	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000406.1_3	QGNH01000406.1	QGNH01000406.1	3	3545	3976	-1	E											0	False	F
QGNH01000406.1_4	QGNH01000406.1	QGNH01000406.1	4	3976	4185	-1	E											0	False	F
QGNH01000406.1_5	QGNH01000406.1	QGNH01000406.1	5	4234	5145	-1	E	YP_009465878.1	YP_009465878.1 hypothetical protein C5Y57_gp161 [Dishui lake phycodnavirus 1]	False	0.242	74.0	4.618e-13		VOG01514	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01000406.1_6	QGNH01000406.1	QGNH01000406.1	6	5220	5525	-1	E											0	False	
QGNH01000406.1_7	QGNH01000406.1	QGNH01000406.1	7	5537	6790	-1	D	YP_009222587.1	YP_009222587.1 major head protein [Rhodoferax phage P26218]	False	0.332	218.0	6.036e-60	P22 coat protein - gene protein 5 [PF11651.11]	VOG00529	sp|P19727|CAPSB_BPT7 Minor capsid protein; XrXs	Xs;Xr	0	False	V
QGNH01000406.1_8	QGNH01000406.1	QGNH01000406.1	8	6812	7693	-1	E								VOG04366	REFSEQ head scaffolding protein; Xu	Xu	0	False	
QGNH01000406.1_9	QGNH01000406.1	QGNH01000406.1	9	7807	7986	-1	E											0	False	
QGNH01000406.1_10	QGNH01000406.1	QGNH01000406.1	10	7983	10283	-1	D	YP_007518354.1	YP_007518354.1 portal protein [Vibrio phage VvAW1]	False	0.275	259.0	3.558e-70	Phage P22-like portal protein [PF16510.8]	VOG02069	sp|Q9T1S9|PORTL_BPAPS Portal protein; XhXpXrXs	Xs;Xr;Xh;Xp	0	False	VF
QGNH01000406.1_11	QGNH01000406.1	QGNH01000406.1	11	10283	11041	-1	E											0	False	F
QGNH01000406.1_12	QGNH01000406.1	QGNH01000406.1	12	11031	11231	-1	E											0	False	F
QGNH01000406.1_13	QGNH01000406.1	QGNH01000406.1	13	11228	12001	-1	D							Glycosyl transferase family 2 [PF13704.9]; Glycosyltransferase family 92 [PF01697.30]				0	False	F
QGNH01000406.1_14	QGNH01000406.1	QGNH01000406.1	14	11998	12159	-1	E											0	False	F
QGNH01000406.1_15	QGNH01000406.1	QGNH01000406.1	15	12153	13583	-1	D							Phage terminase large subunit [PF04466.16]				0	False	F
QGNH01000406.1_16	QGNH01000406.1	QGNH01000406.1	16	13580	13783	-1	E											0	False	F
QGNH01000406.1_17	QGNH01000406.1	QGNH01000406.1	17	13783	14142	-1	E											0	False	F
QGNH01000406.1_18	QGNH01000406.1	QGNH01000406.1	18	14139	14690	-1	E											0	False	F
