	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001275.1_1	QGNH01001275.1	QGNH01001275.1	1	3	4427	-1	E																	0	False	F
QGNH01001275.1_2	QGNH01001275.1	QGNH01001275.1	2	4531	4683	-1	E																	0	False	F
QGNH01001275.1_3	QGNH01001275.1	QGNH01001275.1	3	4740	6350	-1	E																	0	False	F
QGNH01001275.1_4	QGNH01001275.1	QGNH01001275.1	4	6351	7979	-1	E																	0	False	
QGNH01001275.1_5	QGNH01001275.1	QGNH01001275.1	5	7983	8138	-1	E																	0	False	
QGNH01001275.1_6	QGNH01001275.1	QGNH01001275.1	6	8148	8354	-1	E																	0	False	
QGNH01001275.1_7	QGNH01001275.1	QGNH01001275.1	7	8372	9979	-1	E			YP_004251191.1	YP_004251191.1 hypothetical protein ViPhICP2p20 [Vibrio phage ICP2]	False	0.202	106.0	3.95e-22						VOG00331	sp|P10310|TERL_BPT3 Terminase, large subunit; XhXr	Xr;Xh	0	False	V
QGNH01001275.1_8	QGNH01001275.1	QGNH01001275.1	8	9976	10227	-1	E																	0	False	
QGNH01001275.1_9	QGNH01001275.1	QGNH01001275.1	9	10224	10952	-1	E																	0	False	
QGNH01001275.1_10	QGNH01001275.1	QGNH01001275.1	10	10949	11212	-1	E																	0	False	
QGNH01001275.1_11	QGNH01001275.1	QGNH01001275.1	11	11220	11387	-1	E																	0	False	
QGNH01001275.1_12	QGNH01001275.1	QGNH01001275.1	12	11391	11522	-1	E																	0	False	
QGNH01001275.1_13	QGNH01001275.1	QGNH01001275.1	13	11554	11850	-1	E																	0	False	
QGNH01001275.1_14	QGNH01001275.1	QGNH01001275.1	14	11850	12125	-1	E																	0	False	
QGNH01001275.1_15	QGNH01001275.1	QGNH01001275.1	15	12189	12578	-1	E																	0	False	
QGNH01001275.1_16	QGNH01001275.1	QGNH01001275.1	16	12575	12703	-1	E																	0	False	
QGNH01001275.1_17	QGNH01001275.1	QGNH01001275.1	17	12700	13293	-1	E																	0	False	
QGNH01001275.1_18	QGNH01001275.1	QGNH01001275.1	18	13280	13699	-1	E																	0	False	
QGNH01001275.1_19	QGNH01001275.1	QGNH01001275.1	19	13680	14036	-1	E																	0	False	
QGNH01001275.1_20	QGNH01001275.1	QGNH01001275.1	20	14023	14298	-1	E																	0	False	
QGNH01001275.1_21	QGNH01001275.1	QGNH01001275.1	21	14323	14559	-1	E																	0	False	
QGNH01001275.1_22	QGNH01001275.1	QGNH01001275.1	22	14556	14702	-1	E																	0	False	
QGNH01001275.1_23	QGNH01001275.1	QGNH01001275.1	23	14699	15064	-1	E																	0	False	
QGNH01001275.1_24	QGNH01001275.1	QGNH01001275.1	24	15119	15466	-1	E																	0	False	
QGNH01001275.1_25	QGNH01001275.1	QGNH01001275.1	25	15480	15674	-1	E																	0	False	
QGNH01001275.1_26	QGNH01001275.1	QGNH01001275.1	26	16417	16623	1	E																	0	False	
QGNH01001275.1_27	QGNH01001275.1	QGNH01001275.1	27	16620	17018	1	E																	0	False	
QGNH01001275.1_28	QGNH01001275.1	QGNH01001275.1	28	16969	17106	1	E																	0	False	
QGNH01001275.1_29	QGNH01001275.1	QGNH01001275.1	29	17309	17560	1	E																	0	False	
QGNH01001275.1_30	QGNH01001275.1	QGNH01001275.1	30	17909	18100	1	E																	0	False	
QGNH01001275.1_31	QGNH01001275.1	QGNH01001275.1	31	18447	18806	1	E																	0	False	
QGNH01001275.1_32	QGNH01001275.1	QGNH01001275.1	32	18803	19033	1	E																	0	False	
QGNH01001275.1_33	QGNH01001275.1	QGNH01001275.1	33	19223	20842	1	D									AAA domain [PF13481.9]								0	False	
QGNH01001275.1_34	QGNH01001275.1	QGNH01001275.1	34	20877	21272	1	E																	0	False	
QGNH01001275.1_35	QGNH01001275.1	QGNH01001275.1	35	21269	21457	1	E																	0	False	
QGNH01001275.1_36	QGNH01001275.1	QGNH01001275.1	36	21444	22916	1	D			YP_006546319.1	YP_006546319.1 DNA helicase [Thermoanaerobacterium phage THSA-485A]	False	0.255	156.0	2.079e-38	SNF2-related domain [PF00176.26]					VOG00107	sp|P20703|UVSW_BPT4 ATP-dependent DNA helicase uvsW; Xh	Xh	0	False	
QGNH01001275.1_37	QGNH01001275.1	QGNH01001275.1	37	22913	23083	1	E																	0	False	
