	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001184.1_1	QGNH01001184.1	QGNH01001184.1	1	2	1138	1	E																	0	False	F
QGNH01001184.1_2	QGNH01001184.1	QGNH01001184.1	2	1140	1877	1	E														VOG07395	REFSEQ virion structural protein; Xu	Xu	0	False	F
QGNH01001184.1_3	QGNH01001184.1	QGNH01001184.1	3	1874	3427	1	E			YP_009792670.1	YP_009792670.1 baseplate protein [Bordetella phage vB_BbrM_PHB04]	False	0.308	87.0	2.083e-16						VOG00875	sp|P09425|BP25_BPT4 Baseplate wedge protein gp25; XhXs	Xh;Xs	0	False	VF
QGNH01001184.1_4	QGNH01001184.1	QGNH01001184.1	4	3430	4611	1	D									Baseplate J-like protein [PF04865.17]					VOG00521	sp|P51767|BPJ_BPP2 Baseplate protein J; XhXs	Xh;Xs	0	False	VF
QGNH01001184.1_5	QGNH01001184.1	QGNH01001184.1	5	4612	5301	1	E																	0	False	F
QGNH01001184.1_6	QGNH01001184.1	QGNH01001184.1	6	5285	5779	-1	D			NP_818474.1	NP_818474.1 endolysin; inhibits RNA polymerase [Mycobacterium phage Omega]	False	0.497	74.0	2.196e-14	dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]								0	False	
QGNH01001184.1_7	QGNH01001184.1	QGNH01001184.1	7	5804	5980	1	E																	0	False	
QGNH01001184.1_8	QGNH01001184.1	QGNH01001184.1	8	6251	6439	-1	E																	0	False	
QGNH01001184.1_9	QGNH01001184.1	QGNH01001184.1	9	6441	6923	-1	E																	0	False	
QGNH01001184.1_10	QGNH01001184.1	QGNH01001184.1	10	6916	7185	-1	E																	0	False	
QGNH01001184.1_11	QGNH01001184.1	QGNH01001184.1	11	7279	8634	1	E																	0	False	
QGNH01001184.1_12	QGNH01001184.1	QGNH01001184.1	12	8637	9266	1	C	K03791	putative chitinase	YP_010773489.1	YP_010773489.1 lytic enzyme [Pseudomonas phage BUCT566]	False	0.383	116.0	3.195e-28	Chitinase class I [PF00182.22]	GH19	GH19 chitinase (EC 3.2.1.14); lysozyme (EC 3.2.1.17); [reducing end] chitinase (EC 3.2.1.201)	3.2.1.14,3.2.1.17	GH19.hmm				0	False	
QGNH01001184.1_13	QGNH01001184.1	QGNH01001184.1	13	9266	10018	1	E																	0	False	
QGNH01001184.1_14	QGNH01001184.1	QGNH01001184.1	14	10021	10404	1	E																	0	False	
QGNH01001184.1_15	QGNH01001184.1	QGNH01001184.1	15	10537	10719	1	E																	0	False	
QGNH01001184.1_16	QGNH01001184.1	QGNH01001184.1	16	10719	10880	1	D									Protein of unknown function (DUF3309) [PF11752.11]								0	False	
QGNH01001184.1_17	QGNH01001184.1	QGNH01001184.1	17	10926	11285	1	E																	0	False	
QGNH01001184.1_18	QGNH01001184.1	QGNH01001184.1	18	11893	12339	1	E																	0	False	F
QGNH01001184.1_19	QGNH01001184.1	QGNH01001184.1	19	12396	13625	1	E																	0	False	F
QGNH01001184.1_20	QGNH01001184.1	QGNH01001184.1	20	14112	14384	1	E																	0	False	F
QGNH01001184.1_21	QGNH01001184.1	QGNH01001184.1	21	14388	14756	1	D									Domain of unknown function (DUF1937) [PF09152.13]								0	False	F
QGNH01001184.1_22	QGNH01001184.1	QGNH01001184.1	22	14757	15278	1	E														VOG00301	REFSEQ peptidase HslV family; Xu	Xu	0	False	F
QGNH01001184.1_23	QGNH01001184.1	QGNH01001184.1	23	15849	16664	1	D			YP_009997120.1	YP_009997120.1 DNA methyltransferase [Synechococcus virus S-ESS1]	False	0.424	111.0	1.199e-25	MT-A70 [PF05063.17]								0	False	F
